|dates|Brown_Indiana_UnitedStates.BLS_EmployedPopulation.data|Brown_Indiana_UnitedStates.BLS_EmployedPopulation.missing|Brown_Indiana_UnitedStates.BLS_UnemployedPopulation.data|Brown_Indiana_UnitedStates.BLS_UnemployedPopulation.missing|Brown_Indiana_UnitedStates.BLS_UnemploymentRate.data|Brown_Indiana_UnitedStates.BLS_UnemploymentRate.missing|Brown_Indiana_UnitedStates.BLS_LaborForcePopulation.data|Brown_Indiana_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|7440.5|0|272.5|0|3.5329962401140933|0|7713.0|0
0|2020-01-02|7440.5|0|272.5|0|3.5329962401140933|0|7713.0|0
0|2020-01-03|7440.5|0|272.5|0|3.5329962401140933|0|7713.0|0
0|2020-01-04|7440.5|0|272.5|0|3.5329962401140933|0|7713.0|0
0|2020-01-05|7440.5|0|272.5|0|3.5329962401140933|0|7713.0|0
0|2020-01-06|7440.5|0|272.5|0|3.5329962401140933|0|7713.0|0
0|2020-01-07|7440.5|0|272.5|0|3.5329962401140933|0|7713.0|0
0|2020-01-08|7440.5|0|272.5|0|3.5329962401140933|0|7713.0|0
0|2020-01-09|7440.5|0|272.5|0|3.5329962401140933|0|7713.0|0
0|2020-01-10|7440.5|0|272.5|0|3.5329962401140933|0|7713.0|0
0|2020-01-11|7440.5|0|272.5|0|3.5329962401140933|0|7713.0|0
0|2020-01-12|7440.5|0|272.5|0|3.5329962401140933|0|7713.0|0
0|2020-01-13|7440.5|0|272.5|0|3.5329962401140933|0|7713.0|0
0|2020-01-14|7440.5|0|272.5|0|3.5329962401140933|0|7713.0|0
0|2020-01-15|7440.5|0|272.5|0|3.5329962401140933|0|7713.0|0
0|2020-01-16|7440.5|0|272.5|0|3.5329962401140933|0|7713.0|0
0|2020-01-17|7440.5|0|272.5|0|3.5329962401140933|0|7713.0|0
0|2020-01-18|7440.5|0|272.5|0|3.5329962401140933|0|7713.0|0
0|2020-01-19|7440.5|0|272.5|0|3.5329962401140933|0|7713.0|0
0|2020-01-20|7440.5|0|272.5|0|3.5329962401140933|0|7713.0|0
0|2020-01-21|7440.5|0|272.5|0|3.5329962401140933|0|7713.0|0
0|2020-01-22|7440.5|0|272.5|0|3.5329962401140933|0|7713.0|0
0|2020-01-23|7440.5|0|272.5|0|3.5329962401140933|0|7713.0|0
0|2020-01-24|7440.5|0|272.5|0|3.5329962401140933|0|7713.0|0
0|2020-01-25|7440.5|0|272.5|0|3.5329962401140933|0|7713.0|0
0|2020-01-26|7440.5|0|272.5|0|3.5329962401140933|0|7713.0|0
0|2020-01-27|7440.5|0|272.5|0|3.5329962401140933|0|7713.0|0
0|2020-01-28|7440.5|0|272.5|0|3.5329962401140933|0|7713.0|0
0|2020-01-29|7440.5|0|272.5|0|3.5329962401140933|0|7713.0|0
0|2020-01-30|7440.5|0|272.5|0|3.5329962401140933|0|7713.0|0
0|2020-01-31|7440.5|0|272.5|0|3.5329962401140933|0|7713.0|0
0|2020-02-01|7410.5|0|254.5|0|3.320287018917156|0|7665.0|0
0|2020-02-02|7410.5|0|254.5|0|3.320287018917156|0|7665.0|0
0|2020-02-03|7410.5|0|254.5|0|3.320287018917156|0|7665.0|0
0|2020-02-04|7410.5|0|254.5|0|3.320287018917156|0|7665.0|0
0|2020-02-05|7410.5|0|254.5|0|3.320287018917156|0|7665.0|0
0|2020-02-06|7410.5|0|254.5|0|3.320287018917156|0|7665.0|0
0|2020-02-07|7410.5|0|254.5|0|3.320287018917156|0|7665.0|0
0|2020-02-08|7410.5|0|254.5|0|3.320287018917156|0|7665.0|0
0|2020-02-09|7410.5|0|254.5|0|3.320287018917156|0|7665.0|0
0|2020-02-10|7410.5|0|254.5|0|3.320287018917156|0|7665.0|0
0|2020-02-11|7410.5|0|254.5|0|3.320287018917156|0|7665.0|0
0|2020-02-12|7410.5|0|254.5|0|3.320287018917156|0|7665.0|0
0|2020-02-13|7410.5|0|254.5|0|3.320287018917156|0|7665.0|0
0|2020-02-14|7410.5|0|254.5|0|3.320287018917156|0|7665.0|0
0|2020-02-15|7410.5|0|254.5|0|3.320287018917156|0|7665.0|0
0|2020-02-16|7410.5|0|254.5|0|3.320287018917156|0|7665.0|0
0|2020-02-17|7410.5|0|254.5|0|3.320287018917156|0|7665.0|0
0|2020-02-18|7410.5|0|254.5|0|3.320287018917156|0|7665.0|0
0|2020-02-19|7410.5|0|254.5|0|3.320287018917156|0|7665.0|0
0|2020-02-20|7410.5|0|254.5|0|3.320287018917156|0|7665.0|0
0|2020-02-21|7410.5|0|254.5|0|3.320287018917156|0|7665.0|0
0|2020-02-22|7410.5|0|254.5|0|3.320287018917156|0|7665.0|0
0|2020-02-23|7410.5|0|254.5|0|3.320287018917156|0|7665.0|0
0|2020-02-24|7410.5|0|254.5|0|3.320287018917156|0|7665.0|0
0|2020-02-25|7410.5|0|254.5|0|3.320287018917156|0|7665.0|0
0|2020-02-26|7410.5|0|254.5|0|3.320287018917156|0|7665.0|0
0|2020-02-27|7410.5|0|254.5|0|3.320287018917156|0|7665.0|0
0|2020-02-28|7410.5|0|254.5|0|3.320287018917156|0|7665.0|0
0|2020-02-29|7410.5|0|254.5|0|3.320287018917156|0|7665.0|0
0|2020-03-01|7209.0|0|251.0|0|3.364611260053619|0|7460.0|0
0|2020-03-02|7209.0|0|251.0|0|3.364611260053619|0|7460.0|0
0|2020-03-03|7209.0|0|251.0|0|3.364611260053619|0|7460.0|0
0|2020-03-04|7209.0|0|251.0|0|3.364611260053619|0|7460.0|0
0|2020-03-05|7209.0|0|251.0|0|3.364611260053619|0|7460.0|0
0|2020-03-06|7209.0|0|251.0|0|3.364611260053619|0|7460.0|0
0|2020-03-07|7209.0|0|251.0|0|3.364611260053619|0|7460.0|0
0|2020-03-08|7209.0|0|251.0|0|3.364611260053619|0|7460.0|0
0|2020-03-09|7209.0|0|251.0|0|3.364611260053619|0|7460.0|0
0|2020-03-10|7209.0|0|251.0|0|3.364611260053619|0|7460.0|0
0|2020-03-11|7209.0|0|251.0|0|3.364611260053619|0|7460.0|0
0|2020-03-12|7209.0|0|251.0|0|3.364611260053619|0|7460.0|0
0|2020-03-13|7209.0|0|251.0|0|3.364611260053619|0|7460.0|0
0|2020-03-14|7209.0|0|251.0|0|3.364611260053619|0|7460.0|0
0|2020-03-15|7209.0|0|251.0|0|3.364611260053619|0|7460.0|0
0|2020-03-16|7209.0|0|251.0|0|3.364611260053619|0|7460.0|0
0|2020-03-17|7209.0|0|251.0|0|3.364611260053619|0|7460.0|0
0|2020-03-18|7209.0|0|251.0|0|3.364611260053619|0|7460.0|0
0|2020-03-19|7209.0|0|251.0|0|3.364611260053619|0|7460.0|0
0|2020-03-20|7209.0|0|251.0|0|3.364611260053619|0|7460.0|0
0|2020-03-21|7209.0|0|251.0|0|3.364611260053619|0|7460.0|0
0|2020-03-22|7209.0|0|251.0|0|3.364611260053619|0|7460.0|0
0|2020-03-23|7209.0|0|251.0|0|3.364611260053619|0|7460.0|0
0|2020-03-24|7209.0|0|251.0|0|3.364611260053619|0|7460.0|0
0|2020-03-25|7209.0|0|251.0|0|3.364611260053619|0|7460.0|0
0|2020-03-26|7209.0|0|251.0|0|3.364611260053619|0|7460.0|0
0|2020-03-27|7209.0|0|251.0|0|3.364611260053619|0|7460.0|0
0|2020-03-28|7209.0|0|251.0|0|3.364611260053619|0|7460.0|0
0|2020-03-29|7209.0|0|251.0|0|3.364611260053619|0|7460.0|0
0|2020-03-30|7209.0|0|251.0|0|3.364611260053619|0|7460.0|0
0|2020-03-31|7209.0|0|251.0|0|3.364611260053619|0|7460.0|0
0|2020-04-01|6181.0|0|1166.5|0|15.876148349778836|0|7347.5|0
0|2020-04-02|6181.0|0|1166.5|0|15.876148349778836|0|7347.5|0
0|2020-04-03|6181.0|0|1166.5|0|15.876148349778836|0|7347.5|0
0|2020-04-04|6181.0|0|1166.5|0|15.876148349778836|0|7347.5|0
0|2020-04-05|6181.0|0|1166.5|0|15.876148349778836|0|7347.5|0
0|2020-04-06|6181.0|0|1166.5|0|15.876148349778836|0|7347.5|0
0|2020-04-07|6181.0|0|1166.5|0|15.876148349778836|0|7347.5|0
0|2020-04-08|6181.0|0|1166.5|0|15.876148349778836|0|7347.5|0
0|2020-04-09|6181.0|0|1166.5|0|15.876148349778836|0|7347.5|0
0|2020-04-10|6181.0|0|1166.5|0|15.876148349778836|0|7347.5|0
