|dates|Bullitt_Kentucky_UnitedStates.AveragePrecipitationTotal.data|Bullitt_Kentucky_UnitedStates.AveragePrecipitationTotal.missing|Bullitt_Kentucky_UnitedStates.AveragePrecipitation.data|Bullitt_Kentucky_UnitedStates.AveragePrecipitation.missing|Bullitt_Kentucky_UnitedStates.AverageWindDirection.data|Bullitt_Kentucky_UnitedStates.AverageWindDirection.missing|Bullitt_Kentucky_UnitedStates.AverageWindSpeed.data|Bullitt_Kentucky_UnitedStates.AverageWindSpeed.missing
0|2020-01-01|0.0|0|0.0|0|204.375|0|7.854166666666667|0
0|2020-01-02|0.0|0|0.0031527777777777782|0|176.69444444444443|0|9.45486111111111|0
0|2020-01-03|0.020416666666666666|0|0.009618055555555555|0|194.56944444444446|0|5.709259259259259|0
0|2020-01-04|0.006875|0|0.0005208333333333333|0|273.00000000000006|0|10.479166666666666|0
0|2020-01-05|0.0|0|0.0|0|194.5138888888889|0|8.34375|0
0|2020-01-06|0.0|0|0.0|0|126.31944444444444|0|4.215277777777778|0
0|2020-01-07|0.0|0|0.0|0|198.19444444444443|0|7.0694444444444455|0
0|2020-01-08|0.0|0|0.0|0|195.06944444444446|0|6.208333333333333|0
0|2020-01-09|0.0|0|0.0|0|143.33333333333334|0|11.541666666666666|0
0|2020-01-10|0.0|0|0.0035069444444444445|0|159.0|0|14.45833333333333|0
0|2020-01-11|0.005625000000000001|0|0.0143125|0|179.38194444444443|0|16.829861111111104|0
0|2020-01-12|0.0|0|0.0|0|217.0277777777778|0|8.21111111111111|0
0|2020-01-13|0.0|0|0.0|0|111.90972222222221|0|4.118055555555555|0
0|2020-01-14|0.0|0|0.0|0|112.22222222222221|0|3.2152777777777772|0
0|2020-01-15|0.00010416666666666667|0|0.00010416666666666667|0|162.90740740740742|0|6.463425925925926|0
0|2020-01-16|0.0001388888888888889|0|0.0|0|302.3611111111111|0|8.309027777777779|0
0|2020-01-17|0.0|0|0.0|0|63.64583333333332|0|10.565972222222223|0
0|2020-01-18|0.00020833333333333335|0|0.0044444444444444444|0|202.51488095238096|0|15.281746031746033|0
0|2020-01-19|0.007291666666666666|0|0.0|0|283.02777777777777|0|12.00902777777778|0
0|2020-01-20|0.0|0|0.0|0|285.3859126984127|0|5.1870039682539675|0
0|2020-01-21|0.0|0|0.0|0|128.32638888888889|0|3.5305555555555554|0
0|2020-01-22|0.0|0|0.0|0|87.70833333333333|0|3.8333333333333335|0
0|2020-01-23|0.0|0|0.0024097222222222224|0|103.19444444444444|0|6.833333333333333|0
0|2020-01-24|0.0026666666666666666|0|0.0028234126984126987|0|191.2093253968254|0|7.473710317460316|0
0|2020-01-25|0.0016666666666666668|0|0.0|0|237.06944444444446|0|9.795833333333333|0
0|2020-01-26|0.0|0|0.0|0|174.0|0|4.458333333333333|0
0|2020-01-27|0.0|0|0.0|0|261.9444444444444|0|5.638888888888889|0
0|2020-01-28|0.0|0|0.0|0|140.41666666666666|0|2.8333333333333335|0
0|2020-01-29|0.0|0|0.0|0|52.486111111111114|0|5.540277777777778|0
0|2020-01-30|0.0|0|0.0|0|102.43055555555554|0|2.909722222222222|0
0|2020-01-31|0.0|0|0.002465277777777778|0|67.53472222222223|0|3.0173611111111107|0
0|2020-02-01|0.002916666666666667|0|0.0004166666666666667|0|171.5625|0|5.229166666666667|0
0|2020-02-02|0.0004166666666666667|0|0.0|0|208.33333333333334|0|9.3125|0
0|2020-02-03|0.0|0|0.0|0|180.83333333333334|0|10.17361111111111|0
0|2020-02-04|0.0006666666666666666|0|0.009416666666666667|0|188.72222222222226|0|8.682638888888889|0
0|2020-02-05|0.007361111111111111|0|0.0008506944444444446|0|74.47569444444444|0|10.010069444444445|0
0|2020-02-06|0.0020833333333333333|0|0.0|0|269.9441137566137|0|6.496924603174603|0
0|2020-02-07|0.0004166666666666667|0|0.0003958333333333333|0|249.3809523809524|0|8.085515873015872|0
0|2020-02-08|0.0|0|0.0|0|188.15972222222217|0|6.739583333333335|0
0|2020-02-09|0.0|0|0.00048611111111111115|0|125.46527777777779|0|9.396527777777779|0
0|2020-02-10|0.0034375|0|0.006736111111111112|0|203.7847222222222|0|8.885416666666666|0
0|2020-02-11|0.0014285714285714286|0|0.0015069444444444444|0|251.765873015873|0|6.3231150793650786|0
0|2020-02-12|0.0002777777777777778|0|0.009627480158730158|0|69.35069444444444|0|5.683382936507937|0
0|2020-02-13|0.018472222222222223|0|0.0002777777777777778|0|262.86111111111114|0|9.48263888888889|0
0|2020-02-14|0.0|0|0.0|0|233.3888888888889|0|5.517361111111112|0
0|2020-02-15|0.0|0|0.0|0|145.13888888888889|0|8.256944444444445|0
0|2020-02-16|0.0|0|0.0|0|115.625|0|4.402777777777778|0
0|2020-02-17|0.0|0|0.0|0|100.34722222222221|0|6.822916666666668|0
0|2020-02-18|0.0011111111111111111|0|0.003013888888888889|0|263.59722222222223|0|7.911111111111111|0
0|2020-02-19|0.0031249999999999997|0|0.0|0|97.43055555555554|0|6.677083333333333|0
0|2020-02-20|0.0|0|0.0|0|114.79166666666667|0|10.604166666666666|0
0|2020-02-21|0.0|0|0.0|0|137.08333333333334|0|3.0208333333333335|0
0|2020-02-22|0.0|0|0.0|0|106.31944444444446|0|3.6527777777777772|0
0|2020-02-23|0.0|0|0.0|0|182.29166666666666|0|7.604166666666667|0
0|2020-02-24|0.0005|0|0.005562499999999999|0|139.70138888888889|0|7.675694444444445|0
0|2020-02-25|0.014583333333333332|0|0.007604166666666666|0|215.34722222222226|0|8.325|0
0|2020-02-26|0.0004166666666666667|0|0.0005833333333333334|0|262.4583333333333|0|10.302083333333332|0
0|2020-02-27|0.0020833333333333333|0|0.0|0|252.39583333333334|0|9.73263888888889|0
0|2020-02-28|0.0|0|0.0002777777777777778|0|250.87499999999997|0|7.898611111111112|0
0|2020-02-29|0.0004166666666666667|0|0.0|0|213.40277777777774|0|5.472222222222221|0
0|2020-03-01|0.0|0|0.0001388888888888889|0|143.73611111111111|0|10.491666666666669|0
0|2020-03-02|0.0043055555555555555|0|0.007791666666666666|0|182.8958333333333|0|10.330555555555554|0
0|2020-03-03|0.010138888888888888|0|0.0027058531746031746|0|214.9156746031746|0|10.503968253968255|0
0|2020-03-04|0.0004166666666666667|0|0.0|0|198.54166666666666|0|7.4930555555555545|0
0|2020-03-05|0.0|0|0.0|0|144.61805555555557|0|6.940972222222222|0
0|2020-03-06|0.0|0|0.0|0|297.3263888888889|0|13.039583333333333|0
0|2020-03-07|0.0|0|0.0|0|96.45833333333333|0|2.548611111111111|0
0|2020-03-08|0.0|0|0.0|0|122.89583333333333|0|7.496527777777779|0
0|2020-03-09|0.0|0|0.0|0|177.53472222222226|0|13.614583333333334|0
0|2020-03-10|0.0006944444444444445|0|0.0022916666666666667|0|244.79166666666666|0|10.562499999999998|0
0|2020-03-11|0.00125|0|0.0|0|115.52083333333333|0|2.8958333333333335|0
0|2020-03-12|0.0|0|0.007009920634920636|0|120.93948412698414|0|4.911954365079366|0
0|2020-03-13|0.012291666666666666|0|0.0007291666666666667|0|271.07638888888886|0|7.447916666666667|0
0|2020-03-14|0.0|0|0.0029613095238095236|0|57.54265873015873|0|9.433134920634922|0
0|2020-03-15|0.005833333333333334|0|0.0|0|74.39583333333333|0|7.873611111111111|0
0|2020-03-16|0.0|0|0.0001388888888888889|0|89.02777777777777|0|4.034722222222222|0
0|2020-03-17|0.0005555555555555556|0|0.0004166666666666667|0|190.2013888888889|0|4.309027777777778|0
