|dates|Prairie_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Prairie_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Prairie_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Prairie_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Prairie_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Prairie_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Prairie_Montana_UnitedStates.TotalPopulation.data|Prairie_Montana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|1077.0|0
