|dates|Nacogdoches_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Nacogdoches_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Nacogdoches_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Nacogdoches_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Nacogdoches_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Nacogdoches_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Nacogdoches_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Nacogdoches_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
