|dates|Unassigned_Vermont_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Unassigned_Vermont_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Unassigned_Vermont_UnitedStates.NYT_ConfirmedDeaths.data|Unassigned_Vermont_UnitedStates.NYT_ConfirmedDeaths.missing|Unassigned_Vermont_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Unassigned_Vermont_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Unassigned_Vermont_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Unassigned_Vermont_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
