|dates|Bernalillo_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Bernalillo_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Bernalillo_NewMexico_UnitedStates.NYT_ConfirmedDeaths.data|Bernalillo_NewMexico_UnitedStates.NYT_ConfirmedDeaths.missing|Bernalillo_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Bernalillo_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Bernalillo_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Bernalillo_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
