|dates|Ford_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Ford_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Ford_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Ford_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Ford_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Ford_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Ford_Kansas_UnitedStates.TotalPopulation.data|Ford_Kansas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|33619.0|0
