|dates|Colfax_NewMexico_UnitedStates.BLS_EmployedPopulation.data|Colfax_NewMexico_UnitedStates.BLS_EmployedPopulation.missing|Colfax_NewMexico_UnitedStates.BLS_UnemployedPopulation.data|Colfax_NewMexico_UnitedStates.BLS_UnemployedPopulation.missing|Colfax_NewMexico_UnitedStates.BLS_UnemploymentRate.data|Colfax_NewMexico_UnitedStates.BLS_UnemploymentRate.missing|Colfax_NewMexico_UnitedStates.BLS_LaborForcePopulation.data|Colfax_NewMexico_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-17|5076.0|0|252.0|0|4.72972972972973|0|5328.0|0
0|2020-02-18|5076.0|0|252.0|0|4.72972972972973|0|5328.0|0
0|2020-02-19|5076.0|0|252.0|0|4.72972972972973|0|5328.0|0
0|2020-02-20|5076.0|0|252.0|0|4.72972972972973|0|5328.0|0
0|2020-02-21|5076.0|0|252.0|0|4.72972972972973|0|5328.0|0
0|2020-02-22|5076.0|0|252.0|0|4.72972972972973|0|5328.0|0
0|2020-02-23|5076.0|0|252.0|0|4.72972972972973|0|5328.0|0
0|2020-02-24|5076.0|0|252.0|0|4.72972972972973|0|5328.0|0
0|2020-02-25|5076.0|0|252.0|0|4.72972972972973|0|5328.0|0
0|2020-02-26|5076.0|0|252.0|0|4.72972972972973|0|5328.0|0
0|2020-02-27|5076.0|0|252.0|0|4.72972972972973|0|5328.0|0
0|2020-02-28|5076.0|0|252.0|0|4.72972972972973|0|5328.0|0
0|2020-02-29|5076.0|0|252.0|0|4.72972972972973|0|5328.0|0
0|2020-03-01|4986.5|0|287.0|0|5.442305868967479|0|5273.5|0
0|2020-03-02|4986.5|0|287.0|0|5.442305868967479|0|5273.5|0
0|2020-03-03|4986.5|0|287.0|0|5.442305868967479|0|5273.5|0
0|2020-03-04|4986.5|0|287.0|0|5.442305868967479|0|5273.5|0
0|2020-03-05|4986.5|0|287.0|0|5.442305868967479|0|5273.5|0
0|2020-03-06|4986.5|0|287.0|0|5.442305868967479|0|5273.5|0
0|2020-03-07|4986.5|0|287.0|0|5.442305868967479|0|5273.5|0
0|2020-03-08|4986.5|0|287.0|0|5.442305868967479|0|5273.5|0
0|2020-03-09|4986.5|0|287.0|0|5.442305868967479|0|5273.5|0
0|2020-03-10|4986.5|0|287.0|0|5.442305868967479|0|5273.5|0
0|2020-03-11|4986.5|0|287.0|0|5.442305868967479|0|5273.5|0
0|2020-03-12|4986.5|0|287.0|0|5.442305868967479|0|5273.5|0
0|2020-03-13|4986.5|0|287.0|0|5.442305868967479|0|5273.5|0
0|2020-03-14|4986.5|0|287.0|0|5.442305868967479|0|5273.5|0
0|2020-03-15|4986.5|0|287.0|0|5.442305868967479|0|5273.5|0
0|2020-03-16|4986.5|0|287.0|0|5.442305868967479|0|5273.5|0
0|2020-03-17|4986.5|0|287.0|0|5.442305868967479|0|5273.5|0
0|2020-03-18|4986.5|0|287.0|0|5.442305868967479|0|5273.5|0
0|2020-03-19|4986.5|0|287.0|0|5.442305868967479|0|5273.5|0
0|2020-03-20|4986.5|0|287.0|0|5.442305868967479|0|5273.5|0
0|2020-03-21|4986.5|0|287.0|0|5.442305868967479|0|5273.5|0
0|2020-03-22|4986.5|0|287.0|0|5.442305868967479|0|5273.5|0
0|2020-03-23|4986.5|0|287.0|0|5.442305868967479|0|5273.5|0
0|2020-03-24|4986.5|0|287.0|0|5.442305868967479|0|5273.5|0
0|2020-03-25|4986.5|0|287.0|0|5.442305868967479|0|5273.5|0
0|2020-03-26|4986.5|0|287.0|0|5.442305868967479|0|5273.5|0
0|2020-03-27|4986.5|0|287.0|0|5.442305868967479|0|5273.5|0
0|2020-03-28|4986.5|0|287.0|0|5.442305868967479|0|5273.5|0
0|2020-03-29|4986.5|0|287.0|0|5.442305868967479|0|5273.5|0
0|2020-03-30|4986.5|0|287.0|0|5.442305868967479|0|5273.5|0
0|2020-03-31|4986.5|0|287.0|0|5.442305868967479|0|5273.5|0
0|2020-04-01|4517.5|0|424.5|0|8.589639821934439|0|4942.0|0
0|2020-04-02|4517.5|0|424.5|0|8.589639821934439|0|4942.0|0
0|2020-04-03|4517.5|0|424.5|0|8.589639821934439|0|4942.0|0
0|2020-04-04|4517.5|0|424.5|0|8.589639821934439|0|4942.0|0
0|2020-04-05|4517.5|0|424.5|0|8.589639821934439|0|4942.0|0
0|2020-04-06|4517.5|0|424.5|0|8.589639821934439|0|4942.0|0
0|2020-04-07|4517.5|0|424.5|0|8.589639821934439|0|4942.0|0
0|2020-04-08|4517.5|0|424.5|0|8.589639821934439|0|4942.0|0
0|2020-04-09|4517.5|0|424.5|0|8.589639821934439|0|4942.0|0
0|2020-04-10|4517.5|0|424.5|0|8.589639821934439|0|4942.0|0
0|2020-04-11|4517.5|0|424.5|0|8.589639821934439|0|4942.0|0
0|2020-04-12|4517.5|0|424.5|0|8.589639821934439|0|4942.0|0
0|2020-04-13|4517.5|0|424.5|0|8.589639821934439|0|4942.0|0
0|2020-04-14|4517.5|0|424.5|0|8.589639821934439|0|4942.0|0
0|2020-04-15|4517.5|0|424.5|0|8.589639821934439|0|4942.0|0
0|2020-04-16|4517.5|0|424.5|0|8.589639821934439|0|4942.0|0
0|2020-04-17|4517.5|0|424.5|0|8.589639821934439|0|4942.0|0
0|2020-04-18|4517.5|0|424.5|0|8.589639821934439|0|4942.0|0
0|2020-04-19|4517.5|0|424.5|0|8.589639821934439|0|4942.0|0
0|2020-04-20|4517.5|0|424.5|0|8.589639821934439|0|4942.0|0
0|2020-04-21|4517.5|0|424.5|0|8.589639821934439|0|4942.0|0
0|2020-04-22|4517.5|0|424.5|0|8.589639821934439|0|4942.0|0
0|2020-04-23|4517.5|0|424.5|0|8.589639821934439|0|4942.0|0
0|2020-04-24|4517.5|0|424.5|0|8.589639821934439|0|4942.0|0
0|2020-04-25|4517.5|0|424.5|0|8.589639821934439|0|4942.0|0
0|2020-04-26|4517.5|0|424.5|0|8.589639821934439|0|4942.0|0
0|2020-04-27|4517.5|0|424.5|0|8.589639821934439|0|4942.0|0
0|2020-04-28|4517.5|0|424.5|0|8.589639821934439|0|4942.0|0
0|2020-04-29|4517.5|0|424.5|0|8.589639821934439|0|4942.0|0
0|2020-04-30|4517.5|0|424.5|0|8.589639821934439|0|4942.0|0
0|2020-05-01|4299.0|0|396.0|0|8.434504792332268|0|4695.0|0
0|2020-05-02|4299.0|0|396.0|0|8.434504792332268|0|4695.0|0
0|2020-05-03|4299.0|0|396.0|0|8.434504792332268|0|4695.0|0
0|2020-05-04|4299.0|0|396.0|0|8.434504792332268|0|4695.0|0
0|2020-05-05|4299.0|0|396.0|0|8.434504792332268|0|4695.0|0
0|2020-05-06|4299.0|0|396.0|0|8.434504792332268|0|4695.0|0
0|2020-05-07|4299.0|0|396.0|0|8.434504792332268|0|4695.0|0
0|2020-05-08|4299.0|0|396.0|0|8.434504792332268|0|4695.0|0
0|2020-05-09|4299.0|0|396.0|0|8.434504792332268|0|4695.0|0
0|2020-05-10|4299.0|0|396.0|0|8.434504792332268|0|4695.0|0
0|2020-05-11|4299.0|0|396.0|0|8.434504792332268|0|4695.0|0
0|2020-05-12|4299.0|0|396.0|0|8.434504792332268|0|4695.0|0
0|2020-05-13|4299.0|0|396.0|0|8.434504792332268|0|4695.0|0
0|2020-05-14|4299.0|0|396.0|0|8.434504792332268|0|4695.0|0
0|2020-05-15|4299.0|0|396.0|0|8.434504792332268|0|4695.0|0
0|2020-05-16|4299.0|0|396.0|0|8.434504792332268|0|4695.0|0
0|2020-05-17|4299.0|0|396.0|0|8.434504792332268|0|4695.0|0
0|2020-05-18|4299.0|0|396.0|0|8.434504792332268|0|4695.0|0
0|2020-05-19|4299.0|0|396.0|0|8.434504792332268|0|4695.0|0
0|2020-05-20|4299.0|0|396.0|0|8.434504792332268|0|4695.0|0
0|2020-05-21|4299.0|0|396.0|0|8.434504792332268|0|4695.0|0
0|2020-05-22|4299.0|0|396.0|0|8.434504792332268|0|4695.0|0
0|2020-05-23|4299.0|0|396.0|0|8.434504792332268|0|4695.0|0
0|2020-05-24|4299.0|0|396.0|0|8.434504792332268|0|4695.0|0
0|2020-05-25|4299.0|0|396.0|0|8.434504792332268|0|4695.0|0
0|2020-05-26|4299.0|0|396.0|0|8.434504792332268|0|4695.0|0
0|2020-05-27|4299.0|0|396.0|0|8.434504792332268|0|4695.0|0
0|2020-05-28|4299.0|0|396.0|0|8.434504792332268|0|4695.0|0
0|2020-05-29|4299.0|0|396.0|0|8.434504792332268|0|4695.0|0
0|2020-05-30|4299.0|0|396.0|0|8.434504792332268|0|4695.0|0
0|2020-05-31|4299.0|0|396.0|0|8.434504792332268|0|4695.0|0
0|2020-06-01|4492.0|0|423.0|0|8.606307222787386|0|4915.0|0
0|2020-06-02|4492.0|0|423.0|0|8.606307222787386|0|4915.0|0
0|2020-06-03|4492.0|0|423.0|0|8.606307222787386|0|4915.0|0
0|2020-06-04|4492.0|0|423.0|0|8.606307222787386|0|4915.0|0
0|2020-06-05|4492.0|0|423.0|0|8.606307222787386|0|4915.0|0
0|2020-06-06|4492.0|0|423.0|0|8.606307222787386|0|4915.0|0
0|2020-06-07|4492.0|0|423.0|0|8.606307222787386|0|4915.0|0
0|2020-06-08|4492.0|0|423.0|0|8.606307222787386|0|4915.0|0
0|2020-06-09|4492.0|0|423.0|0|8.606307222787386|0|4915.0|0
0|2020-06-10|4492.0|0|423.0|0|8.606307222787386|0|4915.0|0
0|2020-06-11|4492.0|0|423.0|0|8.606307222787386|0|4915.0|0
0|2020-06-12|4492.0|0|423.0|0|8.606307222787386|0|4915.0|0
0|2020-06-13|4492.0|0|423.0|0|8.606307222787386|0|4915.0|0
0|2020-06-14|4492.0|0|423.0|0|8.606307222787386|0|4915.0|0
0|2020-06-15|4492.0|0|423.0|0|8.606307222787386|0|4915.0|0
0|2020-06-16|4492.0|0|423.0|0|8.606307222787386|0|4915.0|0
0|2020-06-17|4492.0|0|423.0|0|8.606307222787386|0|4915.0|0
0|2020-06-18|4492.0|0|423.0|0|8.606307222787386|0|4915.0|0
0|2020-06-19|4492.0|0|423.0|0|8.606307222787386|0|4915.0|0
0|2020-06-20|4492.0|0|423.0|0|8.606307222787386|0|4915.0|0
0|2020-06-21|4492.0|0|423.0|0|8.606307222787386|0|4915.0|0
0|2020-06-22|4492.0|0|423.0|0|8.606307222787386|0|4915.0|0
0|2020-06-23|4492.0|0|423.0|0|8.606307222787386|0|4915.0|0
0|2020-06-24|4492.0|0|423.0|0|8.606307222787386|0|4915.0|0
0|2020-06-25|4492.0|0|423.0|0|8.606307222787386|0|4915.0|0
0|2020-06-26|4492.0|0|423.0|0|8.606307222787386|0|4915.0|0
0|2020-06-27|4492.0|0|423.0|0|8.606307222787386|0|4915.0|0
0|2020-06-28|4492.0|0|423.0|0|8.606307222787386|0|4915.0|0
0|2020-06-29|4492.0|0|423.0|0|8.606307222787386|0|4915.0|0
0|2020-06-30|4492.0|0|423.0|0|8.606307222787386|0|4915.0|0
0|2020-07-01|4593.0|0|582.0|0|11.246376811594203|0|5175.0|0
0|2020-07-02|4593.0|0|582.0|0|11.246376811594203|0|5175.0|0
0|2020-07-03|4593.0|0|582.0|0|11.246376811594203|0|5175.0|0
0|2020-07-04|4593.0|0|582.0|0|11.246376811594203|0|5175.0|0
0|2020-07-05|4593.0|0|582.0|0|11.246376811594203|0|5175.0|0
0|2020-07-06|4593.0|0|582.0|0|11.246376811594203|0|5175.0|0
0|2020-07-07|4593.0|0|582.0|0|11.246376811594203|0|5175.0|0
0|2020-07-08|4593.0|0|582.0|0|11.246376811594203|0|5175.0|0
0|2020-07-09|4593.0|0|582.0|0|11.246376811594203|0|5175.0|0
0|2020-07-10|4593.0|0|582.0|0|11.246376811594203|0|5175.0|0
0|2020-07-11|4593.0|0|582.0|0|11.246376811594203|0|5175.0|0
0|2020-07-12|4593.0|0|582.0|0|11.246376811594203|0|5175.0|0
0|2020-07-13|4593.0|0|582.0|0|11.246376811594203|0|5175.0|0
0|2020-07-14|4593.0|0|582.0|0|11.246376811594203|0|5175.0|0
0|2020-07-15|4593.0|0|582.0|0|11.246376811594203|0|5175.0|0
0|2020-07-16|4593.0|0|582.0|0|11.246376811594203|0|5175.0|0
0|2020-07-17|4593.0|0|582.0|0|11.246376811594203|0|5175.0|0
0|2020-07-18|4593.0|0|582.0|0|11.246376811594203|0|5175.0|0
0|2020-07-19|4593.0|0|582.0|0|11.246376811594203|0|5175.0|0
0|2020-07-20|4593.0|0|582.0|0|11.246376811594203|0|5175.0|0
0|2020-07-21|4593.0|0|582.0|0|11.246376811594203|0|5175.0|0
0|2020-07-22|4593.0|0|582.0|0|11.246376811594203|0|5175.0|0
0|2020-07-23|4593.0|0|582.0|0|11.246376811594203|0|5175.0|0
0|2020-07-24|4593.0|0|582.0|0|11.246376811594203|0|5175.0|0
0|2020-07-25|4593.0|0|582.0|0|11.246376811594203|0|5175.0|0
0|2020-07-26|4593.0|0|582.0|0|11.246376811594203|0|5175.0|0
0|2020-07-27|4593.0|0|582.0|0|11.246376811594203|0|5175.0|0
0|2020-07-28|4593.0|0|582.0|0|11.246376811594203|0|5175.0|0
0|2020-07-29|4593.0|0|582.0|0|11.246376811594203|0|5175.0|0
0|2020-07-30|4593.0|0|582.0|0|11.246376811594203|0|5175.0|0
0|2020-07-31|4593.0|0|582.0|0|11.246376811594203|0|5175.0|0
0|2020-08-01|4581.0|0|374.0|0|7.547931382441978|0|4955.0|0
0|2020-08-02|4581.0|0|374.0|0|7.547931382441978|0|4955.0|0
0|2020-08-03|4581.0|0|374.0|0|7.547931382441978|0|4955.0|0
0|2020-08-04|4581.0|0|374.0|0|7.547931382441978|0|4955.0|0
0|2020-08-05|4581.0|0|374.0|0|7.547931382441978|0|4955.0|0
0|2020-08-06|4581.0|0|374.0|0|7.547931382441978|0|4955.0|0
0|2020-08-07|4581.0|0|374.0|0|7.547931382441978|0|4955.0|0
0|2020-08-08|4581.0|0|374.0|0|7.547931382441978|0|4955.0|0
0|2020-08-09|4581.0|0|374.0|0|7.547931382441978|0|4955.0|0
0|2020-08-10|4581.0|0|374.0|0|7.547931382441978|0|4955.0|0
0|2020-08-11|4581.0|0|374.0|0|7.547931382441978|0|4955.0|0
0|2020-08-12|4581.0|0|374.0|0|7.547931382441978|0|4955.0|0
0|2020-08-13|4581.0|0|374.0|0|7.547931382441978|0|4955.0|0
0|2020-08-14|4581.0|0|374.0|0|7.547931382441978|0|4955.0|0
0|2020-08-15|4581.0|0|374.0|0|7.547931382441978|0|4955.0|0
0|2020-08-16|4581.0|0|374.0|0|7.547931382441978|0|4955.0|0
0|2020-08-17|4581.0|0|374.0|0|7.547931382441978|0|4955.0|0
0|2020-08-18|4581.0|0|374.0|0|7.547931382441978|0|4955.0|0
0|2020-08-19|4581.0|0|374.0|0|7.547931382441978|0|4955.0|0
0|2020-08-20|4581.0|0|374.0|0|7.547931382441978|0|4955.0|0
0|2020-08-21|4581.0|0|374.0|0|7.547931382441978|0|4955.0|0
0|2020-08-22|4581.0|0|374.0|0|7.547931382441978|0|4955.0|0
0|2020-08-23|4581.0|0|374.0|0|7.547931382441978|0|4955.0|0
0|2020-08-24|4581.0|0|374.0|0|7.547931382441978|0|4955.0|0
0|2020-08-25|4581.0|0|374.0|0|7.547931382441978|0|4955.0|0
0|2020-08-26|4581.0|0|374.0|0|7.547931382441978|0|4955.0|0
0|2020-08-27|4581.0|0|374.0|0|7.547931382441978|0|4955.0|0
0|2020-08-28|4581.0|0|374.0|0|7.547931382441978|0|4955.0|0
0|2020-08-29|4581.0|0|374.0|0|7.547931382441978|0|4955.0|0
0|2020-08-30|4581.0|0|374.0|0|7.547931382441978|0|4955.0|0
0|2020-08-31|4581.0|0|374.0|0|7.547931382441978|0|4955.0|0
0|2020-09-01|4931.0|0|362.0|0|6.839221613451729|0|5293.0|0
0|2020-09-02|4931.0|0|362.0|0|6.839221613451729|0|5293.0|0
0|2020-09-03|4931.0|0|362.0|0|6.839221613451729|0|5293.0|0
0|2020-09-04|4931.0|0|362.0|0|6.839221613451729|0|5293.0|0
0|2020-09-05|4931.0|0|362.0|0|6.839221613451729|0|5293.0|0
0|2020-09-06|4931.0|0|362.0|0|6.839221613451729|0|5293.0|0
0|2020-09-07|4931.0|0|362.0|0|6.839221613451729|0|5293.0|0
0|2020-09-08|4931.0|0|362.0|0|6.839221613451729|0|5293.0|0
0|2020-09-09|4931.0|0|362.0|0|6.839221613451729|0|5293.0|0
0|2020-09-10|4931.0|0|362.0|0|6.839221613451729|0|5293.0|0
0|2020-09-11|4931.0|0|362.0|0|6.839221613451729|0|5293.0|0
0|2020-09-12|4931.0|0|362.0|0|6.839221613451729|0|5293.0|0
0|2020-09-13|4931.0|0|362.0|0|6.839221613451729|0|5293.0|0
0|2020-09-14|4931.0|0|362.0|0|6.839221613451729|0|5293.0|0
0|2020-09-15|4931.0|0|362.0|0|6.839221613451729|0|5293.0|0
0|2020-09-16|4931.0|0|362.0|0|6.839221613451729|0|5293.0|0
0|2020-09-17|4931.0|0|362.0|0|6.839221613451729|0|5293.0|0
0|2020-09-18|4931.0|0|362.0|0|6.839221613451729|0|5293.0|0
0|2020-09-19|4931.0|0|362.0|0|6.839221613451729|0|5293.0|0
0|2020-09-20|4931.0|0|362.0|0|6.839221613451729|0|5293.0|0
0|2020-09-21|4931.0|0|362.0|0|6.839221613451729|0|5293.0|0
0|2020-09-22|4931.0|0|362.0|0|6.839221613451729|0|5293.0|0
0|2020-09-23|4931.0|0|362.0|0|6.839221613451729|0|5293.0|0
0|2020-09-24|4931.0|0|362.0|0|6.839221613451729|0|5293.0|0
0|2020-09-25|4931.0|0|362.0|0|6.839221613451729|0|5293.0|0
0|2020-09-26|4931.0|0|362.0|0|6.839221613451729|0|5293.0|0
0|2020-09-27|4931.0|0|362.0|0|6.839221613451729|0|5293.0|0
0|2020-09-28|4931.0|0|362.0|0|6.839221613451729|0|5293.0|0
0|2020-09-29|4931.0|0|362.0|0|6.839221613451729|0|5293.0|0
0|2020-09-30|4931.0|0|362.0|0|6.839221613451729|0|5293.0|0
0|2020-10-01|5128.0|0|349.0|0|6.372101515428154|0|5477.0|0
0|2020-10-02|5128.0|0|349.0|0|6.372101515428154|0|5477.0|0
0|2020-10-03|5128.0|0|349.0|0|6.372101515428154|0|5477.0|0
0|2020-10-04|5128.0|0|349.0|0|6.372101515428154|0|5477.0|0
0|2020-10-05|5128.0|0|349.0|0|6.372101515428154|0|5477.0|0
0|2020-10-06|5128.0|0|349.0|0|6.372101515428154|0|5477.0|0
0|2020-10-07|5128.0|0|349.0|0|6.372101515428154|0|5477.0|0
0|2020-10-08|5128.0|0|349.0|0|6.372101515428154|0|5477.0|0
0|2020-10-09|5128.0|0|349.0|0|6.372101515428154|0|5477.0|0
0|2020-10-10|5128.0|0|349.0|0|6.372101515428154|0|5477.0|0
0|2020-10-11|5128.0|0|349.0|0|6.372101515428154|0|5477.0|0
0|2020-10-12|5128.0|0|349.0|0|6.372101515428154|0|5477.0|0
0|2020-10-13|5128.0|0|349.0|0|6.372101515428154|0|5477.0|0
0|2020-10-14|5128.0|0|349.0|0|6.372101515428154|0|5477.0|0
0|2020-10-15|5128.0|0|349.0|0|6.372101515428154|0|5477.0|0
0|2020-10-16|5128.0|0|349.0|0|6.372101515428154|0|5477.0|0
0|2020-10-17|5128.0|0|349.0|0|6.372101515428154|0|5477.0|0
0|2020-10-18|5128.0|0|349.0|0|6.372101515428154|0|5477.0|0
0|2020-10-19|5128.0|0|349.0|0|6.372101515428154|0|5477.0|0
0|2020-10-20|5128.0|0|349.0|0|6.372101515428154|0|5477.0|0
0|2020-10-21|5128.0|0|349.0|0|6.372101515428154|0|5477.0|0
0|2020-10-22|5128.0|0|349.0|0|6.372101515428154|0|5477.0|0
0|2020-10-23|5128.0|0|349.0|0|6.372101515428154|0|5477.0|0
0|2020-10-24|5128.0|0|349.0|0|6.372101515428154|0|5477.0|0
0|2020-10-25|5128.0|0|349.0|0|6.372101515428154|0|5477.0|0
0|2020-10-26|5128.0|0|349.0|0|6.372101515428154|0|5477.0|0
0|2020-10-27|5128.0|0|349.0|0|6.372101515428154|0|5477.0|0
0|2020-10-28|5128.0|0|349.0|0|6.372101515428154|0|5477.0|0
0|2020-10-29|5128.0|0|349.0|0|6.372101515428154|0|5477.0|0
0|2020-10-30|5128.0|0|349.0|0|6.372101515428154|0|5477.0|0
0|2020-10-31|5128.0|0|349.0|0|6.372101515428154|0|5477.0|0
0|2020-11-01|5164.0|0|368.0|0|6.652205350686913|0|5532.0|0
0|2020-11-02|5164.0|0|368.0|0|6.652205350686913|0|5532.0|0
0|2020-11-03|5164.0|0|368.0|0|6.652205350686913|0|5532.0|0
0|2020-11-04|5164.0|0|368.0|0|6.652205350686913|0|5532.0|0
0|2020-11-05|5164.0|0|368.0|0|6.652205350686913|0|5532.0|0
0|2020-11-06|5164.0|0|368.0|0|6.652205350686913|0|5532.0|0
0|2020-11-07|5164.0|0|368.0|0|6.652205350686913|0|5532.0|0
0|2020-11-08|5164.0|0|368.0|0|6.652205350686913|0|5532.0|0
0|2020-11-09|5164.0|0|368.0|0|6.652205350686913|0|5532.0|0
0|2020-11-10|5164.0|0|368.0|0|6.652205350686913|0|5532.0|0
0|2020-11-11|5164.0|0|368.0|0|6.652205350686913|0|5532.0|0
0|2020-11-12|5164.0|0|368.0|0|6.652205350686913|0|5532.0|0
0|2020-11-13|5164.0|0|368.0|0|6.652205350686913|0|5532.0|0
0|2020-11-14|5164.0|0|368.0|0|6.652205350686913|0|5532.0|0
0|2020-11-15|5164.0|0|368.0|0|6.652205350686913|0|5532.0|0
0|2020-11-16|5164.0|0|368.0|0|6.652205350686913|0|5532.0|0
0|2020-11-17|5164.0|0|368.0|0|6.652205350686913|0|5532.0|0
0|2020-11-18|5164.0|0|368.0|0|6.652205350686913|0|5532.0|0
0|2020-11-19|5164.0|0|368.0|0|6.652205350686913|0|5532.0|0
0|2020-11-20|5164.0|0|368.0|0|6.652205350686913|0|5532.0|0
0|2020-11-21|5164.0|0|368.0|0|6.652205350686913|0|5532.0|0
0|2020-11-22|5164.0|0|368.0|0|6.652205350686913|0|5532.0|0
0|2020-11-23|5164.0|0|368.0|0|6.652205350686913|0|5532.0|0
0|2020-11-24|5164.0|0|368.0|0|6.652205350686913|0|5532.0|0
0|2020-11-25|5164.0|0|368.0|0|6.652205350686913|0|5532.0|0
0|2020-11-26|5164.0|0|368.0|0|6.652205350686913|0|5532.0|0
0|2020-11-27|5164.0|0|368.0|0|6.652205350686913|0|5532.0|0
0|2020-11-28|5164.0|0|368.0|0|6.652205350686913|0|5532.0|0
0|2020-11-29|5164.0|0|368.0|0|6.652205350686913|0|5532.0|0
0|2020-11-30|5164.0|0|368.0|0|6.652205350686913|0|5532.0|0
0|2020-12-01|5122.0|0|375.0|0|6.821902856103329|0|5497.0|0
0|2020-12-02|5122.0|0|375.0|0|6.821902856103329|0|5497.0|0
0|2020-12-03|5122.0|0|375.0|0|6.821902856103329|0|5497.0|0
0|2020-12-04|5122.0|0|375.0|0|6.821902856103329|0|5497.0|0
0|2020-12-05|5122.0|0|375.0|0|6.821902856103329|0|5497.0|0
0|2020-12-06|5122.0|0|375.0|0|6.821902856103329|0|5497.0|0
0|2020-12-07|5122.0|0|375.0|0|6.821902856103329|0|5497.0|0
0|2020-12-08|5122.0|0|375.0|0|6.821902856103329|0|5497.0|0
0|2020-12-09|5122.0|0|375.0|0|6.821902856103329|0|5497.0|0
