|dates|Coweta_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Coweta_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Coweta_Georgia_UnitedStates.NYT_ConfirmedDeaths.data|Coweta_Georgia_UnitedStates.NYT_ConfirmedDeaths.missing|Coweta_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Coweta_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Coweta_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Coweta_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
