|dates|Charlotte_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Charlotte_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Charlotte_Florida_UnitedStates.NYT_ConfirmedDeaths.data|Charlotte_Florida_UnitedStates.NYT_ConfirmedDeaths.missing|Charlotte_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Charlotte_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Charlotte_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Charlotte_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
