|dates|Lavaca_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Lavaca_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Lavaca_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Lavaca_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Lavaca_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Lavaca_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Lavaca_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Lavaca_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
