|dates|Fayette_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Fayette_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Fayette_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Fayette_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Fayette_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Fayette_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Fayette_Illinois_UnitedStates.TotalPopulation.data|Fayette_Illinois_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|21336.0|0
