|dates|Stevens_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Stevens_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Stevens_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Stevens_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Stevens_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Stevens_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Stevens_Kansas_UnitedStates.TotalPopulation.data|Stevens_Kansas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|5485.0|0
