|dates|Lunenburg_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Lunenburg_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Lunenburg_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Lunenburg_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Lunenburg_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Lunenburg_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Lunenburg_Virginia_UnitedStates.TotalPopulation.data|Lunenburg_Virginia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|12196.0|0
