|dates|GoldenValley_Montana_UnitedStates.BLS_EmployedPopulation.data|GoldenValley_Montana_UnitedStates.BLS_EmployedPopulation.missing|GoldenValley_Montana_UnitedStates.BLS_UnemployedPopulation.data|GoldenValley_Montana_UnitedStates.BLS_UnemployedPopulation.missing|GoldenValley_Montana_UnitedStates.BLS_UnemploymentRate.data|GoldenValley_Montana_UnitedStates.BLS_UnemploymentRate.missing|GoldenValley_Montana_UnitedStates.BLS_LaborForcePopulation.data|GoldenValley_Montana_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-29|347.0|0|18.5|0|5.06155950752394|0|365.5|0
0|2020-01-30|347.0|0|18.5|0|5.06155950752394|0|365.5|0
0|2020-01-31|347.0|0|18.5|0|5.06155950752394|0|365.5|0
0|2020-02-01|352.5|0|18.5|0|4.986522911051213|0|371.0|0
0|2020-02-02|352.5|0|18.5|0|4.986522911051213|0|371.0|0
0|2020-02-03|352.5|0|18.5|0|4.986522911051213|0|371.0|0
0|2020-02-04|352.5|0|18.5|0|4.986522911051213|0|371.0|0
0|2020-02-05|352.5|0|18.5|0|4.986522911051213|0|371.0|0
0|2020-02-06|352.5|0|18.5|0|4.986522911051213|0|371.0|0
0|2020-02-07|352.5|0|18.5|0|4.986522911051213|0|371.0|0
0|2020-02-08|352.5|0|18.5|0|4.986522911051213|0|371.0|0
0|2020-02-09|352.5|0|18.5|0|4.986522911051213|0|371.0|0
0|2020-02-10|352.5|0|18.5|0|4.986522911051213|0|371.0|0
0|2020-02-11|352.5|0|18.5|0|4.986522911051213|0|371.0|0
0|2020-02-12|352.5|0|18.5|0|4.986522911051213|0|371.0|0
0|2020-02-13|352.5|0|18.5|0|4.986522911051213|0|371.0|0
0|2020-02-14|352.5|0|18.5|0|4.986522911051213|0|371.0|0
0|2020-02-15|352.5|0|18.5|0|4.986522911051213|0|371.0|0
0|2020-02-16|352.5|0|18.5|0|4.986522911051213|0|371.0|0
0|2020-02-17|352.5|0|18.5|0|4.986522911051213|0|371.0|0
0|2020-02-18|352.5|0|18.5|0|4.986522911051213|0|371.0|0
0|2020-02-19|352.5|0|18.5|0|4.986522911051213|0|371.0|0
0|2020-02-20|352.5|0|18.5|0|4.986522911051213|0|371.0|0
0|2020-02-21|352.5|0|18.5|0|4.986522911051213|0|371.0|0
0|2020-02-22|352.5|0|18.5|0|4.986522911051213|0|371.0|0
0|2020-02-23|352.5|0|18.5|0|4.986522911051213|0|371.0|0
0|2020-02-24|352.5|0|18.5|0|4.986522911051213|0|371.0|0
0|2020-02-25|352.5|0|18.5|0|4.986522911051213|0|371.0|0
0|2020-02-26|352.5|0|18.5|0|4.986522911051213|0|371.0|0
0|2020-02-27|352.5|0|18.5|0|4.986522911051213|0|371.0|0
0|2020-02-28|352.5|0|18.5|0|4.986522911051213|0|371.0|0
0|2020-02-29|352.5|0|18.5|0|4.986522911051213|0|371.0|0
0|2020-03-01|352.0|0|19.0|0|5.121293800539084|0|371.0|0
0|2020-03-02|352.0|0|19.0|0|5.121293800539084|0|371.0|0
0|2020-03-03|352.0|0|19.0|0|5.121293800539084|0|371.0|0
0|2020-03-04|352.0|0|19.0|0|5.121293800539084|0|371.0|0
0|2020-03-05|352.0|0|19.0|0|5.121293800539084|0|371.0|0
0|2020-03-06|352.0|0|19.0|0|5.121293800539084|0|371.0|0
0|2020-03-07|352.0|0|19.0|0|5.121293800539084|0|371.0|0
0|2020-03-08|352.0|0|19.0|0|5.121293800539084|0|371.0|0
0|2020-03-09|352.0|0|19.0|0|5.121293800539084|0|371.0|0
0|2020-03-10|352.0|0|19.0|0|5.121293800539084|0|371.0|0
0|2020-03-11|352.0|0|19.0|0|5.121293800539084|0|371.0|0
0|2020-03-12|352.0|0|19.0|0|5.121293800539084|0|371.0|0
0|2020-03-13|352.0|0|19.0|0|5.121293800539084|0|371.0|0
0|2020-03-14|352.0|0|19.0|0|5.121293800539084|0|371.0|0
0|2020-03-15|352.0|0|19.0|0|5.121293800539084|0|371.0|0
0|2020-03-16|352.0|0|19.0|0|5.121293800539084|0|371.0|0
0|2020-03-17|352.0|0|19.0|0|5.121293800539084|0|371.0|0
0|2020-03-18|352.0|0|19.0|0|5.121293800539084|0|371.0|0
0|2020-03-19|352.0|0|19.0|0|5.121293800539084|0|371.0|0
0|2020-03-20|352.0|0|19.0|0|5.121293800539084|0|371.0|0
0|2020-03-21|352.0|0|19.0|0|5.121293800539084|0|371.0|0
0|2020-03-22|352.0|0|19.0|0|5.121293800539084|0|371.0|0
0|2020-03-23|352.0|0|19.0|0|5.121293800539084|0|371.0|0
0|2020-03-24|352.0|0|19.0|0|5.121293800539084|0|371.0|0
0|2020-03-25|352.0|0|19.0|0|5.121293800539084|0|371.0|0
0|2020-03-26|352.0|0|19.0|0|5.121293800539084|0|371.0|0
0|2020-03-27|352.0|0|19.0|0|5.121293800539084|0|371.0|0
0|2020-03-28|352.0|0|19.0|0|5.121293800539084|0|371.0|0
0|2020-03-29|352.0|0|19.0|0|5.121293800539084|0|371.0|0
0|2020-03-30|352.0|0|19.0|0|5.121293800539084|0|371.0|0
0|2020-03-31|352.0|0|19.0|0|5.121293800539084|0|371.0|0
0|2020-04-01|332.5|0|24.0|0|6.732117812061711|0|356.5|0
0|2020-04-02|332.5|0|24.0|0|6.732117812061711|0|356.5|0
0|2020-04-03|332.5|0|24.0|0|6.732117812061711|0|356.5|0
0|2020-04-04|332.5|0|24.0|0|6.732117812061711|0|356.5|0
0|2020-04-05|332.5|0|24.0|0|6.732117812061711|0|356.5|0
0|2020-04-06|332.5|0|24.0|0|6.732117812061711|0|356.5|0
0|2020-04-07|332.5|0|24.0|0|6.732117812061711|0|356.5|0
0|2020-04-08|332.5|0|24.0|0|6.732117812061711|0|356.5|0
0|2020-04-09|332.5|0|24.0|0|6.732117812061711|0|356.5|0
0|2020-04-10|332.5|0|24.0|0|6.732117812061711|0|356.5|0
0|2020-04-11|332.5|0|24.0|0|6.732117812061711|0|356.5|0
0|2020-04-12|332.5|0|24.0|0|6.732117812061711|0|356.5|0
0|2020-04-13|332.5|0|24.0|0|6.732117812061711|0|356.5|0
0|2020-04-14|332.5|0|24.0|0|6.732117812061711|0|356.5|0
0|2020-04-15|332.5|0|24.0|0|6.732117812061711|0|356.5|0
0|2020-04-16|332.5|0|24.0|0|6.732117812061711|0|356.5|0
0|2020-04-17|332.5|0|24.0|0|6.732117812061711|0|356.5|0
0|2020-04-18|332.5|0|24.0|0|6.732117812061711|0|356.5|0
0|2020-04-19|332.5|0|24.0|0|6.732117812061711|0|356.5|0
0|2020-04-20|332.5|0|24.0|0|6.732117812061711|0|356.5|0
0|2020-04-21|332.5|0|24.0|0|6.732117812061711|0|356.5|0
0|2020-04-22|332.5|0|24.0|0|6.732117812061711|0|356.5|0
0|2020-04-23|332.5|0|24.0|0|6.732117812061711|0|356.5|0
0|2020-04-24|332.5|0|24.0|0|6.732117812061711|0|356.5|0
0|2020-04-25|332.5|0|24.0|0|6.732117812061711|0|356.5|0
0|2020-04-26|332.5|0|24.0|0|6.732117812061711|0|356.5|0
0|2020-04-27|332.5|0|24.0|0|6.732117812061711|0|356.5|0
0|2020-04-28|332.5|0|24.0|0|6.732117812061711|0|356.5|0
0|2020-04-29|332.5|0|24.0|0|6.732117812061711|0|356.5|0
0|2020-04-30|332.5|0|24.0|0|6.732117812061711|0|356.5|0
0|2020-05-01|328.0|0|25.0|0|7.0821529745042495|0|353.0|0
0|2020-05-02|328.0|0|25.0|0|7.0821529745042495|0|353.0|0
0|2020-05-03|328.0|0|25.0|0|7.0821529745042495|0|353.0|0
0|2020-05-04|328.0|0|25.0|0|7.0821529745042495|0|353.0|0
0|2020-05-05|328.0|0|25.0|0|7.0821529745042495|0|353.0|0
0|2020-05-06|328.0|0|25.0|0|7.0821529745042495|0|353.0|0
0|2020-05-07|328.0|0|25.0|0|7.0821529745042495|0|353.0|0
0|2020-05-08|328.0|0|25.0|0|7.0821529745042495|0|353.0|0
0|2020-05-09|328.0|0|25.0|0|7.0821529745042495|0|353.0|0
0|2020-05-10|328.0|0|25.0|0|7.0821529745042495|0|353.0|0
0|2020-05-11|328.0|0|25.0|0|7.0821529745042495|0|353.0|0
0|2020-05-12|328.0|0|25.0|0|7.0821529745042495|0|353.0|0
0|2020-05-13|328.0|0|25.0|0|7.0821529745042495|0|353.0|0
0|2020-05-14|328.0|0|25.0|0|7.0821529745042495|0|353.0|0
0|2020-05-15|328.0|0|25.0|0|7.0821529745042495|0|353.0|0
0|2020-05-16|328.0|0|25.0|0|7.0821529745042495|0|353.0|0
0|2020-05-17|328.0|0|25.0|0|7.0821529745042495|0|353.0|0
0|2020-05-18|328.0|0|25.0|0|7.0821529745042495|0|353.0|0
0|2020-05-19|328.0|0|25.0|0|7.0821529745042495|0|353.0|0
0|2020-05-20|328.0|0|25.0|0|7.0821529745042495|0|353.0|0
0|2020-05-21|328.0|0|25.0|0|7.0821529745042495|0|353.0|0
0|2020-05-22|328.0|0|25.0|0|7.0821529745042495|0|353.0|0
0|2020-05-23|328.0|0|25.0|0|7.0821529745042495|0|353.0|0
0|2020-05-24|328.0|0|25.0|0|7.0821529745042495|0|353.0|0
0|2020-05-25|328.0|0|25.0|0|7.0821529745042495|0|353.0|0
0|2020-05-26|328.0|0|25.0|0|7.0821529745042495|0|353.0|0
0|2020-05-27|328.0|0|25.0|0|7.0821529745042495|0|353.0|0
0|2020-05-28|328.0|0|25.0|0|7.0821529745042495|0|353.0|0
0|2020-05-29|328.0|0|25.0|0|7.0821529745042495|0|353.0|0
0|2020-05-30|328.0|0|25.0|0|7.0821529745042495|0|353.0|0
0|2020-05-31|328.0|0|25.0|0|7.0821529745042495|0|353.0|0
0|2020-06-01|342.0|0|24.0|0|6.557377049180328|0|366.0|0
0|2020-06-02|342.0|0|24.0|0|6.557377049180328|0|366.0|0
0|2020-06-03|342.0|0|24.0|0|6.557377049180328|0|366.0|0
0|2020-06-04|342.0|0|24.0|0|6.557377049180328|0|366.0|0
0|2020-06-05|342.0|0|24.0|0|6.557377049180328|0|366.0|0
0|2020-06-06|342.0|0|24.0|0|6.557377049180328|0|366.0|0
0|2020-06-07|342.0|0|24.0|0|6.557377049180328|0|366.0|0
0|2020-06-08|342.0|0|24.0|0|6.557377049180328|0|366.0|0
0|2020-06-09|342.0|0|24.0|0|6.557377049180328|0|366.0|0
0|2020-06-10|342.0|0|24.0|0|6.557377049180328|0|366.0|0
0|2020-06-11|342.0|0|24.0|0|6.557377049180328|0|366.0|0
0|2020-06-12|342.0|0|24.0|0|6.557377049180328|0|366.0|0
0|2020-06-13|342.0|0|24.0|0|6.557377049180328|0|366.0|0
0|2020-06-14|342.0|0|24.0|0|6.557377049180328|0|366.0|0
0|2020-06-15|342.0|0|24.0|0|6.557377049180328|0|366.0|0
0|2020-06-16|342.0|0|24.0|0|6.557377049180328|0|366.0|0
0|2020-06-17|342.0|0|24.0|0|6.557377049180328|0|366.0|0
0|2020-06-18|342.0|0|24.0|0|6.557377049180328|0|366.0|0
0|2020-06-19|342.0|0|24.0|0|6.557377049180328|0|366.0|0
0|2020-06-20|342.0|0|24.0|0|6.557377049180328|0|366.0|0
0|2020-06-21|342.0|0|24.0|0|6.557377049180328|0|366.0|0
0|2020-06-22|342.0|0|24.0|0|6.557377049180328|0|366.0|0
0|2020-06-23|342.0|0|24.0|0|6.557377049180328|0|366.0|0
0|2020-06-24|342.0|0|24.0|0|6.557377049180328|0|366.0|0
0|2020-06-25|342.0|0|24.0|0|6.557377049180328|0|366.0|0
0|2020-06-26|342.0|0|24.0|0|6.557377049180328|0|366.0|0
0|2020-06-27|342.0|0|24.0|0|6.557377049180328|0|366.0|0
0|2020-06-28|342.0|0|24.0|0|6.557377049180328|0|366.0|0
0|2020-06-29|342.0|0|24.0|0|6.557377049180328|0|366.0|0
0|2020-06-30|342.0|0|24.0|0|6.557377049180328|0|366.0|0
0|2020-07-01|342.0|0|14.0|0|3.932584269662921|0|356.0|0
0|2020-07-02|342.0|0|14.0|0|3.932584269662921|0|356.0|0
0|2020-07-03|342.0|0|14.0|0|3.932584269662921|0|356.0|0
0|2020-07-04|342.0|0|14.0|0|3.932584269662921|0|356.0|0
0|2020-07-05|342.0|0|14.0|0|3.932584269662921|0|356.0|0
0|2020-07-06|342.0|0|14.0|0|3.932584269662921|0|356.0|0
0|2020-07-07|342.0|0|14.0|0|3.932584269662921|0|356.0|0
0|2020-07-08|342.0|0|14.0|0|3.932584269662921|0|356.0|0
0|2020-07-09|342.0|0|14.0|0|3.932584269662921|0|356.0|0
0|2020-07-10|342.0|0|14.0|0|3.932584269662921|0|356.0|0
0|2020-07-11|342.0|0|14.0|0|3.932584269662921|0|356.0|0
0|2020-07-12|342.0|0|14.0|0|3.932584269662921|0|356.0|0
0|2020-07-13|342.0|0|14.0|0|3.932584269662921|0|356.0|0
0|2020-07-14|342.0|0|14.0|0|3.932584269662921|0|356.0|0
0|2020-07-15|342.0|0|14.0|0|3.932584269662921|0|356.0|0
0|2020-07-16|342.0|0|14.0|0|3.932584269662921|0|356.0|0
0|2020-07-17|342.0|0|14.0|0|3.932584269662921|0|356.0|0
0|2020-07-18|342.0|0|14.0|0|3.932584269662921|0|356.0|0
0|2020-07-19|342.0|0|14.0|0|3.932584269662921|0|356.0|0
0|2020-07-20|342.0|0|14.0|0|3.932584269662921|0|356.0|0
0|2020-07-21|342.0|0|14.0|0|3.932584269662921|0|356.0|0
0|2020-07-22|342.0|0|14.0|0|3.932584269662921|0|356.0|0
0|2020-07-23|342.0|0|14.0|0|3.932584269662921|0|356.0|0
0|2020-07-24|342.0|0|14.0|0|3.932584269662921|0|356.0|0
0|2020-07-25|342.0|0|14.0|0|3.932584269662921|0|356.0|0
0|2020-07-26|342.0|0|14.0|0|3.932584269662921|0|356.0|0
0|2020-07-27|342.0|0|14.0|0|3.932584269662921|0|356.0|0
0|2020-07-28|342.0|0|14.0|0|3.932584269662921|0|356.0|0
0|2020-07-29|342.0|0|14.0|0|3.932584269662921|0|356.0|0
0|2020-07-30|342.0|0|14.0|0|3.932584269662921|0|356.0|0
0|2020-07-31|342.0|0|14.0|0|3.932584269662921|0|356.0|0
0|2020-08-01|347.0|0|12.0|0|3.3426183844011144|0|359.0|0
0|2020-08-02|347.0|0|12.0|0|3.3426183844011144|0|359.0|0
0|2020-08-03|347.0|0|12.0|0|3.3426183844011144|0|359.0|0
0|2020-08-04|347.0|0|12.0|0|3.3426183844011144|0|359.0|0
0|2020-08-05|347.0|0|12.0|0|3.3426183844011144|0|359.0|0
0|2020-08-06|347.0|0|12.0|0|3.3426183844011144|0|359.0|0
0|2020-08-07|347.0|0|12.0|0|3.3426183844011144|0|359.0|0
0|2020-08-08|347.0|0|12.0|0|3.3426183844011144|0|359.0|0
0|2020-08-09|347.0|0|12.0|0|3.3426183844011144|0|359.0|0
0|2020-08-10|347.0|0|12.0|0|3.3426183844011144|0|359.0|0
0|2020-08-11|347.0|0|12.0|0|3.3426183844011144|0|359.0|0
0|2020-08-12|347.0|0|12.0|0|3.3426183844011144|0|359.0|0
0|2020-08-13|347.0|0|12.0|0|3.3426183844011144|0|359.0|0
0|2020-08-14|347.0|0|12.0|0|3.3426183844011144|0|359.0|0
0|2020-08-15|347.0|0|12.0|0|3.3426183844011144|0|359.0|0
0|2020-08-16|347.0|0|12.0|0|3.3426183844011144|0|359.0|0
0|2020-08-17|347.0|0|12.0|0|3.3426183844011144|0|359.0|0
0|2020-08-18|347.0|0|12.0|0|3.3426183844011144|0|359.0|0
0|2020-08-19|347.0|0|12.0|0|3.3426183844011144|0|359.0|0
0|2020-08-20|347.0|0|12.0|0|3.3426183844011144|0|359.0|0
0|2020-08-21|347.0|0|12.0|0|3.3426183844011144|0|359.0|0
0|2020-08-22|347.0|0|12.0|0|3.3426183844011144|0|359.0|0
0|2020-08-23|347.0|0|12.0|0|3.3426183844011144|0|359.0|0
0|2020-08-24|347.0|0|12.0|0|3.3426183844011144|0|359.0|0
0|2020-08-25|347.0|0|12.0|0|3.3426183844011144|0|359.0|0
0|2020-08-26|347.0|0|12.0|0|3.3426183844011144|0|359.0|0
0|2020-08-27|347.0|0|12.0|0|3.3426183844011144|0|359.0|0
0|2020-08-28|347.0|0|12.0|0|3.3426183844011144|0|359.0|0
0|2020-08-29|347.0|0|12.0|0|3.3426183844011144|0|359.0|0
0|2020-08-30|347.0|0|12.0|0|3.3426183844011144|0|359.0|0
0|2020-08-31|347.0|0|12.0|0|3.3426183844011144|0|359.0|0
0|2020-09-01|349.0|0|13.0|0|3.591160220994475|0|362.0|0
0|2020-09-02|349.0|0|13.0|0|3.591160220994475|0|362.0|0
0|2020-09-03|349.0|0|13.0|0|3.591160220994475|0|362.0|0
0|2020-09-04|349.0|0|13.0|0|3.591160220994475|0|362.0|0
0|2020-09-05|349.0|0|13.0|0|3.591160220994475|0|362.0|0
0|2020-09-06|349.0|0|13.0|0|3.591160220994475|0|362.0|0
0|2020-09-07|349.0|0|13.0|0|3.591160220994475|0|362.0|0
0|2020-09-08|349.0|0|13.0|0|3.591160220994475|0|362.0|0
0|2020-09-09|349.0|0|13.0|0|3.591160220994475|0|362.0|0
0|2020-09-10|349.0|0|13.0|0|3.591160220994475|0|362.0|0
0|2020-09-11|349.0|0|13.0|0|3.591160220994475|0|362.0|0
0|2020-09-12|349.0|0|13.0|0|3.591160220994475|0|362.0|0
0|2020-09-13|349.0|0|13.0|0|3.591160220994475|0|362.0|0
0|2020-09-14|349.0|0|13.0|0|3.591160220994475|0|362.0|0
0|2020-09-15|349.0|0|13.0|0|3.591160220994475|0|362.0|0
0|2020-09-16|349.0|0|13.0|0|3.591160220994475|0|362.0|0
0|2020-09-17|349.0|0|13.0|0|3.591160220994475|0|362.0|0
0|2020-09-18|349.0|0|13.0|0|3.591160220994475|0|362.0|0
0|2020-09-19|349.0|0|13.0|0|3.591160220994475|0|362.0|0
0|2020-09-20|349.0|0|13.0|0|3.591160220994475|0|362.0|0
0|2020-09-21|349.0|0|13.0|0|3.591160220994475|0|362.0|0
0|2020-09-22|349.0|0|13.0|0|3.591160220994475|0|362.0|0
0|2020-09-23|349.0|0|13.0|0|3.591160220994475|0|362.0|0
0|2020-09-24|349.0|0|13.0|0|3.591160220994475|0|362.0|0
0|2020-09-25|349.0|0|13.0|0|3.591160220994475|0|362.0|0
0|2020-09-26|349.0|0|13.0|0|3.591160220994475|0|362.0|0
0|2020-09-27|349.0|0|13.0|0|3.591160220994475|0|362.0|0
0|2020-09-28|349.0|0|13.0|0|3.591160220994475|0|362.0|0
0|2020-09-29|349.0|0|13.0|0|3.591160220994475|0|362.0|0
0|2020-09-30|349.0|0|13.0|0|3.591160220994475|0|362.0|0
0|2020-10-01|358.0|0|13.0|0|3.504043126684636|0|371.0|0
0|2020-10-02|358.0|0|13.0|0|3.504043126684636|0|371.0|0
0|2020-10-03|358.0|0|13.0|0|3.504043126684636|0|371.0|0
0|2020-10-04|358.0|0|13.0|0|3.504043126684636|0|371.0|0
0|2020-10-05|358.0|0|13.0|0|3.504043126684636|0|371.0|0
0|2020-10-06|358.0|0|13.0|0|3.504043126684636|0|371.0|0
0|2020-10-07|358.0|0|13.0|0|3.504043126684636|0|371.0|0
0|2020-10-08|358.0|0|13.0|0|3.504043126684636|0|371.0|0
0|2020-10-09|358.0|0|13.0|0|3.504043126684636|0|371.0|0
0|2020-10-10|358.0|0|13.0|0|3.504043126684636|0|371.0|0
0|2020-10-11|358.0|0|13.0|0|3.504043126684636|0|371.0|0
0|2020-10-12|358.0|0|13.0|0|3.504043126684636|0|371.0|0
0|2020-10-13|358.0|0|13.0|0|3.504043126684636|0|371.0|0
0|2020-10-14|358.0|0|13.0|0|3.504043126684636|0|371.0|0
0|2020-10-15|358.0|0|13.0|0|3.504043126684636|0|371.0|0
0|2020-10-16|358.0|0|13.0|0|3.504043126684636|0|371.0|0
0|2020-10-17|358.0|0|13.0|0|3.504043126684636|0|371.0|0
0|2020-10-18|358.0|0|13.0|0|3.504043126684636|0|371.0|0
0|2020-10-19|358.0|0|13.0|0|3.504043126684636|0|371.0|0
0|2020-10-20|358.0|0|13.0|0|3.504043126684636|0|371.0|0
0|2020-10-21|358.0|0|13.0|0|3.504043126684636|0|371.0|0
0|2020-10-22|358.0|0|13.0|0|3.504043126684636|0|371.0|0
0|2020-10-23|358.0|0|13.0|0|3.504043126684636|0|371.0|0
0|2020-10-24|358.0|0|13.0|0|3.504043126684636|0|371.0|0
0|2020-10-25|358.0|0|13.0|0|3.504043126684636|0|371.0|0
0|2020-10-26|358.0|0|13.0|0|3.504043126684636|0|371.0|0
0|2020-10-27|358.0|0|13.0|0|3.504043126684636|0|371.0|0
0|2020-10-28|358.0|0|13.0|0|3.504043126684636|0|371.0|0
0|2020-10-29|358.0|0|13.0|0|3.504043126684636|0|371.0|0
0|2020-10-30|358.0|0|13.0|0|3.504043126684636|0|371.0|0
0|2020-10-31|358.0|0|13.0|0|3.504043126684636|0|371.0|0
0|2020-11-01|353.0|0|11.0|0|3.021978021978022|0|364.0|0
0|2020-11-02|353.0|0|11.0|0|3.021978021978022|0|364.0|0
0|2020-11-03|353.0|0|11.0|0|3.021978021978022|0|364.0|0
0|2020-11-04|353.0|0|11.0|0|3.021978021978022|0|364.0|0
0|2020-11-05|353.0|0|11.0|0|3.021978021978022|0|364.0|0
0|2020-11-06|353.0|0|11.0|0|3.021978021978022|0|364.0|0
0|2020-11-07|353.0|0|11.0|0|3.021978021978022|0|364.0|0
0|2020-11-08|353.0|0|11.0|0|3.021978021978022|0|364.0|0
0|2020-11-09|353.0|0|11.0|0|3.021978021978022|0|364.0|0
0|2020-11-10|353.0|0|11.0|0|3.021978021978022|0|364.0|0
0|2020-11-11|353.0|0|11.0|0|3.021978021978022|0|364.0|0
0|2020-11-12|353.0|0|11.0|0|3.021978021978022|0|364.0|0
0|2020-11-13|353.0|0|11.0|0|3.021978021978022|0|364.0|0
0|2020-11-14|353.0|0|11.0|0|3.021978021978022|0|364.0|0
0|2020-11-15|353.0|0|11.0|0|3.021978021978022|0|364.0|0
0|2020-11-16|353.0|0|11.0|0|3.021978021978022|0|364.0|0
0|2020-11-17|353.0|0|11.0|0|3.021978021978022|0|364.0|0
0|2020-11-18|353.0|0|11.0|0|3.021978021978022|0|364.0|0
0|2020-11-19|353.0|0|11.0|0|3.021978021978022|0|364.0|0
0|2020-11-20|353.0|0|11.0|0|3.021978021978022|0|364.0|0
0|2020-11-21|353.0|0|11.0|0|3.021978021978022|0|364.0|0
0|2020-11-22|353.0|0|11.0|0|3.021978021978022|0|364.0|0
0|2020-11-23|353.0|0|11.0|0|3.021978021978022|0|364.0|0
0|2020-11-24|353.0|0|11.0|0|3.021978021978022|0|364.0|0
0|2020-11-25|353.0|0|11.0|0|3.021978021978022|0|364.0|0
0|2020-11-26|353.0|0|11.0|0|3.021978021978022|0|364.0|0
0|2020-11-27|353.0|0|11.0|0|3.021978021978022|0|364.0|0
0|2020-11-28|353.0|0|11.0|0|3.021978021978022|0|364.0|0
0|2020-11-29|353.0|0|11.0|0|3.021978021978022|0|364.0|0
0|2020-11-30|353.0|0|11.0|0|3.021978021978022|0|364.0|0
0|2020-12-01|345.0|0|14.0|0|3.8997214484679668|0|359.0|0
0|2020-12-02|345.0|0|14.0|0|3.8997214484679668|0|359.0|0
0|2020-12-03|345.0|0|14.0|0|3.8997214484679668|0|359.0|0
0|2020-12-04|345.0|0|14.0|0|3.8997214484679668|0|359.0|0
0|2020-12-05|345.0|0|14.0|0|3.8997214484679668|0|359.0|0
0|2020-12-06|345.0|0|14.0|0|3.8997214484679668|0|359.0|0
0|2020-12-07|345.0|0|14.0|0|3.8997214484679668|0|359.0|0
0|2020-12-08|345.0|0|14.0|0|3.8997214484679668|0|359.0|0
0|2020-12-09|345.0|0|14.0|0|3.8997214484679668|0|359.0|0
0|2020-12-10|345.0|0|14.0|0|3.8997214484679668|0|359.0|0
0|2020-12-11|345.0|0|14.0|0|3.8997214484679668|0|359.0|0
0|2020-12-12|345.0|0|14.0|0|3.8997214484679668|0|359.0|0
0|2020-12-13|345.0|0|14.0|0|3.8997214484679668|0|359.0|0
0|2020-12-14|345.0|0|14.0|0|3.8997214484679668|0|359.0|0
0|2020-12-15|345.0|0|14.0|0|3.8997214484679668|0|359.0|0
0|2020-12-16|345.0|0|14.0|0|3.8997214484679668|0|359.0|0
0|2020-12-17|345.0|0|14.0|0|3.8997214484679668|0|359.0|0
0|2020-12-18|345.0|0|14.0|0|3.8997214484679668|0|359.0|0
0|2020-12-19|345.0|0|14.0|0|3.8997214484679668|0|359.0|0
0|2020-12-20|345.0|0|14.0|0|3.8997214484679668|0|359.0|0
0|2020-12-21|345.0|0|14.0|0|3.8997214484679668|0|359.0|0
0|2020-12-22|345.0|0|14.0|0|3.8997214484679668|0|359.0|0
0|2020-12-23|345.0|0|14.0|0|3.8997214484679668|0|359.0|0
0|2020-12-24|345.0|0|14.0|0|3.8997214484679668|0|359.0|0
0|2020-12-25|345.0|0|14.0|0|3.8997214484679668|0|359.0|0
0|2020-12-26|345.0|0|14.0|0|3.8997214484679668|0|359.0|0
