|dates|Linn_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Linn_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Linn_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Linn_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Linn_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Linn_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Linn_Iowa_UnitedStates.TotalPopulation.data|Linn_Iowa_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|226706.0|0
