|dates|Washington_Vermont_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Washington_Vermont_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Washington_Vermont_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Washington_Vermont_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Washington_Vermont_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Washington_Vermont_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Washington_Vermont_UnitedStates.TotalPopulation.data|Washington_Vermont_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|58409.0|0
