|dates|Blackford_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Blackford_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Blackford_Indiana_UnitedStates.NYT_ConfirmedDeaths.data|Blackford_Indiana_UnitedStates.NYT_ConfirmedDeaths.missing|Blackford_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Blackford_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Blackford_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Blackford_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
