|dates|Atkinson_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Atkinson_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Atkinson_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Atkinson_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Atkinson_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Atkinson_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Atkinson_Georgia_UnitedStates.TotalPopulation.data|Atkinson_Georgia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|8165.0|0
