|dates|Brown_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Brown_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Brown_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Brown_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Brown_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Brown_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Brown_Illinois_UnitedStates.TotalPopulation.data|Brown_Illinois_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|6578.0|0
