|dates|Vanderburgh_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Vanderburgh_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Vanderburgh_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Vanderburgh_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Vanderburgh_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Vanderburgh_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Vanderburgh_Indiana_UnitedStates.TotalPopulation.data|Vanderburgh_Indiana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|181451.0|0
