|dates|Lincoln_NewMexico_UnitedStates.BLS_EmployedPopulation.data|Lincoln_NewMexico_UnitedStates.BLS_EmployedPopulation.missing|Lincoln_NewMexico_UnitedStates.BLS_UnemployedPopulation.data|Lincoln_NewMexico_UnitedStates.BLS_UnemployedPopulation.missing|Lincoln_NewMexico_UnitedStates.BLS_UnemploymentRate.data|Lincoln_NewMexico_UnitedStates.BLS_UnemploymentRate.missing|Lincoln_NewMexico_UnitedStates.BLS_LaborForcePopulation.data|Lincoln_NewMexico_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-11|8287.0|0|443.0|0|5.074455899198167|0|8730.0|0
0|2020-02-12|8287.0|0|443.0|0|5.074455899198167|0|8730.0|0
0|2020-02-13|8287.0|0|443.0|0|5.074455899198167|0|8730.0|0
0|2020-02-14|8287.0|0|443.0|0|5.074455899198167|0|8730.0|0
0|2020-02-15|8287.0|0|443.0|0|5.074455899198167|0|8730.0|0
0|2020-02-16|8287.0|0|443.0|0|5.074455899198167|0|8730.0|0
0|2020-02-17|8287.0|0|443.0|0|5.074455899198167|0|8730.0|0
0|2020-02-18|8287.0|0|443.0|0|5.074455899198167|0|8730.0|0
0|2020-02-19|8287.0|0|443.0|0|5.074455899198167|0|8730.0|0
0|2020-02-20|8287.0|0|443.0|0|5.074455899198167|0|8730.0|0
0|2020-02-21|8287.0|0|443.0|0|5.074455899198167|0|8730.0|0
0|2020-02-22|8287.0|0|443.0|0|5.074455899198167|0|8730.0|0
0|2020-02-23|8287.0|0|443.0|0|5.074455899198167|0|8730.0|0
0|2020-02-24|8287.0|0|443.0|0|5.074455899198167|0|8730.0|0
0|2020-02-25|8287.0|0|443.0|0|5.074455899198167|0|8730.0|0
0|2020-02-26|8287.0|0|443.0|0|5.074455899198167|0|8730.0|0
0|2020-02-27|8287.0|0|443.0|0|5.074455899198167|0|8730.0|0
0|2020-02-28|8287.0|0|443.0|0|5.074455899198167|0|8730.0|0
0|2020-02-29|8287.0|0|443.0|0|5.074455899198167|0|8730.0|0
0|2020-03-01|8221.0|0|502.0|0|5.75490083686805|0|8723.0|0
0|2020-03-02|8221.0|0|502.0|0|5.75490083686805|0|8723.0|0
0|2020-03-03|8221.0|0|502.0|0|5.75490083686805|0|8723.0|0
0|2020-03-04|8221.0|0|502.0|0|5.75490083686805|0|8723.0|0
0|2020-03-05|8221.0|0|502.0|0|5.75490083686805|0|8723.0|0
0|2020-03-06|8221.0|0|502.0|0|5.75490083686805|0|8723.0|0
0|2020-03-07|8221.0|0|502.0|0|5.75490083686805|0|8723.0|0
0|2020-03-08|8221.0|0|502.0|0|5.75490083686805|0|8723.0|0
0|2020-03-09|8221.0|0|502.0|0|5.75490083686805|0|8723.0|0
0|2020-03-10|8221.0|0|502.0|0|5.75490083686805|0|8723.0|0
0|2020-03-11|8221.0|0|502.0|0|5.75490083686805|0|8723.0|0
0|2020-03-12|8221.0|0|502.0|0|5.75490083686805|0|8723.0|0
0|2020-03-13|8221.0|0|502.0|0|5.75490083686805|0|8723.0|0
0|2020-03-14|8221.0|0|502.0|0|5.75490083686805|0|8723.0|0
0|2020-03-15|8221.0|0|502.0|0|5.75490083686805|0|8723.0|0
0|2020-03-16|8221.0|0|502.0|0|5.75490083686805|0|8723.0|0
0|2020-03-17|8221.0|0|502.0|0|5.75490083686805|0|8723.0|0
0|2020-03-18|8221.0|0|502.0|0|5.75490083686805|0|8723.0|0
0|2020-03-19|8221.0|0|502.0|0|5.75490083686805|0|8723.0|0
0|2020-03-20|8221.0|0|502.0|0|5.75490083686805|0|8723.0|0
0|2020-03-21|8221.0|0|502.0|0|5.75490083686805|0|8723.0|0
0|2020-03-22|8221.0|0|502.0|0|5.75490083686805|0|8723.0|0
0|2020-03-23|8221.0|0|502.0|0|5.75490083686805|0|8723.0|0
0|2020-03-24|8221.0|0|502.0|0|5.75490083686805|0|8723.0|0
0|2020-03-25|8221.0|0|502.0|0|5.75490083686805|0|8723.0|0
0|2020-03-26|8221.0|0|502.0|0|5.75490083686805|0|8723.0|0
0|2020-03-27|8221.0|0|502.0|0|5.75490083686805|0|8723.0|0
0|2020-03-28|8221.0|0|502.0|0|5.75490083686805|0|8723.0|0
0|2020-03-29|8221.0|0|502.0|0|5.75490083686805|0|8723.0|0
0|2020-03-30|8221.0|0|502.0|0|5.75490083686805|0|8723.0|0
0|2020-03-31|8221.0|0|502.0|0|5.75490083686805|0|8723.0|0
0|2020-04-01|7581.0|0|1108.0|0|12.751755092645874|0|8689.0|0
0|2020-04-02|7581.0|0|1108.0|0|12.751755092645874|0|8689.0|0
0|2020-04-03|7581.0|0|1108.0|0|12.751755092645874|0|8689.0|0
0|2020-04-04|7581.0|0|1108.0|0|12.751755092645874|0|8689.0|0
0|2020-04-05|7581.0|0|1108.0|0|12.751755092645874|0|8689.0|0
0|2020-04-06|7581.0|0|1108.0|0|12.751755092645874|0|8689.0|0
0|2020-04-07|7581.0|0|1108.0|0|12.751755092645874|0|8689.0|0
0|2020-04-08|7581.0|0|1108.0|0|12.751755092645874|0|8689.0|0
0|2020-04-09|7581.0|0|1108.0|0|12.751755092645874|0|8689.0|0
0|2020-04-10|7581.0|0|1108.0|0|12.751755092645874|0|8689.0|0
0|2020-04-11|7581.0|0|1108.0|0|12.751755092645874|0|8689.0|0
0|2020-04-12|7581.0|0|1108.0|0|12.751755092645874|0|8689.0|0
0|2020-04-13|7581.0|0|1108.0|0|12.751755092645874|0|8689.0|0
0|2020-04-14|7581.0|0|1108.0|0|12.751755092645874|0|8689.0|0
0|2020-04-15|7581.0|0|1108.0|0|12.751755092645874|0|8689.0|0
0|2020-04-16|7581.0|0|1108.0|0|12.751755092645874|0|8689.0|0
0|2020-04-17|7581.0|0|1108.0|0|12.751755092645874|0|8689.0|0
0|2020-04-18|7581.0|0|1108.0|0|12.751755092645874|0|8689.0|0
0|2020-04-19|7581.0|0|1108.0|0|12.751755092645874|0|8689.0|0
0|2020-04-20|7581.0|0|1108.0|0|12.751755092645874|0|8689.0|0
0|2020-04-21|7581.0|0|1108.0|0|12.751755092645874|0|8689.0|0
0|2020-04-22|7581.0|0|1108.0|0|12.751755092645874|0|8689.0|0
0|2020-04-23|7581.0|0|1108.0|0|12.751755092645874|0|8689.0|0
0|2020-04-24|7581.0|0|1108.0|0|12.751755092645874|0|8689.0|0
0|2020-04-25|7581.0|0|1108.0|0|12.751755092645874|0|8689.0|0
0|2020-04-26|7581.0|0|1108.0|0|12.751755092645874|0|8689.0|0
0|2020-04-27|7581.0|0|1108.0|0|12.751755092645874|0|8689.0|0
0|2020-04-28|7581.0|0|1108.0|0|12.751755092645874|0|8689.0|0
0|2020-04-29|7581.0|0|1108.0|0|12.751755092645874|0|8689.0|0
0|2020-04-30|7581.0|0|1108.0|0|12.751755092645874|0|8689.0|0
0|2020-05-01|7609.0|0|956.0|0|11.161704611792178|0|8565.0|0
0|2020-05-02|7609.0|0|956.0|0|11.161704611792178|0|8565.0|0
0|2020-05-03|7609.0|0|956.0|0|11.161704611792178|0|8565.0|0
0|2020-05-04|7609.0|0|956.0|0|11.161704611792178|0|8565.0|0
0|2020-05-05|7609.0|0|956.0|0|11.161704611792178|0|8565.0|0
0|2020-05-06|7609.0|0|956.0|0|11.161704611792178|0|8565.0|0
0|2020-05-07|7609.0|0|956.0|0|11.161704611792178|0|8565.0|0
0|2020-05-08|7609.0|0|956.0|0|11.161704611792178|0|8565.0|0
0|2020-05-09|7609.0|0|956.0|0|11.161704611792178|0|8565.0|0
0|2020-05-10|7609.0|0|956.0|0|11.161704611792178|0|8565.0|0
0|2020-05-11|7609.0|0|956.0|0|11.161704611792178|0|8565.0|0
0|2020-05-12|7609.0|0|956.0|0|11.161704611792178|0|8565.0|0
0|2020-05-13|7609.0|0|956.0|0|11.161704611792178|0|8565.0|0
0|2020-05-14|7609.0|0|956.0|0|11.161704611792178|0|8565.0|0
0|2020-05-15|7609.0|0|956.0|0|11.161704611792178|0|8565.0|0
0|2020-05-16|7609.0|0|956.0|0|11.161704611792178|0|8565.0|0
0|2020-05-17|7609.0|0|956.0|0|11.161704611792178|0|8565.0|0
0|2020-05-18|7609.0|0|956.0|0|11.161704611792178|0|8565.0|0
0|2020-05-19|7609.0|0|956.0|0|11.161704611792178|0|8565.0|0
0|2020-05-20|7609.0|0|956.0|0|11.161704611792178|0|8565.0|0
0|2020-05-21|7609.0|0|956.0|0|11.161704611792178|0|8565.0|0
0|2020-05-22|7609.0|0|956.0|0|11.161704611792178|0|8565.0|0
0|2020-05-23|7609.0|0|956.0|0|11.161704611792178|0|8565.0|0
0|2020-05-24|7609.0|0|956.0|0|11.161704611792178|0|8565.0|0
0|2020-05-25|7609.0|0|956.0|0|11.161704611792178|0|8565.0|0
0|2020-05-26|7609.0|0|956.0|0|11.161704611792178|0|8565.0|0
0|2020-05-27|7609.0|0|956.0|0|11.161704611792178|0|8565.0|0
0|2020-05-28|7609.0|0|956.0|0|11.161704611792178|0|8565.0|0
0|2020-05-29|7609.0|0|956.0|0|11.161704611792178|0|8565.0|0
0|2020-05-30|7609.0|0|956.0|0|11.161704611792178|0|8565.0|0
0|2020-05-31|7609.0|0|956.0|0|11.161704611792178|0|8565.0|0
0|2020-06-01|7860.0|0|971.0|0|10.995357264182992|0|8831.0|0
0|2020-06-02|7860.0|0|971.0|0|10.995357264182992|0|8831.0|0
0|2020-06-03|7860.0|0|971.0|0|10.995357264182992|0|8831.0|0
0|2020-06-04|7860.0|0|971.0|0|10.995357264182992|0|8831.0|0
0|2020-06-05|7860.0|0|971.0|0|10.995357264182992|0|8831.0|0
0|2020-06-06|7860.0|0|971.0|0|10.995357264182992|0|8831.0|0
0|2020-06-07|7860.0|0|971.0|0|10.995357264182992|0|8831.0|0
0|2020-06-08|7860.0|0|971.0|0|10.995357264182992|0|8831.0|0
0|2020-06-09|7860.0|0|971.0|0|10.995357264182992|0|8831.0|0
0|2020-06-10|7860.0|0|971.0|0|10.995357264182992|0|8831.0|0
0|2020-06-11|7860.0|0|971.0|0|10.995357264182992|0|8831.0|0
0|2020-06-12|7860.0|0|971.0|0|10.995357264182992|0|8831.0|0
0|2020-06-13|7860.0|0|971.0|0|10.995357264182992|0|8831.0|0
0|2020-06-14|7860.0|0|971.0|0|10.995357264182992|0|8831.0|0
0|2020-06-15|7860.0|0|971.0|0|10.995357264182992|0|8831.0|0
0|2020-06-16|7860.0|0|971.0|0|10.995357264182992|0|8831.0|0
0|2020-06-17|7860.0|0|971.0|0|10.995357264182992|0|8831.0|0
0|2020-06-18|7860.0|0|971.0|0|10.995357264182992|0|8831.0|0
0|2020-06-19|7860.0|0|971.0|0|10.995357264182992|0|8831.0|0
0|2020-06-20|7860.0|0|971.0|0|10.995357264182992|0|8831.0|0
0|2020-06-21|7860.0|0|971.0|0|10.995357264182992|0|8831.0|0
0|2020-06-22|7860.0|0|971.0|0|10.995357264182992|0|8831.0|0
0|2020-06-23|7860.0|0|971.0|0|10.995357264182992|0|8831.0|0
0|2020-06-24|7860.0|0|971.0|0|10.995357264182992|0|8831.0|0
0|2020-06-25|7860.0|0|971.0|0|10.995357264182992|0|8831.0|0
0|2020-06-26|7860.0|0|971.0|0|10.995357264182992|0|8831.0|0
0|2020-06-27|7860.0|0|971.0|0|10.995357264182992|0|8831.0|0
0|2020-06-28|7860.0|0|971.0|0|10.995357264182992|0|8831.0|0
0|2020-06-29|7860.0|0|971.0|0|10.995357264182992|0|8831.0|0
0|2020-06-30|7860.0|0|971.0|0|10.995357264182992|0|8831.0|0
0|2020-07-01|7854.0|0|1159.0|0|12.859203372905803|0|9013.0|0
0|2020-07-02|7854.0|0|1159.0|0|12.859203372905803|0|9013.0|0
0|2020-07-03|7854.0|0|1159.0|0|12.859203372905803|0|9013.0|0
0|2020-07-04|7854.0|0|1159.0|0|12.859203372905803|0|9013.0|0
0|2020-07-05|7854.0|0|1159.0|0|12.859203372905803|0|9013.0|0
0|2020-07-06|7854.0|0|1159.0|0|12.859203372905803|0|9013.0|0
0|2020-07-07|7854.0|0|1159.0|0|12.859203372905803|0|9013.0|0
0|2020-07-08|7854.0|0|1159.0|0|12.859203372905803|0|9013.0|0
0|2020-07-09|7854.0|0|1159.0|0|12.859203372905803|0|9013.0|0
0|2020-07-10|7854.0|0|1159.0|0|12.859203372905803|0|9013.0|0
0|2020-07-11|7854.0|0|1159.0|0|12.859203372905803|0|9013.0|0
0|2020-07-12|7854.0|0|1159.0|0|12.859203372905803|0|9013.0|0
0|2020-07-13|7854.0|0|1159.0|0|12.859203372905803|0|9013.0|0
0|2020-07-14|7854.0|0|1159.0|0|12.859203372905803|0|9013.0|0
0|2020-07-15|7854.0|0|1159.0|0|12.859203372905803|0|9013.0|0
0|2020-07-16|7854.0|0|1159.0|0|12.859203372905803|0|9013.0|0
0|2020-07-17|7854.0|0|1159.0|0|12.859203372905803|0|9013.0|0
0|2020-07-18|7854.0|0|1159.0|0|12.859203372905803|0|9013.0|0
0|2020-07-19|7854.0|0|1159.0|0|12.859203372905803|0|9013.0|0
0|2020-07-20|7854.0|0|1159.0|0|12.859203372905803|0|9013.0|0
0|2020-07-21|7854.0|0|1159.0|0|12.859203372905803|0|9013.0|0
0|2020-07-22|7854.0|0|1159.0|0|12.859203372905803|0|9013.0|0
0|2020-07-23|7854.0|0|1159.0|0|12.859203372905803|0|9013.0|0
0|2020-07-24|7854.0|0|1159.0|0|12.859203372905803|0|9013.0|0
0|2020-07-25|7854.0|0|1159.0|0|12.859203372905803|0|9013.0|0
0|2020-07-26|7854.0|0|1159.0|0|12.859203372905803|0|9013.0|0
0|2020-07-27|7854.0|0|1159.0|0|12.859203372905803|0|9013.0|0
0|2020-07-28|7854.0|0|1159.0|0|12.859203372905803|0|9013.0|0
0|2020-07-29|7854.0|0|1159.0|0|12.859203372905803|0|9013.0|0
0|2020-07-30|7854.0|0|1159.0|0|12.859203372905803|0|9013.0|0
0|2020-07-31|7854.0|0|1159.0|0|12.859203372905803|0|9013.0|0
0|2020-08-01|7993.0|0|880.0|0|9.917727938690408|0|8873.0|0
0|2020-08-02|7993.0|0|880.0|0|9.917727938690408|0|8873.0|0
0|2020-08-03|7993.0|0|880.0|0|9.917727938690408|0|8873.0|0
0|2020-08-04|7993.0|0|880.0|0|9.917727938690408|0|8873.0|0
0|2020-08-05|7993.0|0|880.0|0|9.917727938690408|0|8873.0|0
0|2020-08-06|7993.0|0|880.0|0|9.917727938690408|0|8873.0|0
0|2020-08-07|7993.0|0|880.0|0|9.917727938690408|0|8873.0|0
0|2020-08-08|7993.0|0|880.0|0|9.917727938690408|0|8873.0|0
0|2020-08-09|7993.0|0|880.0|0|9.917727938690408|0|8873.0|0
0|2020-08-10|7993.0|0|880.0|0|9.917727938690408|0|8873.0|0
0|2020-08-11|7993.0|0|880.0|0|9.917727938690408|0|8873.0|0
0|2020-08-12|7993.0|0|880.0|0|9.917727938690408|0|8873.0|0
0|2020-08-13|7993.0|0|880.0|0|9.917727938690408|0|8873.0|0
0|2020-08-14|7993.0|0|880.0|0|9.917727938690408|0|8873.0|0
0|2020-08-15|7993.0|0|880.0|0|9.917727938690408|0|8873.0|0
0|2020-08-16|7993.0|0|880.0|0|9.917727938690408|0|8873.0|0
0|2020-08-17|7993.0|0|880.0|0|9.917727938690408|0|8873.0|0
0|2020-08-18|7993.0|0|880.0|0|9.917727938690408|0|8873.0|0
0|2020-08-19|7993.0|0|880.0|0|9.917727938690408|0|8873.0|0
0|2020-08-20|7993.0|0|880.0|0|9.917727938690408|0|8873.0|0
0|2020-08-21|7993.0|0|880.0|0|9.917727938690408|0|8873.0|0
0|2020-08-22|7993.0|0|880.0|0|9.917727938690408|0|8873.0|0
0|2020-08-23|7993.0|0|880.0|0|9.917727938690408|0|8873.0|0
0|2020-08-24|7993.0|0|880.0|0|9.917727938690408|0|8873.0|0
0|2020-08-25|7993.0|0|880.0|0|9.917727938690408|0|8873.0|0
0|2020-08-26|7993.0|0|880.0|0|9.917727938690408|0|8873.0|0
0|2020-08-27|7993.0|0|880.0|0|9.917727938690408|0|8873.0|0
0|2020-08-28|7993.0|0|880.0|0|9.917727938690408|0|8873.0|0
0|2020-08-29|7993.0|0|880.0|0|9.917727938690408|0|8873.0|0
0|2020-08-30|7993.0|0|880.0|0|9.917727938690408|0|8873.0|0
0|2020-08-31|7993.0|0|880.0|0|9.917727938690408|0|8873.0|0
0|2020-09-01|8325.0|0|779.0|0|8.556678383128295|0|9104.0|0
0|2020-09-02|8325.0|0|779.0|0|8.556678383128295|0|9104.0|0
0|2020-09-03|8325.0|0|779.0|0|8.556678383128295|0|9104.0|0
0|2020-09-04|8325.0|0|779.0|0|8.556678383128295|0|9104.0|0
0|2020-09-05|8325.0|0|779.0|0|8.556678383128295|0|9104.0|0
0|2020-09-06|8325.0|0|779.0|0|8.556678383128295|0|9104.0|0
0|2020-09-07|8325.0|0|779.0|0|8.556678383128295|0|9104.0|0
0|2020-09-08|8325.0|0|779.0|0|8.556678383128295|0|9104.0|0
0|2020-09-09|8325.0|0|779.0|0|8.556678383128295|0|9104.0|0
0|2020-09-10|8325.0|0|779.0|0|8.556678383128295|0|9104.0|0
0|2020-09-11|8325.0|0|779.0|0|8.556678383128295|0|9104.0|0
0|2020-09-12|8325.0|0|779.0|0|8.556678383128295|0|9104.0|0
0|2020-09-13|8325.0|0|779.0|0|8.556678383128295|0|9104.0|0
0|2020-09-14|8325.0|0|779.0|0|8.556678383128295|0|9104.0|0
0|2020-09-15|8325.0|0|779.0|0|8.556678383128295|0|9104.0|0
0|2020-09-16|8325.0|0|779.0|0|8.556678383128295|0|9104.0|0
0|2020-09-17|8325.0|0|779.0|0|8.556678383128295|0|9104.0|0
0|2020-09-18|8325.0|0|779.0|0|8.556678383128295|0|9104.0|0
0|2020-09-19|8325.0|0|779.0|0|8.556678383128295|0|9104.0|0
0|2020-09-20|8325.0|0|779.0|0|8.556678383128295|0|9104.0|0
0|2020-09-21|8325.0|0|779.0|0|8.556678383128295|0|9104.0|0
0|2020-09-22|8325.0|0|779.0|0|8.556678383128295|0|9104.0|0
0|2020-09-23|8325.0|0|779.0|0|8.556678383128295|0|9104.0|0
0|2020-09-24|8325.0|0|779.0|0|8.556678383128295|0|9104.0|0
0|2020-09-25|8325.0|0|779.0|0|8.556678383128295|0|9104.0|0
0|2020-09-26|8325.0|0|779.0|0|8.556678383128295|0|9104.0|0
0|2020-09-27|8325.0|0|779.0|0|8.556678383128295|0|9104.0|0
0|2020-09-28|8325.0|0|779.0|0|8.556678383128295|0|9104.0|0
0|2020-09-29|8325.0|0|779.0|0|8.556678383128295|0|9104.0|0
0|2020-09-30|8325.0|0|779.0|0|8.556678383128295|0|9104.0|0
0|2020-10-01|8573.0|0|734.0|0|7.886537015149887|0|9307.0|0
0|2020-10-02|8573.0|0|734.0|0|7.886537015149887|0|9307.0|0
0|2020-10-03|8573.0|0|734.0|0|7.886537015149887|0|9307.0|0
0|2020-10-04|8573.0|0|734.0|0|7.886537015149887|0|9307.0|0
0|2020-10-05|8573.0|0|734.0|0|7.886537015149887|0|9307.0|0
0|2020-10-06|8573.0|0|734.0|0|7.886537015149887|0|9307.0|0
0|2020-10-07|8573.0|0|734.0|0|7.886537015149887|0|9307.0|0
0|2020-10-08|8573.0|0|734.0|0|7.886537015149887|0|9307.0|0
0|2020-10-09|8573.0|0|734.0|0|7.886537015149887|0|9307.0|0
0|2020-10-10|8573.0|0|734.0|0|7.886537015149887|0|9307.0|0
0|2020-10-11|8573.0|0|734.0|0|7.886537015149887|0|9307.0|0
0|2020-10-12|8573.0|0|734.0|0|7.886537015149887|0|9307.0|0
0|2020-10-13|8573.0|0|734.0|0|7.886537015149887|0|9307.0|0
0|2020-10-14|8573.0|0|734.0|0|7.886537015149887|0|9307.0|0
0|2020-10-15|8573.0|0|734.0|0|7.886537015149887|0|9307.0|0
0|2020-10-16|8573.0|0|734.0|0|7.886537015149887|0|9307.0|0
0|2020-10-17|8573.0|0|734.0|0|7.886537015149887|0|9307.0|0
0|2020-10-18|8573.0|0|734.0|0|7.886537015149887|0|9307.0|0
0|2020-10-19|8573.0|0|734.0|0|7.886537015149887|0|9307.0|0
0|2020-10-20|8573.0|0|734.0|0|7.886537015149887|0|9307.0|0
0|2020-10-21|8573.0|0|734.0|0|7.886537015149887|0|9307.0|0
0|2020-10-22|8573.0|0|734.0|0|7.886537015149887|0|9307.0|0
0|2020-10-23|8573.0|0|734.0|0|7.886537015149887|0|9307.0|0
0|2020-10-24|8573.0|0|734.0|0|7.886537015149887|0|9307.0|0
0|2020-10-25|8573.0|0|734.0|0|7.886537015149887|0|9307.0|0
0|2020-10-26|8573.0|0|734.0|0|7.886537015149887|0|9307.0|0
0|2020-10-27|8573.0|0|734.0|0|7.886537015149887|0|9307.0|0
0|2020-10-28|8573.0|0|734.0|0|7.886537015149887|0|9307.0|0
0|2020-10-29|8573.0|0|734.0|0|7.886537015149887|0|9307.0|0
0|2020-10-30|8573.0|0|734.0|0|7.886537015149887|0|9307.0|0
0|2020-10-31|8573.0|0|734.0|0|7.886537015149887|0|9307.0|0
0|2020-11-01|8677.0|0|747.0|0|7.926570458404075|0|9424.0|0
0|2020-11-02|8677.0|0|747.0|0|7.926570458404075|0|9424.0|0
0|2020-11-03|8677.0|0|747.0|0|7.926570458404075|0|9424.0|0
0|2020-11-04|8677.0|0|747.0|0|7.926570458404075|0|9424.0|0
0|2020-11-05|8677.0|0|747.0|0|7.926570458404075|0|9424.0|0
0|2020-11-06|8677.0|0|747.0|0|7.926570458404075|0|9424.0|0
0|2020-11-07|8677.0|0|747.0|0|7.926570458404075|0|9424.0|0
0|2020-11-08|8677.0|0|747.0|0|7.926570458404075|0|9424.0|0
0|2020-11-09|8677.0|0|747.0|0|7.926570458404075|0|9424.0|0
0|2020-11-10|8677.0|0|747.0|0|7.926570458404075|0|9424.0|0
0|2020-11-11|8677.0|0|747.0|0|7.926570458404075|0|9424.0|0
0|2020-11-12|8677.0|0|747.0|0|7.926570458404075|0|9424.0|0
0|2020-11-13|8677.0|0|747.0|0|7.926570458404075|0|9424.0|0
0|2020-11-14|8677.0|0|747.0|0|7.926570458404075|0|9424.0|0
0|2020-11-15|8677.0|0|747.0|0|7.926570458404075|0|9424.0|0
0|2020-11-16|8677.0|0|747.0|0|7.926570458404075|0|9424.0|0
0|2020-11-17|8677.0|0|747.0|0|7.926570458404075|0|9424.0|0
0|2020-11-18|8677.0|0|747.0|0|7.926570458404075|0|9424.0|0
0|2020-11-19|8677.0|0|747.0|0|7.926570458404075|0|9424.0|0
0|2020-11-20|8677.0|0|747.0|0|7.926570458404075|0|9424.0|0
0|2020-11-21|8677.0|0|747.0|0|7.926570458404075|0|9424.0|0
0|2020-11-22|8677.0|0|747.0|0|7.926570458404075|0|9424.0|0
0|2020-11-23|8677.0|0|747.0|0|7.926570458404075|0|9424.0|0
0|2020-11-24|8677.0|0|747.0|0|7.926570458404075|0|9424.0|0
0|2020-11-25|8677.0|0|747.0|0|7.926570458404075|0|9424.0|0
0|2020-11-26|8677.0|0|747.0|0|7.926570458404075|0|9424.0|0
0|2020-11-27|8677.0|0|747.0|0|7.926570458404075|0|9424.0|0
0|2020-11-28|8677.0|0|747.0|0|7.926570458404075|0|9424.0|0
0|2020-11-29|8677.0|0|747.0|0|7.926570458404075|0|9424.0|0
0|2020-11-30|8677.0|0|747.0|0|7.926570458404075|0|9424.0|0
0|2020-12-01|8602.0|0|868.0|0|9.165786694825766|0|9470.0|0
0|2020-12-02|8602.0|0|868.0|0|9.165786694825766|0|9470.0|0
0|2020-12-03|8602.0|0|868.0|0|9.165786694825766|0|9470.0|0
0|2020-12-04|8602.0|0|868.0|0|9.165786694825766|0|9470.0|0
0|2020-12-05|8602.0|0|868.0|0|9.165786694825766|0|9470.0|0
0|2020-12-06|8602.0|0|868.0|0|9.165786694825766|0|9470.0|0
0|2020-12-07|8602.0|0|868.0|0|9.165786694825766|0|9470.0|0
