|dates|Oceana_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Oceana_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Oceana_Michigan_UnitedStates.NYT_ConfirmedDeaths.data|Oceana_Michigan_UnitedStates.NYT_ConfirmedDeaths.missing|Oceana_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Oceana_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Oceana_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Oceana_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
