|dates|SanMiguel_NewMexico_UnitedStates.BLS_EmployedPopulation.data|SanMiguel_NewMexico_UnitedStates.BLS_EmployedPopulation.missing|SanMiguel_NewMexico_UnitedStates.BLS_UnemployedPopulation.data|SanMiguel_NewMexico_UnitedStates.BLS_UnemployedPopulation.missing|SanMiguel_NewMexico_UnitedStates.BLS_UnemploymentRate.data|SanMiguel_NewMexico_UnitedStates.BLS_UnemploymentRate.missing|SanMiguel_NewMexico_UnitedStates.BLS_LaborForcePopulation.data|SanMiguel_NewMexico_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|10128.0|0|652.5|0|6.05259496312787|0|10780.5|0
0|2020-01-02|10128.0|0|652.5|0|6.05259496312787|0|10780.5|0
0|2020-01-03|10128.0|0|652.5|0|6.05259496312787|0|10780.5|0
0|2020-01-04|10128.0|0|652.5|0|6.05259496312787|0|10780.5|0
0|2020-01-05|10128.0|0|652.5|0|6.05259496312787|0|10780.5|0
0|2020-01-06|10128.0|0|652.5|0|6.05259496312787|0|10780.5|0
0|2020-01-07|10128.0|0|652.5|0|6.05259496312787|0|10780.5|0
0|2020-01-08|10128.0|0|652.5|0|6.05259496312787|0|10780.5|0
0|2020-01-09|10128.0|0|652.5|0|6.05259496312787|0|10780.5|0
0|2020-01-10|10128.0|0|652.5|0|6.05259496312787|0|10780.5|0
0|2020-01-11|10128.0|0|652.5|0|6.05259496312787|0|10780.5|0
0|2020-01-12|10128.0|0|652.5|0|6.05259496312787|0|10780.5|0
0|2020-01-13|10128.0|0|652.5|0|6.05259496312787|0|10780.5|0
0|2020-01-14|10128.0|0|652.5|0|6.05259496312787|0|10780.5|0
0|2020-01-15|10128.0|0|652.5|0|6.05259496312787|0|10780.5|0
0|2020-01-16|10128.0|0|652.5|0|6.05259496312787|0|10780.5|0
0|2020-01-17|10128.0|0|652.5|0|6.05259496312787|0|10780.5|0
0|2020-01-18|10128.0|0|652.5|0|6.05259496312787|0|10780.5|0
0|2020-01-19|10128.0|0|652.5|0|6.05259496312787|0|10780.5|0
0|2020-01-20|10128.0|0|652.5|0|6.05259496312787|0|10780.5|0
0|2020-01-21|10128.0|0|652.5|0|6.05259496312787|0|10780.5|0
0|2020-01-22|10128.0|0|652.5|0|6.05259496312787|0|10780.5|0
0|2020-01-23|10128.0|0|652.5|0|6.05259496312787|0|10780.5|0
0|2020-01-24|10128.0|0|652.5|0|6.05259496312787|0|10780.5|0
0|2020-01-25|10128.0|0|652.5|0|6.05259496312787|0|10780.5|0
0|2020-01-26|10128.0|0|652.5|0|6.05259496312787|0|10780.5|0
0|2020-01-27|10128.0|0|652.5|0|6.05259496312787|0|10780.5|0
0|2020-01-28|10128.0|0|652.5|0|6.05259496312787|0|10780.5|0
0|2020-01-29|10128.0|0|652.5|0|6.05259496312787|0|10780.5|0
0|2020-01-30|10128.0|0|652.5|0|6.05259496312787|0|10780.5|0
0|2020-01-31|10128.0|0|652.5|0|6.05259496312787|0|10780.5|0
0|2020-02-01|10367.5|0|644.5|0|5.852706138757719|0|11012.0|0
0|2020-02-02|10367.5|0|644.5|0|5.852706138757719|0|11012.0|0
0|2020-02-03|10367.5|0|644.5|0|5.852706138757719|0|11012.0|0
0|2020-02-04|10367.5|0|644.5|0|5.852706138757719|0|11012.0|0
0|2020-02-05|10367.5|0|644.5|0|5.852706138757719|0|11012.0|0
0|2020-02-06|10367.5|0|644.5|0|5.852706138757719|0|11012.0|0
0|2020-02-07|10367.5|0|644.5|0|5.852706138757719|0|11012.0|0
0|2020-02-08|10367.5|0|644.5|0|5.852706138757719|0|11012.0|0
0|2020-02-09|10367.5|0|644.5|0|5.852706138757719|0|11012.0|0
0|2020-02-10|10367.5|0|644.5|0|5.852706138757719|0|11012.0|0
0|2020-02-11|10367.5|0|644.5|0|5.852706138757719|0|11012.0|0
0|2020-02-12|10367.5|0|644.5|0|5.852706138757719|0|11012.0|0
0|2020-02-13|10367.5|0|644.5|0|5.852706138757719|0|11012.0|0
0|2020-02-14|10367.5|0|644.5|0|5.852706138757719|0|11012.0|0
0|2020-02-15|10367.5|0|644.5|0|5.852706138757719|0|11012.0|0
0|2020-02-16|10367.5|0|644.5|0|5.852706138757719|0|11012.0|0
0|2020-02-17|10367.5|0|644.5|0|5.852706138757719|0|11012.0|0
0|2020-02-18|10367.5|0|644.5|0|5.852706138757719|0|11012.0|0
0|2020-02-19|10367.5|0|644.5|0|5.852706138757719|0|11012.0|0
0|2020-02-20|10367.5|0|644.5|0|5.852706138757719|0|11012.0|0
0|2020-02-21|10367.5|0|644.5|0|5.852706138757719|0|11012.0|0
0|2020-02-22|10367.5|0|644.5|0|5.852706138757719|0|11012.0|0
0|2020-02-23|10367.5|0|644.5|0|5.852706138757719|0|11012.0|0
0|2020-02-24|10367.5|0|644.5|0|5.852706138757719|0|11012.0|0
0|2020-02-25|10367.5|0|644.5|0|5.852706138757719|0|11012.0|0
0|2020-02-26|10367.5|0|644.5|0|5.852706138757719|0|11012.0|0
0|2020-02-27|10367.5|0|644.5|0|5.852706138757719|0|11012.0|0
0|2020-02-28|10367.5|0|644.5|0|5.852706138757719|0|11012.0|0
0|2020-02-29|10367.5|0|644.5|0|5.852706138757719|0|11012.0|0
0|2020-03-01|10243.5|0|736.0|0|6.703401794252926|0|10979.5|0
0|2020-03-02|10243.5|0|736.0|0|6.703401794252926|0|10979.5|0
0|2020-03-03|10243.5|0|736.0|0|6.703401794252926|0|10979.5|0
0|2020-03-04|10243.5|0|736.0|0|6.703401794252926|0|10979.5|0
0|2020-03-05|10243.5|0|736.0|0|6.703401794252926|0|10979.5|0
0|2020-03-06|10243.5|0|736.0|0|6.703401794252926|0|10979.5|0
0|2020-03-07|10243.5|0|736.0|0|6.703401794252926|0|10979.5|0
0|2020-03-08|10243.5|0|736.0|0|6.703401794252926|0|10979.5|0
0|2020-03-09|10243.5|0|736.0|0|6.703401794252926|0|10979.5|0
0|2020-03-10|10243.5|0|736.0|0|6.703401794252926|0|10979.5|0
0|2020-03-11|10243.5|0|736.0|0|6.703401794252926|0|10979.5|0
0|2020-03-12|10243.5|0|736.0|0|6.703401794252926|0|10979.5|0
0|2020-03-13|10243.5|0|736.0|0|6.703401794252926|0|10979.5|0
0|2020-03-14|10243.5|0|736.0|0|6.703401794252926|0|10979.5|0
0|2020-03-15|10243.5|0|736.0|0|6.703401794252926|0|10979.5|0
0|2020-03-16|10243.5|0|736.0|0|6.703401794252926|0|10979.5|0
0|2020-03-17|10243.5|0|736.0|0|6.703401794252926|0|10979.5|0
0|2020-03-18|10243.5|0|736.0|0|6.703401794252926|0|10979.5|0
0|2020-03-19|10243.5|0|736.0|0|6.703401794252926|0|10979.5|0
0|2020-03-20|10243.5|0|736.0|0|6.703401794252926|0|10979.5|0
0|2020-03-21|10243.5|0|736.0|0|6.703401794252926|0|10979.5|0
0|2020-03-22|10243.5|0|736.0|0|6.703401794252926|0|10979.5|0
0|2020-03-23|10243.5|0|736.0|0|6.703401794252926|0|10979.5|0
0|2020-03-24|10243.5|0|736.0|0|6.703401794252926|0|10979.5|0
0|2020-03-25|10243.5|0|736.0|0|6.703401794252926|0|10979.5|0
0|2020-03-26|10243.5|0|736.0|0|6.703401794252926|0|10979.5|0
0|2020-03-27|10243.5|0|736.0|0|6.703401794252926|0|10979.5|0
0|2020-03-28|10243.5|0|736.0|0|6.703401794252926|0|10979.5|0
0|2020-03-29|10243.5|0|736.0|0|6.703401794252926|0|10979.5|0
0|2020-03-30|10243.5|0|736.0|0|6.703401794252926|0|10979.5|0
0|2020-03-31|10243.5|0|736.0|0|6.703401794252926|0|10979.5|0
0|2020-04-01|9495.5|0|998.0|0|9.510649449659313|0|10493.5|0
0|2020-04-02|9495.5|0|998.0|0|9.510649449659313|0|10493.5|0
0|2020-04-03|9495.5|0|998.0|0|9.510649449659313|0|10493.5|0
0|2020-04-04|9495.5|0|998.0|0|9.510649449659313|0|10493.5|0
0|2020-04-05|9495.5|0|998.0|0|9.510649449659313|0|10493.5|0
0|2020-04-06|9495.5|0|998.0|0|9.510649449659313|0|10493.5|0
0|2020-04-07|9495.5|0|998.0|0|9.510649449659313|0|10493.5|0
0|2020-04-08|9495.5|0|998.0|0|9.510649449659313|0|10493.5|0
0|2020-04-09|9495.5|0|998.0|0|9.510649449659313|0|10493.5|0
0|2020-04-10|9495.5|0|998.0|0|9.510649449659313|0|10493.5|0
0|2020-04-11|9495.5|0|998.0|0|9.510649449659313|0|10493.5|0
0|2020-04-12|9495.5|0|998.0|0|9.510649449659313|0|10493.5|0
0|2020-04-13|9495.5|0|998.0|0|9.510649449659313|0|10493.5|0
0|2020-04-14|9495.5|0|998.0|0|9.510649449659313|0|10493.5|0
0|2020-04-15|9495.5|0|998.0|0|9.510649449659313|0|10493.5|0
0|2020-04-16|9495.5|0|998.0|0|9.510649449659313|0|10493.5|0
0|2020-04-17|9495.5|0|998.0|0|9.510649449659313|0|10493.5|0
0|2020-04-18|9495.5|0|998.0|0|9.510649449659313|0|10493.5|0
0|2020-04-19|9495.5|0|998.0|0|9.510649449659313|0|10493.5|0
0|2020-04-20|9495.5|0|998.0|0|9.510649449659313|0|10493.5|0
0|2020-04-21|9495.5|0|998.0|0|9.510649449659313|0|10493.5|0
0|2020-04-22|9495.5|0|998.0|0|9.510649449659313|0|10493.5|0
0|2020-04-23|9495.5|0|998.0|0|9.510649449659313|0|10493.5|0
0|2020-04-24|9495.5|0|998.0|0|9.510649449659313|0|10493.5|0
0|2020-04-25|9495.5|0|998.0|0|9.510649449659313|0|10493.5|0
0|2020-04-26|9495.5|0|998.0|0|9.510649449659313|0|10493.5|0
0|2020-04-27|9495.5|0|998.0|0|9.510649449659313|0|10493.5|0
0|2020-04-28|9495.5|0|998.0|0|9.510649449659313|0|10493.5|0
