|dates|Bailey_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Bailey_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Bailey_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Bailey_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Bailey_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Bailey_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Bailey_Texas_UnitedStates.TotalPopulation.data|Bailey_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|7000.0|0
