|dates|Juneau_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Juneau_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Juneau_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Juneau_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Juneau_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Juneau_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Juneau_Alaska_UnitedStates.TotalPopulation.data|Juneau_Alaska_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|31974.0|0
