|dates|Sequatchie_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Sequatchie_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Sequatchie_Tennessee_UnitedStates.NYT_ConfirmedDeaths.data|Sequatchie_Tennessee_UnitedStates.NYT_ConfirmedDeaths.missing|Sequatchie_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Sequatchie_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Sequatchie_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Sequatchie_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
