|dates|Gibson_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Gibson_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Gibson_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Gibson_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Gibson_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Gibson_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Gibson_Indiana_UnitedStates.TotalPopulation.data|Gibson_Indiana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|33659.0|0
