|dates|Arenac_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Arenac_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Arenac_Michigan_UnitedStates.NYT_ConfirmedDeaths.data|Arenac_Michigan_UnitedStates.NYT_ConfirmedDeaths.missing|Arenac_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Arenac_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Arenac_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Arenac_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
