|dates|OutofTX_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|OutofTX_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|OutofTX_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|OutofTX_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|OutofTX_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|OutofTX_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|OutofTX_Texas_UnitedStates.TotalPopulation.data|OutofTX_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
