|dates|York_Pennsylvania_UnitedStates.MaleAndFemale_AtLeast65_Population.data|York_Pennsylvania_UnitedStates.MaleAndFemale_AtLeast65_Population.missing|York_Pennsylvania_UnitedStates.Male_Total_Population.data|York_Pennsylvania_UnitedStates.Male_Total_Population.missing|York_Pennsylvania_UnitedStates.Female_Total_Population.data|York_Pennsylvania_UnitedStates.Female_Total_Population.missing|York_Pennsylvania_UnitedStates.MaleAndFemale_Under18_Population.data|York_Pennsylvania_UnitedStates.MaleAndFemale_Under18_Population.missing
0|2020-05-04|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-05-05|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-05-06|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-05-07|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-05-08|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-05-09|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-05-10|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-05-11|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-05-12|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-05-13|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-05-14|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-05-15|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-05-16|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-05-17|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-05-18|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-05-19|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-05-20|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-05-21|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-05-22|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-05-23|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-05-24|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-05-25|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-05-26|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-05-27|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-05-28|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-05-29|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-05-30|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-05-31|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-06-01|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-06-02|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-06-03|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-06-04|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-06-05|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-06-06|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-06-07|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-06-08|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-06-09|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-06-10|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-06-11|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-06-12|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-06-13|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-06-14|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-06-15|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-06-16|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-06-17|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-06-18|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-06-19|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-06-20|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-06-21|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-06-22|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-06-23|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-06-24|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-06-25|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-06-26|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-06-27|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-06-28|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-06-29|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-06-30|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-07-01|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-07-02|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-07-03|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-07-04|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-07-05|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-07-06|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-07-07|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-07-08|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-07-09|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-07-10|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-07-11|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-07-12|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-07-13|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-07-14|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-07-15|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-07-16|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-07-17|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-07-18|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-07-19|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-07-20|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-07-21|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-07-22|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-07-23|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-07-24|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-07-25|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-07-26|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-07-27|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-07-28|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-07-29|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-07-30|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-07-31|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-08-01|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-08-02|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-08-03|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-08-04|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-08-05|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-08-06|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-08-07|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-08-08|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-08-09|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-08-10|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-08-11|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-08-12|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-08-13|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-08-14|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-08-15|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-08-16|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-08-17|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-08-18|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-08-19|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-08-20|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-08-21|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-08-22|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-08-23|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-08-24|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-08-25|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-08-26|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-08-27|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-08-28|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-08-29|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-08-30|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-08-31|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-09-01|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-09-02|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-09-03|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-09-04|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-09-05|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-09-06|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-09-07|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-09-08|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-09-09|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-09-10|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-09-11|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-09-12|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-09-13|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-09-14|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-09-15|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-09-16|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-09-17|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-09-18|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-09-19|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-09-20|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-09-21|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-09-22|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-09-23|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-09-24|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-09-25|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-09-26|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-09-27|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-09-28|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-09-29|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-09-30|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-10-01|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-10-02|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-10-03|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-10-04|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-10-05|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-10-06|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-10-07|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-10-08|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-10-09|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-10-10|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-10-11|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-10-12|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-10-13|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-10-14|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-10-15|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-10-16|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-10-17|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-10-18|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-10-19|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-10-20|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-10-21|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-10-22|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-10-23|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-10-24|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-10-25|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-10-26|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-10-27|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-10-28|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-10-29|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-10-30|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-10-31|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-11-01|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-11-02|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-11-03|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-11-04|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-11-05|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-11-06|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-11-07|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-11-08|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-11-09|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-11-10|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-11-11|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-11-12|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-11-13|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-11-14|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-11-15|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-11-16|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-11-17|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-11-18|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-11-19|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-11-20|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-11-21|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-11-22|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-11-23|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-11-24|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-11-25|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-11-26|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-11-27|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-11-28|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-11-29|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-11-30|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-12-01|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-12-02|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-12-03|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-12-04|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-12-05|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-12-06|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-12-07|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-12-08|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-12-09|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-12-10|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-12-11|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-12-12|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-12-13|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-12-14|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-12-15|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-12-16|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-12-17|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-12-18|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-12-19|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-12-20|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-12-21|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-12-22|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-12-23|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-12-24|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-12-25|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-12-26|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-12-27|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-12-28|78216.0|0|221618.0|0|226655.0|0|99020.0|0
0|2020-12-29|78216.0|0|221618.0|0|226655.0|0|99020.0|0
