|dates|King_Washington_UnitedStates.JHU_ConfirmedCases.data|King_Washington_UnitedStates.JHU_ConfirmedCases.missing|King_Washington_UnitedStates.NYT_ConfirmedCases.data|King_Washington_UnitedStates.NYT_ConfirmedCases.missing|King_Washington_UnitedStates.JHU_ConfirmedDeaths.data|King_Washington_UnitedStates.JHU_ConfirmedDeaths.missing|King_Washington_UnitedStates.JHU_ConfirmedRecoveries.data|King_Washington_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-12|7137.0|0|7181.0|0|513.0|0|0.0|100
0|2020-05-13|7212.0|0|7223.0|0|518.0|0|0.0|100
0|2020-05-14|7290.0|0|7309.0|0|519.0|0|0.0|100
0|2020-05-15|7325.0|0|7362.0|0|521.0|0|0.0|100
0|2020-05-16|7426.0|0|7442.0|0|526.0|0|0.0|100
0|2020-05-17|7472.0|0|7482.0|0|527.0|0|0.0|100
0|2020-05-18|7515.0|0|7531.0|0|528.0|0|0.0|100
0|2020-05-19|7565.0|0|7584.0|0|534.0|0|0.0|100
0|2020-05-20|7602.0|0|7619.0|0|535.0|0|0.0|100
0|2020-05-21|7630.0|0|7647.0|0|539.0|0|0.0|100
0|2020-05-22|7669.0|0|7699.0|0|542.0|0|0.0|100
0|2020-05-23|7669.0|0|7766.0|0|542.0|0|0.0|100
0|2020-05-24|7783.0|0|7821.0|0|547.0|0|0.0|100
0|2020-05-25|7826.0|0|7881.0|0|550.0|0|0.0|100
0|2020-05-26|7835.0|0|7898.0|0|552.0|0|0.0|100
0|2020-05-27|7863.0|0|7933.0|0|559.0|0|0.0|100
0|2020-05-28|7923.0|0|7988.0|0|562.0|0|0.0|100
0|2020-05-29|7949.0|0|8008.0|0|564.0|0|0.0|100
0|2020-05-30|7993.0|0|8056.0|0|567.0|0|0.0|100
0|2020-05-31|8092.0|0|8161.0|0|567.0|0|0.0|100
0|2020-06-01|8123.0|0|8194.0|0|569.0|0|0.0|100
0|2020-06-02|8177.0|0|8237.0|0|570.0|0|0.0|100
0|2020-06-03|8264.0|0|8279.0|0|573.0|0|0.0|100
0|2020-06-04|8318.0|0|8335.0|0|574.0|0|0.0|100
0|2020-06-05|8371.0|0|8398.0|0|576.0|0|0.0|100
0|2020-06-06|8417.0|0|8419.0|0|576.0|0|0.0|100
0|2020-06-07|8457.0|0|8467.0|0|578.0|0|0.0|100
0|2020-06-08|8496.0|0|8509.0|0|579.0|0|0.0|100
0|2020-06-09|8529.0|0|8538.0|0|580.0|0|0.0|100
0|2020-06-10|8529.0|0|8561.0|0|580.0|0|0.0|100
0|2020-06-11|8550.0|0|8586.0|0|583.0|0|0.0|100
0|2020-06-12|8611.0|0|8646.0|0|586.0|0|0.0|100
0|2020-06-13|8694.0|0|8702.0|0|591.0|0|0.0|100
0|2020-06-14|8722.0|0|8753.0|0|591.0|0|0.0|100
0|2020-06-15|8785.0|0|8799.0|0|592.0|0|0.0|100
0|2020-06-16|8850.0|0|8857.0|0|595.0|0|0.0|100
0|2020-06-17|8885.0|0|8895.0|0|591.0|0|0.0|100
0|2020-06-18|8963.0|0|8989.0|0|597.0|0|0.0|100
0|2020-06-19|9061.0|0|9098.0|0|600.0|0|0.0|100
0|2020-06-20|9154.0|0|9167.0|0|601.0|0|0.0|100
0|2020-06-21|9211.0|0|9236.0|0|600.0|0|0.0|100
0|2020-06-22|9253.0|0|9275.0|0|602.0|0|0.0|100
0|2020-06-23|9366.0|0|9371.0|0|604.0|0|0.0|100
0|2020-06-24|9453.0|0|9504.0|0|604.0|0|0.0|100
0|2020-06-25|9573.0|0|9614.0|0|606.0|0|0.0|100
0|2020-06-26|9672.0|0|9697.0|0|607.0|0|0.0|100
0|2020-06-27|9809.0|0|9821.0|0|610.0|0|0.0|100
0|2020-06-28|9895.0|0|9903.0|0|610.0|0|0.0|100
0|2020-06-29|10019.0|0|10071.0|0|610.0|0|0.0|100
0|2020-06-30|10177.0|0|10198.0|0|610.0|0|0.0|100
0|2020-07-01|10304.0|0|10358.0|0|612.0|0|0.0|100
0|2020-07-02|10535.0|0|10598.0|0|615.0|0|0.0|100
0|2020-07-03|10684.0|0|10721.0|0|618.0|0|0.0|100
0|2020-07-04|10782.0|0|10786.0|0|619.0|0|0.0|100
0|2020-07-05|10941.0|0|11016.0|0|620.0|0|0.0|100
0|2020-07-06|11105.0|0|11142.0|0|622.0|0|0.0|100
0|2020-07-07|11182.0|0|11208.0|0|626.0|0|0.0|100
0|2020-07-08|11284.0|0|11321.0|0|628.0|0|0.0|100
0|2020-07-09|11419.0|0|11488.0|0|632.0|0|0.0|100
0|2020-07-10|11568.0|0|11634.0|0|633.0|0|0.0|100
0|2020-07-11|11568.0|0|11773.0|0|633.0|0|0.0|100
0|2020-07-12|11825.0|0|11947.0|0|637.0|0|0.0|100
0|2020-07-13|11825.0|0|12101.0|0|637.0|0|0.0|100
0|2020-07-14|12213.0|0|12246.0|0|624.0|0|0.0|100
0|2020-07-15|12325.0|0|12355.0|0|630.0|0|0.0|100
0|2020-07-16|12558.0|0|12594.0|0|631.0|0|0.0|100
0|2020-07-17|12766.0|0|12809.0|0|631.0|0|0.0|100
0|2020-07-18|12953.0|0|12993.0|0|637.0|0|0.0|100
0|2020-07-19|13153.0|0|13161.0|0|635.0|0|0.0|100
0|2020-07-20|13319.0|0|13341.0|0|636.0|0|0.0|100
0|2020-07-21|13450.0|0|13488.0|0|638.0|0|0.0|100
0|2020-07-22|13627.0|0|13661.0|0|638.0|0|0.0|100
0|2020-07-23|13835.0|0|13837.0|0|638.0|0|0.0|100
0|2020-07-24|14026.0|0|14066.0|0|643.0|0|0.0|100
0|2020-07-25|14249.0|0|14274.0|0|644.0|0|0.0|100
0|2020-07-26|14417.0|0|14452.0|0|644.0|0|0.0|100
0|2020-07-27|14579.0|0|14638.0|0|645.0|0|0.0|100
0|2020-07-28|14717.0|0|14748.0|0|648.0|0|0.0|100
0|2020-07-29|14856.0|0|14898.0|0|648.0|0|0.0|100
0|2020-07-30|15025.0|0|15058.0|0|649.0|0|0.0|100
0|2020-07-31|15025.0|0|15216.0|0|649.0|0|0.0|100
0|2020-08-01|15390.0|0|15418.0|0|655.0|0|0.0|100
0|2020-08-02|15501.0|0|15529.0|0|657.0|0|0.0|100
0|2020-08-03|15603.0|0|15653.0|0|658.0|0|0.0|100
0|2020-08-04|15726.0|0|15798.0|0|659.0|0|0.0|100
0|2020-08-05|15865.0|0|15965.0|0|659.0|0|0.0|100
0|2020-08-06|16078.0|0|16157.0|0|664.0|0|0.0|100
0|2020-08-07|16222.0|0|16291.0|0|670.0|0|0.0|100
0|2020-08-08|16439.0|0|16491.0|0|674.0|0|0.0|100
0|2020-08-09|16570.0|0|16620.0|0|675.0|0|0.0|100
0|2020-08-10|16707.0|0|16768.0|0|676.0|0|0.0|100
0|2020-08-11|16808.0|0|16849.0|0|686.0|0|0.0|100
0|2020-08-12|16941.0|0|16998.0|0|684.0|0|0.0|100
0|2020-08-13|17118.0|0|17223.0|0|686.0|0|0.0|100
0|2020-08-14|17308.0|0|17359.0|0|689.0|0|0.0|100
0|2020-08-15|17491.0|0|17533.0|0|688.0|0|0.0|100
0|2020-08-16|17623.0|0|17662.0|0|694.0|0|0.0|100
0|2020-08-17|17745.0|0|17843.0|0|694.0|0|0.0|100
0|2020-08-18|17908.0|0|18008.0|0|698.0|0|0.0|100
0|2020-08-19|18054.0|0|18149.0|0|701.0|0|0.0|100
0|2020-08-20|18297.0|0|18332.0|0|707.0|0|0.0|100
0|2020-08-21|18334.0|0|18437.0|0|710.0|0|0.0|100
0|2020-08-22|18546.0|0|18589.0|0|712.0|0|0.0|100
0|2020-08-23|18662.0|0|18697.0|0|713.0|0|0.0|100
0|2020-08-24|18797.0|0|18843.0|0|716.0|0|0.0|100
0|2020-08-25|18837.0|0|18896.0|0|715.0|0|0.0|100
0|2020-08-26|18976.0|0|19068.0|0|719.0|0|0.0|100
0|2020-08-27|19155.0|0|19196.0|0|722.0|0|0.0|100
0|2020-08-28|19322.0|0|19380.0|0|723.0|0|0.0|100
0|2020-08-29|19449.0|0|19499.0|0|723.0|0|0.0|100
0|2020-08-30|19553.0|0|19573.0|0|723.0|0|0.0|100
0|2020-08-31|19643.0|0|19684.0|0|723.0|0|0.0|100
0|2020-09-01|19698.0|0|19730.0|0|728.0|0|0.0|100
0|2020-09-02|19797.0|0|19838.0|0|731.0|0|0.0|100
0|2020-09-03|19892.0|0|19934.0|0|732.0|0|0.0|100
0|2020-09-04|20022.0|0|20092.0|0|735.0|0|0.0|100
0|2020-09-05|20166.0|0|20184.0|0|736.0|0|0.0|100
0|2020-09-06|20237.0|0|20283.0|0|736.0|0|0.0|100
0|2020-09-07|20326.0|0|20339.0|0|736.0|0|0.0|100
0|2020-09-08|20326.0|0|20345.0|0|736.0|0|0.0|100
0|2020-09-09|20413.0|0|20459.0|0|743.0|0|0.0|100
0|2020-09-10|20519.0|0|20585.0|0|744.0|0|0.0|100
0|2020-09-11|20640.0|0|20718.0|0|744.0|0|0.0|100
0|2020-09-12|20640.0|0|20819.0|0|744.0|0|0.0|100
0|2020-09-13|20863.0|0|20887.0|0|744.0|0|0.0|100
0|2020-09-14|20863.0|0|20950.0|0|744.0|0|0.0|100
0|2020-09-15|20960.0|0|21032.0|0|748.0|0|0.0|100
0|2020-09-16|21049.0|0|21177.0|0|749.0|0|0.0|100
0|2020-09-17|21148.0|0|21215.0|0|750.0|0|0.0|100
0|2020-09-18|21264.0|0|21323.0|0|751.0|0|0.0|100
0|2020-09-19|21388.0|0|21418.0|0|751.0|0|0.0|100
0|2020-09-20|21388.0|0|21478.0|0|751.0|0|0.0|100
0|2020-09-21|21516.0|0|21552.0|0|757.0|0|0.0|100
0|2020-09-22|21559.0|0|21609.0|0|757.0|0|0.0|100
0|2020-09-23|21650.0|0|21696.0|0|759.0|0|0.0|100
0|2020-09-24|21760.0|0|21822.0|0|759.0|0|0.0|100
0|2020-09-25|21866.0|0|21915.0|0|768.0|0|0.0|100
0|2020-09-26|21995.0|0|22019.0|0|768.0|0|0.0|100
0|2020-09-27|22103.0|0|22137.0|0|768.0|0|0.0|100
0|2020-09-28|22198.0|0|22231.0|0|768.0|0|0.0|100
0|2020-09-29|22237.0|0|22282.0|0|761.0|0|0.0|100
0|2020-09-30|22367.0|0|22419.0|0|761.0|0|0.0|100
0|2020-10-01|22529.0|0|22579.0|0|759.0|0|0.0|100
0|2020-10-02|22749.0|0|22807.0|0|767.0|0|0.0|100
0|2020-10-03|22916.0|0|22960.0|0|767.0|0|0.0|100
0|2020-10-04|23022.0|0|23042.0|0|767.0|0|0.0|100
0|2020-10-05|23115.0|0|23168.0|0|771.0|0|0.0|100
0|2020-10-06|23218.0|0|23287.0|0|775.0|0|0.0|100
0|2020-10-07|23351.0|0|23438.0|0|780.0|0|0.0|100
0|2020-10-08|23547.0|0|23605.0|0|782.0|0|0.0|100
0|2020-10-09|23712.0|0|23755.0|0|784.0|0|0.0|100
0|2020-10-10|23805.0|0|23898.0|0|784.0|0|0.0|100
0|2020-10-11|23805.0|0|24072.0|0|784.0|0|0.0|100
0|2020-10-12|23805.0|0|24224.0|0|784.0|0|0.0|100
0|2020-10-13|24297.0|0|24349.0|0|788.0|0|0.0|100
0|2020-10-14|24466.0|0|24519.0|0|790.0|0|0.0|100
0|2020-10-15|24610.0|0|24668.0|0|791.0|0|0.0|100
0|2020-10-16|24769.0|0|24792.0|0|792.0|0|0.0|100
0|2020-10-17|24985.0|0|25011.0|0|793.0|0|0.0|100
0|2020-10-18|25093.0|0|25116.0|0|793.0|0|0.0|100
0|2020-10-19|25219.0|0|25288.0|0|794.0|0|0.0|100
0|2020-10-20|25329.0|0|25386.0|0|800.0|0|0.0|100
0|2020-10-21|25540.0|0|25559.0|0|800.0|0|0.0|100
0|2020-10-22|25540.0|0|25759.0|0|800.0|0|0.0|100
0|2020-10-23|25540.0|0|25988.0|0|800.0|0|0.0|100
0|2020-10-24|25540.0|0|26200.0|0|800.0|0|0.0|100
0|2020-10-25|25540.0|0|26360.0|0|800.0|0|0.0|100
0|2020-10-26|26519.0|0|26540.0|0|809.0|0|0.0|100
0|2020-10-27|26599.0|0|26640.0|0|809.0|0|0.0|100
0|2020-10-28|26599.0|0|26836.0|0|809.0|0|0.0|100
0|2020-10-29|26599.0|0|27057.0|0|809.0|0|0.0|100
0|2020-10-30|26599.0|0|27442.0|0|809.0|0|0.0|100
0|2020-10-31|26599.0|0|27776.0|0|809.0|0|0.0|100
0|2020-11-01|26599.0|0|27986.0|0|809.0|0|0.0|100
0|2020-11-02|28223.0|0|28281.0|0|817.0|0|0.0|100
0|2020-11-03|28337.0|0|28408.0|0|821.0|0|0.0|100
0|2020-11-04|28926.0|0|28967.0|0|822.0|0|0.0|100
0|2020-11-05|29316.0|0|29484.0|0|822.0|0|0.0|100
0|2020-11-06|29832.0|0|30016.0|0|822.0|0|0.0|100
0|2020-11-07|30363.0|0|30434.0|0|822.0|0|0.0|100
0|2020-11-08|30854.0|0|30885.0|0|822.0|0|0.0|100
0|2020-11-09|31186.0|0|31263.0|0|826.0|0|0.0|100
0|2020-11-10|31186.0|0|31595.0|0|826.0|0|0.0|100
0|2020-11-11|31497.0|0|31967.0|0|829.0|0|0.0|100
0|2020-11-12|31497.0|0|32589.0|0|829.0|0|0.0|100
0|2020-11-13|33043.0|0|33387.0|0|836.0|0|0.0|100
0|2020-11-14|33816.0|0|34014.0|0|836.0|0|0.0|100
0|2020-11-15|33816.0|0|34556.0|0|836.0|0|0.0|100
0|2020-11-16|34892.0|0|35228.0|0|838.0|0|0.0|100
0|2020-11-17|34892.0|0|35729.0|0|838.0|0|0.0|100
0|2020-11-18|35897.0|0|36012.0|0|845.0|0|0.0|100
0|2020-11-19|36471.0|0|36816.0|0|846.0|0|0.0|100
0|2020-11-20|37113.0|0|37454.0|0|847.0|0|0.0|100
0|2020-11-21|37113.0|0|38031.0|0|847.0|0|0.0|100
0|2020-11-22|37113.0|0|38691.0|0|847.0|0|0.0|100
0|2020-11-23|37113.0|0|40084.0|0|847.0|0|0.0|100
0|2020-11-24|37113.0|0|40755.0|0|847.0|0|0.0|100
0|2020-11-25|41414.0|0|41519.0|0|866.0|0|0.0|100
0|2020-11-26|41414.0|0|42122.0|0|866.0|0|0.0|100
0|2020-11-27|41414.0|0|42922.0|0|866.0|0|0.0|100
0|2020-11-28|41414.0|0|43403.0|0|866.0|0|0.0|100
0|2020-11-29|43837.0|0|43856.0|0|866.0|0|0.0|100
0|2020-11-30|44348.0|0|44425.0|0|881.0|0|0.0|100
0|2020-12-01|44348.0|0|45157.0|0|881.0|0|0.0|100
0|2020-12-02|45757.0|0|45830.0|0|897.0|0|0.0|100
0|2020-12-03|46070.0|0|46192.0|0|897.0|0|0.0|100
0|2020-12-04|46490.0|0|46950.0|0|914.0|0|0.0|100
0|2020-12-05|47032.0|0|47274.0|0|914.0|0|0.0|100
0|2020-12-06|47435.0|0|47637.0|0|914.0|0|0.0|100
0|2020-12-07|49355.0|0|49758.0|0|928.0|0|0.0|100
0|2020-12-08|49355.0|0|50345.0|0|928.0|0|0.0|100
0|2020-12-09|50841.0|0|50989.0|0|944.0|0|0.0|100
0|2020-12-10|51596.0|0|51690.0|0|894.0|0|0.0|100
0|2020-12-11|52398.0|0|52594.0|0|894.0|0|0.0|100
0|2020-12-12|53282.0|0|53365.0|0|894.0|0|0.0|100
0|2020-12-13|53927.0|0|54036.0|0|912.0|0|0.0|100
0|2020-12-14|54535.0|0|54668.0|0|918.0|0|0.0|100
0|2020-12-15|54535.0|0|54868.0|0|918.0|0|0.0|100
0|2020-12-16|54535.0|0|55231.0|0|918.0|0|0.0|100
0|2020-12-17|55637.0|0|56270.0|0|936.0|0|0.0|100
0|2020-12-18|57134.0|0|57136.0|0|956.0|0|0.0|100
0|2020-12-19|57134.0|0|57785.0|0|956.0|0|0.0|100
0|2020-12-20|57134.0|0|57785.0|0|956.0|0|0.0|100
0|2020-12-21|58747.0|0|58749.0|0|956.0|0|0.0|100
0|2020-12-22|58968.0|0|58970.0|0|964.0|0|0.0|100
0|2020-12-23|59383.0|0|59385.0|0|974.0|0|0.0|100
0|2020-12-24|59894.0|0|59896.0|0|976.0|0|0.0|100
0|2020-12-25|59894.0|0|59896.0|0|976.0|0|0.0|100
0|2020-12-26|60693.0|0|60695.0|0|976.0|0|0.0|100
0|2020-12-27|60693.0|0|60695.0|0|976.0|0|0.0|100
0|2020-12-28|60693.0|0|61150.0|0|976.0|0|0.0|100
0|2020-12-29|61455.0|0|61457.0|0|1022.0|0|0.0|100
0|2020-12-30|61710.0|0|61712.0|0|1037.0|0|0.0|100
0|2020-12-31|61710.0|0|62582.0|0|1037.0|0|0.0|100
0|2021-01-01|62580.0|0|62582.0|0|1050.0|0|0.0|100
0|2021-01-02|62580.0|0|62582.0|0|1050.0|0|0.0|100
0|2021-01-03|62580.0|0|65267.0|0|1050.0|0|0.0|100
0|2021-01-04|65570.0|0|65572.0|0|1050.0|0|0.0|100
0|2021-01-05|65570.0|0|65836.0|0|1050.0|0|0.0|100
0|2021-01-06|66286.0|0|66288.0|0|1085.0|0|0.0|100
0|2021-01-07|66286.0|0|67000.0|0|1085.0|0|0.0|100
0|2021-01-08|67932.0|0|67934.0|0|1105.0|0|0.0|100
0|2021-01-09|68799.0|0|68801.0|0|1105.0|0|0.0|100
0|2021-01-10|68799.0|0|68801.0|0|1105.0|0|0.0|100
0|2021-01-11|68799.0|0|70061.0|0|1105.0|0|0.0|100
0|2021-01-12|70545.0|0|70547.0|0|1122.0|0|0.0|100
0|2021-01-13|71106.0|0|71108.0|0|1135.0|0|0.0|100
0|2021-01-14|71106.0|0|71648.0|0|1135.0|0|0.0|100
0|2021-01-15|71106.0|0|72255.0|0|1135.0|0|0.0|100
0|2021-01-16|72253.0|0|72255.0|0|1152.0|0|0.0|100
0|2021-01-17|72253.0|0|73017.0|0|1152.0|0|0.0|100
0|2021-01-18|73015.0|0|73017.0|0|1152.0|0|0.0|100
0|2021-01-19|73015.0|0|73669.0|0|1152.0|0|0.0|100
0|2021-01-20|74077.0|0|74079.0|0|1166.0|0|0.0|100
0|2021-01-21|74500.0|0|74502.0|0|1191.0|0|0.0|100
0|2021-01-22|74951.0|0|74953.0|0|1191.0|0|0.0|100
0|2021-01-23|75433.0|0|75435.0|0|1203.0|0|0.0|100
0|2021-01-24|75433.0|0|75435.0|0|1203.0|0|0.0|100
