|dates|Lauderdale_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Lauderdale_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Lauderdale_Tennessee_UnitedStates.NYT_ConfirmedDeaths.data|Lauderdale_Tennessee_UnitedStates.NYT_ConfirmedDeaths.missing|Lauderdale_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Lauderdale_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Lauderdale_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Lauderdale_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
