|dates|HotSpring_Arkansas_UnitedStates.BLS_EmployedPopulation.data|HotSpring_Arkansas_UnitedStates.BLS_EmployedPopulation.missing|HotSpring_Arkansas_UnitedStates.BLS_UnemployedPopulation.data|HotSpring_Arkansas_UnitedStates.BLS_UnemployedPopulation.missing|HotSpring_Arkansas_UnitedStates.BLS_UnemploymentRate.data|HotSpring_Arkansas_UnitedStates.BLS_UnemploymentRate.missing|HotSpring_Arkansas_UnitedStates.BLS_LaborForcePopulation.data|HotSpring_Arkansas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-20|13594.5|0|538.0|0|3.806828232796745|0|14132.5|0
0|2020-02-21|13594.5|0|538.0|0|3.806828232796745|0|14132.5|0
0|2020-02-22|13594.5|0|538.0|0|3.806828232796745|0|14132.5|0
0|2020-02-23|13594.5|0|538.0|0|3.806828232796745|0|14132.5|0
0|2020-02-24|13594.5|0|538.0|0|3.806828232796745|0|14132.5|0
0|2020-02-25|13594.5|0|538.0|0|3.806828232796745|0|14132.5|0
0|2020-02-26|13594.5|0|538.0|0|3.806828232796745|0|14132.5|0
0|2020-02-27|13594.5|0|538.0|0|3.806828232796745|0|14132.5|0
0|2020-02-28|13594.5|0|538.0|0|3.806828232796745|0|14132.5|0
0|2020-02-29|13594.5|0|538.0|0|3.806828232796745|0|14132.5|0
0|2020-03-01|13582.5|0|618.0|0|4.351959438047956|0|14200.5|0
0|2020-03-02|13582.5|0|618.0|0|4.351959438047956|0|14200.5|0
0|2020-03-03|13582.5|0|618.0|0|4.351959438047956|0|14200.5|0
0|2020-03-04|13582.5|0|618.0|0|4.351959438047956|0|14200.5|0
0|2020-03-05|13582.5|0|618.0|0|4.351959438047956|0|14200.5|0
0|2020-03-06|13582.5|0|618.0|0|4.351959438047956|0|14200.5|0
0|2020-03-07|13582.5|0|618.0|0|4.351959438047956|0|14200.5|0
0|2020-03-08|13582.5|0|618.0|0|4.351959438047956|0|14200.5|0
0|2020-03-09|13582.5|0|618.0|0|4.351959438047956|0|14200.5|0
0|2020-03-10|13582.5|0|618.0|0|4.351959438047956|0|14200.5|0
0|2020-03-11|13582.5|0|618.0|0|4.351959438047956|0|14200.5|0
0|2020-03-12|13582.5|0|618.0|0|4.351959438047956|0|14200.5|0
0|2020-03-13|13582.5|0|618.0|0|4.351959438047956|0|14200.5|0
0|2020-03-14|13582.5|0|618.0|0|4.351959438047956|0|14200.5|0
0|2020-03-15|13582.5|0|618.0|0|4.351959438047956|0|14200.5|0
0|2020-03-16|13582.5|0|618.0|0|4.351959438047956|0|14200.5|0
0|2020-03-17|13582.5|0|618.0|0|4.351959438047956|0|14200.5|0
0|2020-03-18|13582.5|0|618.0|0|4.351959438047956|0|14200.5|0
0|2020-03-19|13582.5|0|618.0|0|4.351959438047956|0|14200.5|0
0|2020-03-20|13582.5|0|618.0|0|4.351959438047956|0|14200.5|0
0|2020-03-21|13582.5|0|618.0|0|4.351959438047956|0|14200.5|0
0|2020-03-22|13582.5|0|618.0|0|4.351959438047956|0|14200.5|0
0|2020-03-23|13582.5|0|618.0|0|4.351959438047956|0|14200.5|0
0|2020-03-24|13582.5|0|618.0|0|4.351959438047956|0|14200.5|0
0|2020-03-25|13582.5|0|618.0|0|4.351959438047956|0|14200.5|0
0|2020-03-26|13582.5|0|618.0|0|4.351959438047956|0|14200.5|0
0|2020-03-27|13582.5|0|618.0|0|4.351959438047956|0|14200.5|0
0|2020-03-28|13582.5|0|618.0|0|4.351959438047956|0|14200.5|0
0|2020-03-29|13582.5|0|618.0|0|4.351959438047956|0|14200.5|0
0|2020-03-30|13582.5|0|618.0|0|4.351959438047956|0|14200.5|0
0|2020-03-31|13582.5|0|618.0|0|4.351959438047956|0|14200.5|0
0|2020-04-01|12475.5|0|1406.5|0|10.131825385391155|0|13882.0|0
0|2020-04-02|12475.5|0|1406.5|0|10.131825385391155|0|13882.0|0
0|2020-04-03|12475.5|0|1406.5|0|10.131825385391155|0|13882.0|0
0|2020-04-04|12475.5|0|1406.5|0|10.131825385391155|0|13882.0|0
0|2020-04-05|12475.5|0|1406.5|0|10.131825385391155|0|13882.0|0
0|2020-04-06|12475.5|0|1406.5|0|10.131825385391155|0|13882.0|0
0|2020-04-07|12475.5|0|1406.5|0|10.131825385391155|0|13882.0|0
0|2020-04-08|12475.5|0|1406.5|0|10.131825385391155|0|13882.0|0
0|2020-04-09|12475.5|0|1406.5|0|10.131825385391155|0|13882.0|0
0|2020-04-10|12475.5|0|1406.5|0|10.131825385391155|0|13882.0|0
0|2020-04-11|12475.5|0|1406.5|0|10.131825385391155|0|13882.0|0
0|2020-04-12|12475.5|0|1406.5|0|10.131825385391155|0|13882.0|0
0|2020-04-13|12475.5|0|1406.5|0|10.131825385391155|0|13882.0|0
0|2020-04-14|12475.5|0|1406.5|0|10.131825385391155|0|13882.0|0
0|2020-04-15|12475.5|0|1406.5|0|10.131825385391155|0|13882.0|0
0|2020-04-16|12475.5|0|1406.5|0|10.131825385391155|0|13882.0|0
0|2020-04-17|12475.5|0|1406.5|0|10.131825385391155|0|13882.0|0
0|2020-04-18|12475.5|0|1406.5|0|10.131825385391155|0|13882.0|0
0|2020-04-19|12475.5|0|1406.5|0|10.131825385391155|0|13882.0|0
0|2020-04-20|12475.5|0|1406.5|0|10.131825385391155|0|13882.0|0
0|2020-04-21|12475.5|0|1406.5|0|10.131825385391155|0|13882.0|0
0|2020-04-22|12475.5|0|1406.5|0|10.131825385391155|0|13882.0|0
0|2020-04-23|12475.5|0|1406.5|0|10.131825385391155|0|13882.0|0
0|2020-04-24|12475.5|0|1406.5|0|10.131825385391155|0|13882.0|0
0|2020-04-25|12475.5|0|1406.5|0|10.131825385391155|0|13882.0|0
0|2020-04-26|12475.5|0|1406.5|0|10.131825385391155|0|13882.0|0
0|2020-04-27|12475.5|0|1406.5|0|10.131825385391155|0|13882.0|0
0|2020-04-28|12475.5|0|1406.5|0|10.131825385391155|0|13882.0|0
0|2020-04-29|12475.5|0|1406.5|0|10.131825385391155|0|13882.0|0
0|2020-04-30|12475.5|0|1406.5|0|10.131825385391155|0|13882.0|0
0|2020-05-01|12923.0|0|1159.0|0|8.230365004970885|0|14082.0|0
0|2020-05-02|12923.0|0|1159.0|0|8.230365004970885|0|14082.0|0
0|2020-05-03|12923.0|0|1159.0|0|8.230365004970885|0|14082.0|0
0|2020-05-04|12923.0|0|1159.0|0|8.230365004970885|0|14082.0|0
0|2020-05-05|12923.0|0|1159.0|0|8.230365004970885|0|14082.0|0
0|2020-05-06|12923.0|0|1159.0|0|8.230365004970885|0|14082.0|0
0|2020-05-07|12923.0|0|1159.0|0|8.230365004970885|0|14082.0|0
0|2020-05-08|12923.0|0|1159.0|0|8.230365004970885|0|14082.0|0
0|2020-05-09|12923.0|0|1159.0|0|8.230365004970885|0|14082.0|0
0|2020-05-10|12923.0|0|1159.0|0|8.230365004970885|0|14082.0|0
0|2020-05-11|12923.0|0|1159.0|0|8.230365004970885|0|14082.0|0
0|2020-05-12|12923.0|0|1159.0|0|8.230365004970885|0|14082.0|0
0|2020-05-13|12923.0|0|1159.0|0|8.230365004970885|0|14082.0|0
0|2020-05-14|12923.0|0|1159.0|0|8.230365004970885|0|14082.0|0
0|2020-05-15|12923.0|0|1159.0|0|8.230365004970885|0|14082.0|0
0|2020-05-16|12923.0|0|1159.0|0|8.230365004970885|0|14082.0|0
0|2020-05-17|12923.0|0|1159.0|0|8.230365004970885|0|14082.0|0
0|2020-05-18|12923.0|0|1159.0|0|8.230365004970885|0|14082.0|0
0|2020-05-19|12923.0|0|1159.0|0|8.230365004970885|0|14082.0|0
0|2020-05-20|12923.0|0|1159.0|0|8.230365004970885|0|14082.0|0
0|2020-05-21|12923.0|0|1159.0|0|8.230365004970885|0|14082.0|0
0|2020-05-22|12923.0|0|1159.0|0|8.230365004970885|0|14082.0|0
0|2020-05-23|12923.0|0|1159.0|0|8.230365004970885|0|14082.0|0
0|2020-05-24|12923.0|0|1159.0|0|8.230365004970885|0|14082.0|0
0|2020-05-25|12923.0|0|1159.0|0|8.230365004970885|0|14082.0|0
0|2020-05-26|12923.0|0|1159.0|0|8.230365004970885|0|14082.0|0
0|2020-05-27|12923.0|0|1159.0|0|8.230365004970885|0|14082.0|0
0|2020-05-28|12923.0|0|1159.0|0|8.230365004970885|0|14082.0|0
0|2020-05-29|12923.0|0|1159.0|0|8.230365004970885|0|14082.0|0
0|2020-05-30|12923.0|0|1159.0|0|8.230365004970885|0|14082.0|0
0|2020-05-31|12923.0|0|1159.0|0|8.230365004970885|0|14082.0|0
0|2020-06-01|13043.0|0|1049.0|0|7.443939824013625|0|14092.0|0
0|2020-06-02|13043.0|0|1049.0|0|7.443939824013625|0|14092.0|0
0|2020-06-03|13043.0|0|1049.0|0|7.443939824013625|0|14092.0|0
0|2020-06-04|13043.0|0|1049.0|0|7.443939824013625|0|14092.0|0
0|2020-06-05|13043.0|0|1049.0|0|7.443939824013625|0|14092.0|0
0|2020-06-06|13043.0|0|1049.0|0|7.443939824013625|0|14092.0|0
0|2020-06-07|13043.0|0|1049.0|0|7.443939824013625|0|14092.0|0
0|2020-06-08|13043.0|0|1049.0|0|7.443939824013625|0|14092.0|0
0|2020-06-09|13043.0|0|1049.0|0|7.443939824013625|0|14092.0|0
0|2020-06-10|13043.0|0|1049.0|0|7.443939824013625|0|14092.0|0
0|2020-06-11|13043.0|0|1049.0|0|7.443939824013625|0|14092.0|0
0|2020-06-12|13043.0|0|1049.0|0|7.443939824013625|0|14092.0|0
0|2020-06-13|13043.0|0|1049.0|0|7.443939824013625|0|14092.0|0
0|2020-06-14|13043.0|0|1049.0|0|7.443939824013625|0|14092.0|0
0|2020-06-15|13043.0|0|1049.0|0|7.443939824013625|0|14092.0|0
0|2020-06-16|13043.0|0|1049.0|0|7.443939824013625|0|14092.0|0
0|2020-06-17|13043.0|0|1049.0|0|7.443939824013625|0|14092.0|0
0|2020-06-18|13043.0|0|1049.0|0|7.443939824013625|0|14092.0|0
0|2020-06-19|13043.0|0|1049.0|0|7.443939824013625|0|14092.0|0
0|2020-06-20|13043.0|0|1049.0|0|7.443939824013625|0|14092.0|0
0|2020-06-21|13043.0|0|1049.0|0|7.443939824013625|0|14092.0|0
0|2020-06-22|13043.0|0|1049.0|0|7.443939824013625|0|14092.0|0
0|2020-06-23|13043.0|0|1049.0|0|7.443939824013625|0|14092.0|0
0|2020-06-24|13043.0|0|1049.0|0|7.443939824013625|0|14092.0|0
0|2020-06-25|13043.0|0|1049.0|0|7.443939824013625|0|14092.0|0
0|2020-06-26|13043.0|0|1049.0|0|7.443939824013625|0|14092.0|0
0|2020-06-27|13043.0|0|1049.0|0|7.443939824013625|0|14092.0|0
0|2020-06-28|13043.0|0|1049.0|0|7.443939824013625|0|14092.0|0
0|2020-06-29|13043.0|0|1049.0|0|7.443939824013625|0|14092.0|0
0|2020-06-30|13043.0|0|1049.0|0|7.443939824013625|0|14092.0|0
0|2020-07-01|13137.0|0|1010.0|0|7.139322824627129|0|14147.0|0
0|2020-07-02|13137.0|0|1010.0|0|7.139322824627129|0|14147.0|0
0|2020-07-03|13137.0|0|1010.0|0|7.139322824627129|0|14147.0|0
0|2020-07-04|13137.0|0|1010.0|0|7.139322824627129|0|14147.0|0
0|2020-07-05|13137.0|0|1010.0|0|7.139322824627129|0|14147.0|0
0|2020-07-06|13137.0|0|1010.0|0|7.139322824627129|0|14147.0|0
0|2020-07-07|13137.0|0|1010.0|0|7.139322824627129|0|14147.0|0
0|2020-07-08|13137.0|0|1010.0|0|7.139322824627129|0|14147.0|0
0|2020-07-09|13137.0|0|1010.0|0|7.139322824627129|0|14147.0|0
0|2020-07-10|13137.0|0|1010.0|0|7.139322824627129|0|14147.0|0
0|2020-07-11|13137.0|0|1010.0|0|7.139322824627129|0|14147.0|0
0|2020-07-12|13137.0|0|1010.0|0|7.139322824627129|0|14147.0|0
0|2020-07-13|13137.0|0|1010.0|0|7.139322824627129|0|14147.0|0
0|2020-07-14|13137.0|0|1010.0|0|7.139322824627129|0|14147.0|0
0|2020-07-15|13137.0|0|1010.0|0|7.139322824627129|0|14147.0|0
0|2020-07-16|13137.0|0|1010.0|0|7.139322824627129|0|14147.0|0
0|2020-07-17|13137.0|0|1010.0|0|7.139322824627129|0|14147.0|0
0|2020-07-18|13137.0|0|1010.0|0|7.139322824627129|0|14147.0|0
0|2020-07-19|13137.0|0|1010.0|0|7.139322824627129|0|14147.0|0
0|2020-07-20|13137.0|0|1010.0|0|7.139322824627129|0|14147.0|0
0|2020-07-21|13137.0|0|1010.0|0|7.139322824627129|0|14147.0|0
0|2020-07-22|13137.0|0|1010.0|0|7.139322824627129|0|14147.0|0
0|2020-07-23|13137.0|0|1010.0|0|7.139322824627129|0|14147.0|0
0|2020-07-24|13137.0|0|1010.0|0|7.139322824627129|0|14147.0|0
0|2020-07-25|13137.0|0|1010.0|0|7.139322824627129|0|14147.0|0
0|2020-07-26|13137.0|0|1010.0|0|7.139322824627129|0|14147.0|0
0|2020-07-27|13137.0|0|1010.0|0|7.139322824627129|0|14147.0|0
0|2020-07-28|13137.0|0|1010.0|0|7.139322824627129|0|14147.0|0
0|2020-07-29|13137.0|0|1010.0|0|7.139322824627129|0|14147.0|0
0|2020-07-30|13137.0|0|1010.0|0|7.139322824627129|0|14147.0|0
0|2020-07-31|13137.0|0|1010.0|0|7.139322824627129|0|14147.0|0
0|2020-08-01|13272.0|0|847.0|0|5.999008428358949|0|14119.0|0
0|2020-08-02|13272.0|0|847.0|0|5.999008428358949|0|14119.0|0
0|2020-08-03|13272.0|0|847.0|0|5.999008428358949|0|14119.0|0
0|2020-08-04|13272.0|0|847.0|0|5.999008428358949|0|14119.0|0
0|2020-08-05|13272.0|0|847.0|0|5.999008428358949|0|14119.0|0
0|2020-08-06|13272.0|0|847.0|0|5.999008428358949|0|14119.0|0
0|2020-08-07|13272.0|0|847.0|0|5.999008428358949|0|14119.0|0
0|2020-08-08|13272.0|0|847.0|0|5.999008428358949|0|14119.0|0
0|2020-08-09|13272.0|0|847.0|0|5.999008428358949|0|14119.0|0
0|2020-08-10|13272.0|0|847.0|0|5.999008428358949|0|14119.0|0
0|2020-08-11|13272.0|0|847.0|0|5.999008428358949|0|14119.0|0
0|2020-08-12|13272.0|0|847.0|0|5.999008428358949|0|14119.0|0
0|2020-08-13|13272.0|0|847.0|0|5.999008428358949|0|14119.0|0
0|2020-08-14|13272.0|0|847.0|0|5.999008428358949|0|14119.0|0
0|2020-08-15|13272.0|0|847.0|0|5.999008428358949|0|14119.0|0
0|2020-08-16|13272.0|0|847.0|0|5.999008428358949|0|14119.0|0
0|2020-08-17|13272.0|0|847.0|0|5.999008428358949|0|14119.0|0
0|2020-08-18|13272.0|0|847.0|0|5.999008428358949|0|14119.0|0
0|2020-08-19|13272.0|0|847.0|0|5.999008428358949|0|14119.0|0
0|2020-08-20|13272.0|0|847.0|0|5.999008428358949|0|14119.0|0
0|2020-08-21|13272.0|0|847.0|0|5.999008428358949|0|14119.0|0
0|2020-08-22|13272.0|0|847.0|0|5.999008428358949|0|14119.0|0
0|2020-08-23|13272.0|0|847.0|0|5.999008428358949|0|14119.0|0
0|2020-08-24|13272.0|0|847.0|0|5.999008428358949|0|14119.0|0
0|2020-08-25|13272.0|0|847.0|0|5.999008428358949|0|14119.0|0
0|2020-08-26|13272.0|0|847.0|0|5.999008428358949|0|14119.0|0
0|2020-08-27|13272.0|0|847.0|0|5.999008428358949|0|14119.0|0
0|2020-08-28|13272.0|0|847.0|0|5.999008428358949|0|14119.0|0
0|2020-08-29|13272.0|0|847.0|0|5.999008428358949|0|14119.0|0
0|2020-08-30|13272.0|0|847.0|0|5.999008428358949|0|14119.0|0
0|2020-08-31|13272.0|0|847.0|0|5.999008428358949|0|14119.0|0
0|2020-09-01|13176.0|0|784.0|0|5.616045845272207|0|13960.0|0
0|2020-09-02|13176.0|0|784.0|0|5.616045845272207|0|13960.0|0
0|2020-09-03|13176.0|0|784.0|0|5.616045845272207|0|13960.0|0
0|2020-09-04|13176.0|0|784.0|0|5.616045845272207|0|13960.0|0
0|2020-09-05|13176.0|0|784.0|0|5.616045845272207|0|13960.0|0
0|2020-09-06|13176.0|0|784.0|0|5.616045845272207|0|13960.0|0
0|2020-09-07|13176.0|0|784.0|0|5.616045845272207|0|13960.0|0
0|2020-09-08|13176.0|0|784.0|0|5.616045845272207|0|13960.0|0
0|2020-09-09|13176.0|0|784.0|0|5.616045845272207|0|13960.0|0
0|2020-09-10|13176.0|0|784.0|0|5.616045845272207|0|13960.0|0
0|2020-09-11|13176.0|0|784.0|0|5.616045845272207|0|13960.0|0
0|2020-09-12|13176.0|0|784.0|0|5.616045845272207|0|13960.0|0
0|2020-09-13|13176.0|0|784.0|0|5.616045845272207|0|13960.0|0
0|2020-09-14|13176.0|0|784.0|0|5.616045845272207|0|13960.0|0
0|2020-09-15|13176.0|0|784.0|0|5.616045845272207|0|13960.0|0
0|2020-09-16|13176.0|0|784.0|0|5.616045845272207|0|13960.0|0
0|2020-09-17|13176.0|0|784.0|0|5.616045845272207|0|13960.0|0
0|2020-09-18|13176.0|0|784.0|0|5.616045845272207|0|13960.0|0
0|2020-09-19|13176.0|0|784.0|0|5.616045845272207|0|13960.0|0
0|2020-09-20|13176.0|0|784.0|0|5.616045845272207|0|13960.0|0
0|2020-09-21|13176.0|0|784.0|0|5.616045845272207|0|13960.0|0
0|2020-09-22|13176.0|0|784.0|0|5.616045845272207|0|13960.0|0
0|2020-09-23|13176.0|0|784.0|0|5.616045845272207|0|13960.0|0
0|2020-09-24|13176.0|0|784.0|0|5.616045845272207|0|13960.0|0
0|2020-09-25|13176.0|0|784.0|0|5.616045845272207|0|13960.0|0
0|2020-09-26|13176.0|0|784.0|0|5.616045845272207|0|13960.0|0
0|2020-09-27|13176.0|0|784.0|0|5.616045845272207|0|13960.0|0
0|2020-09-28|13176.0|0|784.0|0|5.616045845272207|0|13960.0|0
0|2020-09-29|13176.0|0|784.0|0|5.616045845272207|0|13960.0|0
0|2020-09-30|13176.0|0|784.0|0|5.616045845272207|0|13960.0|0
0|2020-10-01|13185.0|0|628.0|0|4.546441757764425|0|13813.0|0
0|2020-10-02|13185.0|0|628.0|0|4.546441757764425|0|13813.0|0
0|2020-10-03|13185.0|0|628.0|0|4.546441757764425|0|13813.0|0
0|2020-10-04|13185.0|0|628.0|0|4.546441757764425|0|13813.0|0
0|2020-10-05|13185.0|0|628.0|0|4.546441757764425|0|13813.0|0
0|2020-10-06|13185.0|0|628.0|0|4.546441757764425|0|13813.0|0
0|2020-10-07|13185.0|0|628.0|0|4.546441757764425|0|13813.0|0
0|2020-10-08|13185.0|0|628.0|0|4.546441757764425|0|13813.0|0
0|2020-10-09|13185.0|0|628.0|0|4.546441757764425|0|13813.0|0
0|2020-10-10|13185.0|0|628.0|0|4.546441757764425|0|13813.0|0
0|2020-10-11|13185.0|0|628.0|0|4.546441757764425|0|13813.0|0
0|2020-10-12|13185.0|0|628.0|0|4.546441757764425|0|13813.0|0
0|2020-10-13|13185.0|0|628.0|0|4.546441757764425|0|13813.0|0
0|2020-10-14|13185.0|0|628.0|0|4.546441757764425|0|13813.0|0
0|2020-10-15|13185.0|0|628.0|0|4.546441757764425|0|13813.0|0
0|2020-10-16|13185.0|0|628.0|0|4.546441757764425|0|13813.0|0
0|2020-10-17|13185.0|0|628.0|0|4.546441757764425|0|13813.0|0
0|2020-10-18|13185.0|0|628.0|0|4.546441757764425|0|13813.0|0
0|2020-10-19|13185.0|0|628.0|0|4.546441757764425|0|13813.0|0
0|2020-10-20|13185.0|0|628.0|0|4.546441757764425|0|13813.0|0
0|2020-10-21|13185.0|0|628.0|0|4.546441757764425|0|13813.0|0
0|2020-10-22|13185.0|0|628.0|0|4.546441757764425|0|13813.0|0
0|2020-10-23|13185.0|0|628.0|0|4.546441757764425|0|13813.0|0
0|2020-10-24|13185.0|0|628.0|0|4.546441757764425|0|13813.0|0
0|2020-10-25|13185.0|0|628.0|0|4.546441757764425|0|13813.0|0
0|2020-10-26|13185.0|0|628.0|0|4.546441757764425|0|13813.0|0
0|2020-10-27|13185.0|0|628.0|0|4.546441757764425|0|13813.0|0
0|2020-10-28|13185.0|0|628.0|0|4.546441757764425|0|13813.0|0
0|2020-10-29|13185.0|0|628.0|0|4.546441757764425|0|13813.0|0
0|2020-10-30|13185.0|0|628.0|0|4.546441757764425|0|13813.0|0
0|2020-10-31|13185.0|0|628.0|0|4.546441757764425|0|13813.0|0
0|2020-11-01|13196.0|0|614.0|0|4.44605358435916|0|13810.0|0
0|2020-11-02|13196.0|0|614.0|0|4.44605358435916|0|13810.0|0
0|2020-11-03|13196.0|0|614.0|0|4.44605358435916|0|13810.0|0
0|2020-11-04|13196.0|0|614.0|0|4.44605358435916|0|13810.0|0
0|2020-11-05|13196.0|0|614.0|0|4.44605358435916|0|13810.0|0
0|2020-11-06|13196.0|0|614.0|0|4.44605358435916|0|13810.0|0
0|2020-11-07|13196.0|0|614.0|0|4.44605358435916|0|13810.0|0
0|2020-11-08|13196.0|0|614.0|0|4.44605358435916|0|13810.0|0
0|2020-11-09|13196.0|0|614.0|0|4.44605358435916|0|13810.0|0
0|2020-11-10|13196.0|0|614.0|0|4.44605358435916|0|13810.0|0
0|2020-11-11|13196.0|0|614.0|0|4.44605358435916|0|13810.0|0
0|2020-11-12|13196.0|0|614.0|0|4.44605358435916|0|13810.0|0
0|2020-11-13|13196.0|0|614.0|0|4.44605358435916|0|13810.0|0
0|2020-11-14|13196.0|0|614.0|0|4.44605358435916|0|13810.0|0
0|2020-11-15|13196.0|0|614.0|0|4.44605358435916|0|13810.0|0
0|2020-11-16|13196.0|0|614.0|0|4.44605358435916|0|13810.0|0
0|2020-11-17|13196.0|0|614.0|0|4.44605358435916|0|13810.0|0
0|2020-11-18|13196.0|0|614.0|0|4.44605358435916|0|13810.0|0
0|2020-11-19|13196.0|0|614.0|0|4.44605358435916|0|13810.0|0
0|2020-11-20|13196.0|0|614.0|0|4.44605358435916|0|13810.0|0
0|2020-11-21|13196.0|0|614.0|0|4.44605358435916|0|13810.0|0
0|2020-11-22|13196.0|0|614.0|0|4.44605358435916|0|13810.0|0
0|2020-11-23|13196.0|0|614.0|0|4.44605358435916|0|13810.0|0
0|2020-11-24|13196.0|0|614.0|0|4.44605358435916|0|13810.0|0
0|2020-11-25|13196.0|0|614.0|0|4.44605358435916|0|13810.0|0
0|2020-11-26|13196.0|0|614.0|0|4.44605358435916|0|13810.0|0
0|2020-11-27|13196.0|0|614.0|0|4.44605358435916|0|13810.0|0
0|2020-11-28|13196.0|0|614.0|0|4.44605358435916|0|13810.0|0
0|2020-11-29|13196.0|0|614.0|0|4.44605358435916|0|13810.0|0
0|2020-11-30|13196.0|0|614.0|0|4.44605358435916|0|13810.0|0
0|2020-12-01|13633.0|0|620.0|0|4.349961411632639|0|14253.0|0
0|2020-12-02|13633.0|0|620.0|0|4.349961411632639|0|14253.0|0
0|2020-12-03|13633.0|0|620.0|0|4.349961411632639|0|14253.0|0
0|2020-12-04|13633.0|0|620.0|0|4.349961411632639|0|14253.0|0
0|2020-12-05|13633.0|0|620.0|0|4.349961411632639|0|14253.0|0
0|2020-12-06|13633.0|0|620.0|0|4.349961411632639|0|14253.0|0
