|dates|Winkler_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Winkler_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Winkler_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Winkler_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Winkler_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Winkler_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Winkler_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Winkler_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
