|dates|LaCrosse_Wisconsin_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|LaCrosse_Wisconsin_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|LaCrosse_Wisconsin_UnitedStates.NYT_ConfirmedDeaths.data|LaCrosse_Wisconsin_UnitedStates.NYT_ConfirmedDeaths.missing|LaCrosse_Wisconsin_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|LaCrosse_Wisconsin_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|LaCrosse_Wisconsin_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|LaCrosse_Wisconsin_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
