|dates|Shannon_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Shannon_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Shannon_Missouri_UnitedStates.NYT_ConfirmedDeaths.data|Shannon_Missouri_UnitedStates.NYT_ConfirmedDeaths.missing|Shannon_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Shannon_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Shannon_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Shannon_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
