|dates|Butler_Alabama_UnitedStates.BLS_EmployedPopulation.data|Butler_Alabama_UnitedStates.BLS_EmployedPopulation.missing|Butler_Alabama_UnitedStates.BLS_UnemployedPopulation.data|Butler_Alabama_UnitedStates.BLS_UnemployedPopulation.missing|Butler_Alabama_UnitedStates.BLS_UnemploymentRate.data|Butler_Alabama_UnitedStates.BLS_UnemploymentRate.missing|Butler_Alabama_UnitedStates.BLS_LaborForcePopulation.data|Butler_Alabama_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-07|8813.0|0|372.5|0|4.055304556093843|0|9185.5|0
0|2020-02-08|8813.0|0|372.5|0|4.055304556093843|0|9185.5|0
0|2020-02-09|8813.0|0|372.5|0|4.055304556093843|0|9185.5|0
0|2020-02-10|8813.0|0|372.5|0|4.055304556093843|0|9185.5|0
0|2020-02-11|8813.0|0|372.5|0|4.055304556093843|0|9185.5|0
0|2020-02-12|8813.0|0|372.5|0|4.055304556093843|0|9185.5|0
0|2020-02-13|8813.0|0|372.5|0|4.055304556093843|0|9185.5|0
0|2020-02-14|8813.0|0|372.5|0|4.055304556093843|0|9185.5|0
0|2020-02-15|8813.0|0|372.5|0|4.055304556093843|0|9185.5|0
0|2020-02-16|8813.0|0|372.5|0|4.055304556093843|0|9185.5|0
0|2020-02-17|8813.0|0|372.5|0|4.055304556093843|0|9185.5|0
0|2020-02-18|8813.0|0|372.5|0|4.055304556093843|0|9185.5|0
0|2020-02-19|8813.0|0|372.5|0|4.055304556093843|0|9185.5|0
0|2020-02-20|8813.0|0|372.5|0|4.055304556093843|0|9185.5|0
0|2020-02-21|8813.0|0|372.5|0|4.055304556093843|0|9185.5|0
0|2020-02-22|8813.0|0|372.5|0|4.055304556093843|0|9185.5|0
0|2020-02-23|8813.0|0|372.5|0|4.055304556093843|0|9185.5|0
0|2020-02-24|8813.0|0|372.5|0|4.055304556093843|0|9185.5|0
0|2020-02-25|8813.0|0|372.5|0|4.055304556093843|0|9185.5|0
0|2020-02-26|8813.0|0|372.5|0|4.055304556093843|0|9185.5|0
0|2020-02-27|8813.0|0|372.5|0|4.055304556093843|0|9185.5|0
0|2020-02-28|8813.0|0|372.5|0|4.055304556093843|0|9185.5|0
0|2020-02-29|8813.0|0|372.5|0|4.055304556093843|0|9185.5|0
0|2020-03-01|8657.5|0|350.5|0|3.890985790408526|0|9008.0|0
0|2020-03-02|8657.5|0|350.5|0|3.890985790408526|0|9008.0|0
0|2020-03-03|8657.5|0|350.5|0|3.890985790408526|0|9008.0|0
0|2020-03-04|8657.5|0|350.5|0|3.890985790408526|0|9008.0|0
0|2020-03-05|8657.5|0|350.5|0|3.890985790408526|0|9008.0|0
0|2020-03-06|8657.5|0|350.5|0|3.890985790408526|0|9008.0|0
0|2020-03-07|8657.5|0|350.5|0|3.890985790408526|0|9008.0|0
0|2020-03-08|8657.5|0|350.5|0|3.890985790408526|0|9008.0|0
0|2020-03-09|8657.5|0|350.5|0|3.890985790408526|0|9008.0|0
0|2020-03-10|8657.5|0|350.5|0|3.890985790408526|0|9008.0|0
0|2020-03-11|8657.5|0|350.5|0|3.890985790408526|0|9008.0|0
0|2020-03-12|8657.5|0|350.5|0|3.890985790408526|0|9008.0|0
0|2020-03-13|8657.5|0|350.5|0|3.890985790408526|0|9008.0|0
0|2020-03-14|8657.5|0|350.5|0|3.890985790408526|0|9008.0|0
0|2020-03-15|8657.5|0|350.5|0|3.890985790408526|0|9008.0|0
0|2020-03-16|8657.5|0|350.5|0|3.890985790408526|0|9008.0|0
0|2020-03-17|8657.5|0|350.5|0|3.890985790408526|0|9008.0|0
0|2020-03-18|8657.5|0|350.5|0|3.890985790408526|0|9008.0|0
0|2020-03-19|8657.5|0|350.5|0|3.890985790408526|0|9008.0|0
0|2020-03-20|8657.5|0|350.5|0|3.890985790408526|0|9008.0|0
0|2020-03-21|8657.5|0|350.5|0|3.890985790408526|0|9008.0|0
0|2020-03-22|8657.5|0|350.5|0|3.890985790408526|0|9008.0|0
0|2020-03-23|8657.5|0|350.5|0|3.890985790408526|0|9008.0|0
0|2020-03-24|8657.5|0|350.5|0|3.890985790408526|0|9008.0|0
0|2020-03-25|8657.5|0|350.5|0|3.890985790408526|0|9008.0|0
0|2020-03-26|8657.5|0|350.5|0|3.890985790408526|0|9008.0|0
0|2020-03-27|8657.5|0|350.5|0|3.890985790408526|0|9008.0|0
0|2020-03-28|8657.5|0|350.5|0|3.890985790408526|0|9008.0|0
0|2020-03-29|8657.5|0|350.5|0|3.890985790408526|0|9008.0|0
0|2020-03-30|8657.5|0|350.5|0|3.890985790408526|0|9008.0|0
0|2020-03-31|8657.5|0|350.5|0|3.890985790408526|0|9008.0|0
0|2020-04-01|7435.0|0|1847.5|0|19.90304336116348|0|9282.5|0
0|2020-04-02|7435.0|0|1847.5|0|19.90304336116348|0|9282.5|0
0|2020-04-03|7435.0|0|1847.5|0|19.90304336116348|0|9282.5|0
0|2020-04-04|7435.0|0|1847.5|0|19.90304336116348|0|9282.5|0
0|2020-04-05|7435.0|0|1847.5|0|19.90304336116348|0|9282.5|0
0|2020-04-06|7435.0|0|1847.5|0|19.90304336116348|0|9282.5|0
0|2020-04-07|7435.0|0|1847.5|0|19.90304336116348|0|9282.5|0
0|2020-04-08|7435.0|0|1847.5|0|19.90304336116348|0|9282.5|0
0|2020-04-09|7435.0|0|1847.5|0|19.90304336116348|0|9282.5|0
0|2020-04-10|7435.0|0|1847.5|0|19.90304336116348|0|9282.5|0
0|2020-04-11|7435.0|0|1847.5|0|19.90304336116348|0|9282.5|0
0|2020-04-12|7435.0|0|1847.5|0|19.90304336116348|0|9282.5|0
0|2020-04-13|7435.0|0|1847.5|0|19.90304336116348|0|9282.5|0
0|2020-04-14|7435.0|0|1847.5|0|19.90304336116348|0|9282.5|0
0|2020-04-15|7435.0|0|1847.5|0|19.90304336116348|0|9282.5|0
0|2020-04-16|7435.0|0|1847.5|0|19.90304336116348|0|9282.5|0
0|2020-04-17|7435.0|0|1847.5|0|19.90304336116348|0|9282.5|0
0|2020-04-18|7435.0|0|1847.5|0|19.90304336116348|0|9282.5|0
0|2020-04-19|7435.0|0|1847.5|0|19.90304336116348|0|9282.5|0
0|2020-04-20|7435.0|0|1847.5|0|19.90304336116348|0|9282.5|0
0|2020-04-21|7435.0|0|1847.5|0|19.90304336116348|0|9282.5|0
0|2020-04-22|7435.0|0|1847.5|0|19.90304336116348|0|9282.5|0
0|2020-04-23|7435.0|0|1847.5|0|19.90304336116348|0|9282.5|0
0|2020-04-24|7435.0|0|1847.5|0|19.90304336116348|0|9282.5|0
0|2020-04-25|7435.0|0|1847.5|0|19.90304336116348|0|9282.5|0
0|2020-04-26|7435.0|0|1847.5|0|19.90304336116348|0|9282.5|0
0|2020-04-27|7435.0|0|1847.5|0|19.90304336116348|0|9282.5|0
0|2020-04-28|7435.0|0|1847.5|0|19.90304336116348|0|9282.5|0
0|2020-04-29|7435.0|0|1847.5|0|19.90304336116348|0|9282.5|0
0|2020-04-30|7435.0|0|1847.5|0|19.90304336116348|0|9282.5|0
0|2020-05-01|7860.0|0|953.0|0|10.813570861227731|0|8813.0|0
0|2020-05-02|7860.0|0|953.0|0|10.813570861227731|0|8813.0|0
0|2020-05-03|7860.0|0|953.0|0|10.813570861227731|0|8813.0|0
0|2020-05-04|7860.0|0|953.0|0|10.813570861227731|0|8813.0|0
0|2020-05-05|7860.0|0|953.0|0|10.813570861227731|0|8813.0|0
0|2020-05-06|7860.0|0|953.0|0|10.813570861227731|0|8813.0|0
0|2020-05-07|7860.0|0|953.0|0|10.813570861227731|0|8813.0|0
0|2020-05-08|7860.0|0|953.0|0|10.813570861227731|0|8813.0|0
0|2020-05-09|7860.0|0|953.0|0|10.813570861227731|0|8813.0|0
0|2020-05-10|7860.0|0|953.0|0|10.813570861227731|0|8813.0|0
0|2020-05-11|7860.0|0|953.0|0|10.813570861227731|0|8813.0|0
0|2020-05-12|7860.0|0|953.0|0|10.813570861227731|0|8813.0|0
0|2020-05-13|7860.0|0|953.0|0|10.813570861227731|0|8813.0|0
0|2020-05-14|7860.0|0|953.0|0|10.813570861227731|0|8813.0|0
0|2020-05-15|7860.0|0|953.0|0|10.813570861227731|0|8813.0|0
0|2020-05-16|7860.0|0|953.0|0|10.813570861227731|0|8813.0|0
0|2020-05-17|7860.0|0|953.0|0|10.813570861227731|0|8813.0|0
0|2020-05-18|7860.0|0|953.0|0|10.813570861227731|0|8813.0|0
0|2020-05-19|7860.0|0|953.0|0|10.813570861227731|0|8813.0|0
0|2020-05-20|7860.0|0|953.0|0|10.813570861227731|0|8813.0|0
0|2020-05-21|7860.0|0|953.0|0|10.813570861227731|0|8813.0|0
0|2020-05-22|7860.0|0|953.0|0|10.813570861227731|0|8813.0|0
0|2020-05-23|7860.0|0|953.0|0|10.813570861227731|0|8813.0|0
0|2020-05-24|7860.0|0|953.0|0|10.813570861227731|0|8813.0|0
0|2020-05-25|7860.0|0|953.0|0|10.813570861227731|0|8813.0|0
0|2020-05-26|7860.0|0|953.0|0|10.813570861227731|0|8813.0|0
0|2020-05-27|7860.0|0|953.0|0|10.813570861227731|0|8813.0|0
0|2020-05-28|7860.0|0|953.0|0|10.813570861227731|0|8813.0|0
0|2020-05-29|7860.0|0|953.0|0|10.813570861227731|0|8813.0|0
0|2020-05-30|7860.0|0|953.0|0|10.813570861227731|0|8813.0|0
0|2020-05-31|7860.0|0|953.0|0|10.813570861227731|0|8813.0|0
0|2020-06-01|8172.0|0|1033.0|0|11.222161868549701|0|9205.0|0
0|2020-06-02|8172.0|0|1033.0|0|11.222161868549701|0|9205.0|0
0|2020-06-03|8172.0|0|1033.0|0|11.222161868549701|0|9205.0|0
0|2020-06-04|8172.0|0|1033.0|0|11.222161868549701|0|9205.0|0
0|2020-06-05|8172.0|0|1033.0|0|11.222161868549701|0|9205.0|0
0|2020-06-06|8172.0|0|1033.0|0|11.222161868549701|0|9205.0|0
0|2020-06-07|8172.0|0|1033.0|0|11.222161868549701|0|9205.0|0
0|2020-06-08|8172.0|0|1033.0|0|11.222161868549701|0|9205.0|0
0|2020-06-09|8172.0|0|1033.0|0|11.222161868549701|0|9205.0|0
0|2020-06-10|8172.0|0|1033.0|0|11.222161868549701|0|9205.0|0
0|2020-06-11|8172.0|0|1033.0|0|11.222161868549701|0|9205.0|0
0|2020-06-12|8172.0|0|1033.0|0|11.222161868549701|0|9205.0|0
0|2020-06-13|8172.0|0|1033.0|0|11.222161868549701|0|9205.0|0
0|2020-06-14|8172.0|0|1033.0|0|11.222161868549701|0|9205.0|0
0|2020-06-15|8172.0|0|1033.0|0|11.222161868549701|0|9205.0|0
0|2020-06-16|8172.0|0|1033.0|0|11.222161868549701|0|9205.0|0
0|2020-06-17|8172.0|0|1033.0|0|11.222161868549701|0|9205.0|0
0|2020-06-18|8172.0|0|1033.0|0|11.222161868549701|0|9205.0|0
0|2020-06-19|8172.0|0|1033.0|0|11.222161868549701|0|9205.0|0
0|2020-06-20|8172.0|0|1033.0|0|11.222161868549701|0|9205.0|0
0|2020-06-21|8172.0|0|1033.0|0|11.222161868549701|0|9205.0|0
0|2020-06-22|8172.0|0|1033.0|0|11.222161868549701|0|9205.0|0
0|2020-06-23|8172.0|0|1033.0|0|11.222161868549701|0|9205.0|0
0|2020-06-24|8172.0|0|1033.0|0|11.222161868549701|0|9205.0|0
0|2020-06-25|8172.0|0|1033.0|0|11.222161868549701|0|9205.0|0
0|2020-06-26|8172.0|0|1033.0|0|11.222161868549701|0|9205.0|0
0|2020-06-27|8172.0|0|1033.0|0|11.222161868549701|0|9205.0|0
0|2020-06-28|8172.0|0|1033.0|0|11.222161868549701|0|9205.0|0
0|2020-06-29|8172.0|0|1033.0|0|11.222161868549701|0|9205.0|0
0|2020-06-30|8172.0|0|1033.0|0|11.222161868549701|0|9205.0|0
0|2020-07-01|8074.0|0|1092.0|0|11.913593715906611|0|9166.0|0
0|2020-07-02|8074.0|0|1092.0|0|11.913593715906611|0|9166.0|0
0|2020-07-03|8074.0|0|1092.0|0|11.913593715906611|0|9166.0|0
0|2020-07-04|8074.0|0|1092.0|0|11.913593715906611|0|9166.0|0
0|2020-07-05|8074.0|0|1092.0|0|11.913593715906611|0|9166.0|0
0|2020-07-06|8074.0|0|1092.0|0|11.913593715906611|0|9166.0|0
0|2020-07-07|8074.0|0|1092.0|0|11.913593715906611|0|9166.0|0
0|2020-07-08|8074.0|0|1092.0|0|11.913593715906611|0|9166.0|0
0|2020-07-09|8074.0|0|1092.0|0|11.913593715906611|0|9166.0|0
0|2020-07-10|8074.0|0|1092.0|0|11.913593715906611|0|9166.0|0
0|2020-07-11|8074.0|0|1092.0|0|11.913593715906611|0|9166.0|0
0|2020-07-12|8074.0|0|1092.0|0|11.913593715906611|0|9166.0|0
0|2020-07-13|8074.0|0|1092.0|0|11.913593715906611|0|9166.0|0
0|2020-07-14|8074.0|0|1092.0|0|11.913593715906611|0|9166.0|0
0|2020-07-15|8074.0|0|1092.0|0|11.913593715906611|0|9166.0|0
0|2020-07-16|8074.0|0|1092.0|0|11.913593715906611|0|9166.0|0
0|2020-07-17|8074.0|0|1092.0|0|11.913593715906611|0|9166.0|0
0|2020-07-18|8074.0|0|1092.0|0|11.913593715906611|0|9166.0|0
0|2020-07-19|8074.0|0|1092.0|0|11.913593715906611|0|9166.0|0
0|2020-07-20|8074.0|0|1092.0|0|11.913593715906611|0|9166.0|0
0|2020-07-21|8074.0|0|1092.0|0|11.913593715906611|0|9166.0|0
0|2020-07-22|8074.0|0|1092.0|0|11.913593715906611|0|9166.0|0
0|2020-07-23|8074.0|0|1092.0|0|11.913593715906611|0|9166.0|0
0|2020-07-24|8074.0|0|1092.0|0|11.913593715906611|0|9166.0|0
0|2020-07-25|8074.0|0|1092.0|0|11.913593715906611|0|9166.0|0
0|2020-07-26|8074.0|0|1092.0|0|11.913593715906611|0|9166.0|0
0|2020-07-27|8074.0|0|1092.0|0|11.913593715906611|0|9166.0|0
0|2020-07-28|8074.0|0|1092.0|0|11.913593715906611|0|9166.0|0
0|2020-07-29|8074.0|0|1092.0|0|11.913593715906611|0|9166.0|0
0|2020-07-30|8074.0|0|1092.0|0|11.913593715906611|0|9166.0|0
0|2020-07-31|8074.0|0|1092.0|0|11.913593715906611|0|9166.0|0
0|2020-08-01|8143.0|0|1004.0|0|10.976276374767684|0|9147.0|0
0|2020-08-02|8143.0|0|1004.0|0|10.976276374767684|0|9147.0|0
0|2020-08-03|8143.0|0|1004.0|0|10.976276374767684|0|9147.0|0
0|2020-08-04|8143.0|0|1004.0|0|10.976276374767684|0|9147.0|0
0|2020-08-05|8143.0|0|1004.0|0|10.976276374767684|0|9147.0|0
0|2020-08-06|8143.0|0|1004.0|0|10.976276374767684|0|9147.0|0
0|2020-08-07|8143.0|0|1004.0|0|10.976276374767684|0|9147.0|0
0|2020-08-08|8143.0|0|1004.0|0|10.976276374767684|0|9147.0|0
0|2020-08-09|8143.0|0|1004.0|0|10.976276374767684|0|9147.0|0
0|2020-08-10|8143.0|0|1004.0|0|10.976276374767684|0|9147.0|0
0|2020-08-11|8143.0|0|1004.0|0|10.976276374767684|0|9147.0|0
0|2020-08-12|8143.0|0|1004.0|0|10.976276374767684|0|9147.0|0
0|2020-08-13|8143.0|0|1004.0|0|10.976276374767684|0|9147.0|0
0|2020-08-14|8143.0|0|1004.0|0|10.976276374767684|0|9147.0|0
0|2020-08-15|8143.0|0|1004.0|0|10.976276374767684|0|9147.0|0
0|2020-08-16|8143.0|0|1004.0|0|10.976276374767684|0|9147.0|0
0|2020-08-17|8143.0|0|1004.0|0|10.976276374767684|0|9147.0|0
0|2020-08-18|8143.0|0|1004.0|0|10.976276374767684|0|9147.0|0
0|2020-08-19|8143.0|0|1004.0|0|10.976276374767684|0|9147.0|0
0|2020-08-20|8143.0|0|1004.0|0|10.976276374767684|0|9147.0|0
0|2020-08-21|8143.0|0|1004.0|0|10.976276374767684|0|9147.0|0
0|2020-08-22|8143.0|0|1004.0|0|10.976276374767684|0|9147.0|0
0|2020-08-23|8143.0|0|1004.0|0|10.976276374767684|0|9147.0|0
0|2020-08-24|8143.0|0|1004.0|0|10.976276374767684|0|9147.0|0
0|2020-08-25|8143.0|0|1004.0|0|10.976276374767684|0|9147.0|0
0|2020-08-26|8143.0|0|1004.0|0|10.976276374767684|0|9147.0|0
0|2020-08-27|8143.0|0|1004.0|0|10.976276374767684|0|9147.0|0
0|2020-08-28|8143.0|0|1004.0|0|10.976276374767684|0|9147.0|0
0|2020-08-29|8143.0|0|1004.0|0|10.976276374767684|0|9147.0|0
0|2020-08-30|8143.0|0|1004.0|0|10.976276374767684|0|9147.0|0
0|2020-08-31|8143.0|0|1004.0|0|10.976276374767684|0|9147.0|0
0|2020-09-01|8112.0|0|948.0|0|10.463576158940397|0|9060.0|0
0|2020-09-02|8112.0|0|948.0|0|10.463576158940397|0|9060.0|0
0|2020-09-03|8112.0|0|948.0|0|10.463576158940397|0|9060.0|0
0|2020-09-04|8112.0|0|948.0|0|10.463576158940397|0|9060.0|0
0|2020-09-05|8112.0|0|948.0|0|10.463576158940397|0|9060.0|0
0|2020-09-06|8112.0|0|948.0|0|10.463576158940397|0|9060.0|0
0|2020-09-07|8112.0|0|948.0|0|10.463576158940397|0|9060.0|0
0|2020-09-08|8112.0|0|948.0|0|10.463576158940397|0|9060.0|0
0|2020-09-09|8112.0|0|948.0|0|10.463576158940397|0|9060.0|0
0|2020-09-10|8112.0|0|948.0|0|10.463576158940397|0|9060.0|0
0|2020-09-11|8112.0|0|948.0|0|10.463576158940397|0|9060.0|0
0|2020-09-12|8112.0|0|948.0|0|10.463576158940397|0|9060.0|0
0|2020-09-13|8112.0|0|948.0|0|10.463576158940397|0|9060.0|0
0|2020-09-14|8112.0|0|948.0|0|10.463576158940397|0|9060.0|0
0|2020-09-15|8112.0|0|948.0|0|10.463576158940397|0|9060.0|0
0|2020-09-16|8112.0|0|948.0|0|10.463576158940397|0|9060.0|0
0|2020-09-17|8112.0|0|948.0|0|10.463576158940397|0|9060.0|0
0|2020-09-18|8112.0|0|948.0|0|10.463576158940397|0|9060.0|0
0|2020-09-19|8112.0|0|948.0|0|10.463576158940397|0|9060.0|0
0|2020-09-20|8112.0|0|948.0|0|10.463576158940397|0|9060.0|0
0|2020-09-21|8112.0|0|948.0|0|10.463576158940397|0|9060.0|0
0|2020-09-22|8112.0|0|948.0|0|10.463576158940397|0|9060.0|0
0|2020-09-23|8112.0|0|948.0|0|10.463576158940397|0|9060.0|0
0|2020-09-24|8112.0|0|948.0|0|10.463576158940397|0|9060.0|0
0|2020-09-25|8112.0|0|948.0|0|10.463576158940397|0|9060.0|0
0|2020-09-26|8112.0|0|948.0|0|10.463576158940397|0|9060.0|0
0|2020-09-27|8112.0|0|948.0|0|10.463576158940397|0|9060.0|0
0|2020-09-28|8112.0|0|948.0|0|10.463576158940397|0|9060.0|0
0|2020-09-29|8112.0|0|948.0|0|10.463576158940397|0|9060.0|0
0|2020-09-30|8112.0|0|948.0|0|10.463576158940397|0|9060.0|0
0|2020-10-01|8469.0|0|644.0|0|7.066827608910348|0|9113.0|0
0|2020-10-02|8469.0|0|644.0|0|7.066827608910348|0|9113.0|0
0|2020-10-03|8469.0|0|644.0|0|7.066827608910348|0|9113.0|0
0|2020-10-04|8469.0|0|644.0|0|7.066827608910348|0|9113.0|0
0|2020-10-05|8469.0|0|644.0|0|7.066827608910348|0|9113.0|0
0|2020-10-06|8469.0|0|644.0|0|7.066827608910348|0|9113.0|0
0|2020-10-07|8469.0|0|644.0|0|7.066827608910348|0|9113.0|0
0|2020-10-08|8469.0|0|644.0|0|7.066827608910348|0|9113.0|0
0|2020-10-09|8469.0|0|644.0|0|7.066827608910348|0|9113.0|0
0|2020-10-10|8469.0|0|644.0|0|7.066827608910348|0|9113.0|0
0|2020-10-11|8469.0|0|644.0|0|7.066827608910348|0|9113.0|0
0|2020-10-12|8469.0|0|644.0|0|7.066827608910348|0|9113.0|0
0|2020-10-13|8469.0|0|644.0|0|7.066827608910348|0|9113.0|0
0|2020-10-14|8469.0|0|644.0|0|7.066827608910348|0|9113.0|0
0|2020-10-15|8469.0|0|644.0|0|7.066827608910348|0|9113.0|0
0|2020-10-16|8469.0|0|644.0|0|7.066827608910348|0|9113.0|0
0|2020-10-17|8469.0|0|644.0|0|7.066827608910348|0|9113.0|0
0|2020-10-18|8469.0|0|644.0|0|7.066827608910348|0|9113.0|0
0|2020-10-19|8469.0|0|644.0|0|7.066827608910348|0|9113.0|0
0|2020-10-20|8469.0|0|644.0|0|7.066827608910348|0|9113.0|0
0|2020-10-21|8469.0|0|644.0|0|7.066827608910348|0|9113.0|0
0|2020-10-22|8469.0|0|644.0|0|7.066827608910348|0|9113.0|0
0|2020-10-23|8469.0|0|644.0|0|7.066827608910348|0|9113.0|0
0|2020-10-24|8469.0|0|644.0|0|7.066827608910348|0|9113.0|0
0|2020-10-25|8469.0|0|644.0|0|7.066827608910348|0|9113.0|0
0|2020-10-26|8469.0|0|644.0|0|7.066827608910348|0|9113.0|0
0|2020-10-27|8469.0|0|644.0|0|7.066827608910348|0|9113.0|0
0|2020-10-28|8469.0|0|644.0|0|7.066827608910348|0|9113.0|0
0|2020-10-29|8469.0|0|644.0|0|7.066827608910348|0|9113.0|0
0|2020-10-30|8469.0|0|644.0|0|7.066827608910348|0|9113.0|0
0|2020-10-31|8469.0|0|644.0|0|7.066827608910348|0|9113.0|0
0|2020-11-01|8598.0|0|554.0|0|6.053321678321678|0|9152.0|0
0|2020-11-02|8598.0|0|554.0|0|6.053321678321678|0|9152.0|0
0|2020-11-03|8598.0|0|554.0|0|6.053321678321678|0|9152.0|0
0|2020-11-04|8598.0|0|554.0|0|6.053321678321678|0|9152.0|0
0|2020-11-05|8598.0|0|554.0|0|6.053321678321678|0|9152.0|0
0|2020-11-06|8598.0|0|554.0|0|6.053321678321678|0|9152.0|0
0|2020-11-07|8598.0|0|554.0|0|6.053321678321678|0|9152.0|0
0|2020-11-08|8598.0|0|554.0|0|6.053321678321678|0|9152.0|0
0|2020-11-09|8598.0|0|554.0|0|6.053321678321678|0|9152.0|0
0|2020-11-10|8598.0|0|554.0|0|6.053321678321678|0|9152.0|0
0|2020-11-11|8598.0|0|554.0|0|6.053321678321678|0|9152.0|0
0|2020-11-12|8598.0|0|554.0|0|6.053321678321678|0|9152.0|0
0|2020-11-13|8598.0|0|554.0|0|6.053321678321678|0|9152.0|0
0|2020-11-14|8598.0|0|554.0|0|6.053321678321678|0|9152.0|0
0|2020-11-15|8598.0|0|554.0|0|6.053321678321678|0|9152.0|0
0|2020-11-16|8598.0|0|554.0|0|6.053321678321678|0|9152.0|0
0|2020-11-17|8598.0|0|554.0|0|6.053321678321678|0|9152.0|0
0|2020-11-18|8598.0|0|554.0|0|6.053321678321678|0|9152.0|0
0|2020-11-19|8598.0|0|554.0|0|6.053321678321678|0|9152.0|0
0|2020-11-20|8598.0|0|554.0|0|6.053321678321678|0|9152.0|0
0|2020-11-21|8598.0|0|554.0|0|6.053321678321678|0|9152.0|0
0|2020-11-22|8598.0|0|554.0|0|6.053321678321678|0|9152.0|0
0|2020-11-23|8598.0|0|554.0|0|6.053321678321678|0|9152.0|0
0|2020-11-24|8598.0|0|554.0|0|6.053321678321678|0|9152.0|0
0|2020-11-25|8598.0|0|554.0|0|6.053321678321678|0|9152.0|0
0|2020-11-26|8598.0|0|554.0|0|6.053321678321678|0|9152.0|0
0|2020-11-27|8598.0|0|554.0|0|6.053321678321678|0|9152.0|0
0|2020-11-28|8598.0|0|554.0|0|6.053321678321678|0|9152.0|0
0|2020-11-29|8598.0|0|554.0|0|6.053321678321678|0|9152.0|0
0|2020-11-30|8598.0|0|554.0|0|6.053321678321678|0|9152.0|0
0|2020-12-01|8399.0|0|524.0|0|5.872464417796706|0|8923.0|0
0|2020-12-02|8399.0|0|524.0|0|5.872464417796706|0|8923.0|0
0|2020-12-03|8399.0|0|524.0|0|5.872464417796706|0|8923.0|0
0|2020-12-04|8399.0|0|524.0|0|5.872464417796706|0|8923.0|0
0|2020-12-05|8399.0|0|524.0|0|5.872464417796706|0|8923.0|0
0|2020-12-06|8399.0|0|524.0|0|5.872464417796706|0|8923.0|0
0|2020-12-07|8399.0|0|524.0|0|5.872464417796706|0|8923.0|0
