|dates|Lafayette_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Lafayette_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Lafayette_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Lafayette_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Lafayette_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Lafayette_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Lafayette_Florida_UnitedStates.TotalPopulation.data|Lafayette_Florida_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|8422.0|0
