|dates|OutofAL_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|OutofAL_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|OutofAL_Alabama_UnitedStates.NYT_ConfirmedDeaths.data|OutofAL_Alabama_UnitedStates.NYT_ConfirmedDeaths.missing|OutofAL_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|OutofAL_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|OutofAL_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|OutofAL_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
