|dates|Thomas_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Thomas_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Thomas_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Thomas_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Thomas_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Thomas_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Thomas_Georgia_UnitedStates.TotalPopulation.data|Thomas_Georgia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|44451.0|0
