|dates|Sanders_Montana_UnitedStates.BLS_EmployedPopulation.data|Sanders_Montana_UnitedStates.BLS_EmployedPopulation.missing|Sanders_Montana_UnitedStates.BLS_UnemployedPopulation.data|Sanders_Montana_UnitedStates.BLS_UnemployedPopulation.missing|Sanders_Montana_UnitedStates.BLS_UnemploymentRate.data|Sanders_Montana_UnitedStates.BLS_UnemploymentRate.missing|Sanders_Montana_UnitedStates.BLS_LaborForcePopulation.data|Sanders_Montana_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-03-02|4592.5|0|389.5|0|7.818145323163388|0|4982.0|0
0|2020-03-03|4592.5|0|389.5|0|7.818145323163388|0|4982.0|0
0|2020-03-04|4592.5|0|389.5|0|7.818145323163388|0|4982.0|0
0|2020-03-05|4592.5|0|389.5|0|7.818145323163388|0|4982.0|0
0|2020-03-06|4592.5|0|389.5|0|7.818145323163388|0|4982.0|0
0|2020-03-07|4592.5|0|389.5|0|7.818145323163388|0|4982.0|0
0|2020-03-08|4592.5|0|389.5|0|7.818145323163388|0|4982.0|0
0|2020-03-09|4592.5|0|389.5|0|7.818145323163388|0|4982.0|0
0|2020-03-10|4592.5|0|389.5|0|7.818145323163388|0|4982.0|0
0|2020-03-11|4592.5|0|389.5|0|7.818145323163388|0|4982.0|0
0|2020-03-12|4592.5|0|389.5|0|7.818145323163388|0|4982.0|0
0|2020-03-13|4592.5|0|389.5|0|7.818145323163388|0|4982.0|0
0|2020-03-14|4592.5|0|389.5|0|7.818145323163388|0|4982.0|0
0|2020-03-15|4592.5|0|389.5|0|7.818145323163388|0|4982.0|0
0|2020-03-16|4592.5|0|389.5|0|7.818145323163388|0|4982.0|0
0|2020-03-17|4592.5|0|389.5|0|7.818145323163388|0|4982.0|0
0|2020-03-18|4592.5|0|389.5|0|7.818145323163388|0|4982.0|0
0|2020-03-19|4592.5|0|389.5|0|7.818145323163388|0|4982.0|0
0|2020-03-20|4592.5|0|389.5|0|7.818145323163388|0|4982.0|0
0|2020-03-21|4592.5|0|389.5|0|7.818145323163388|0|4982.0|0
0|2020-03-22|4592.5|0|389.5|0|7.818145323163388|0|4982.0|0
0|2020-03-23|4592.5|0|389.5|0|7.818145323163388|0|4982.0|0
0|2020-03-24|4592.5|0|389.5|0|7.818145323163388|0|4982.0|0
0|2020-03-25|4592.5|0|389.5|0|7.818145323163388|0|4982.0|0
0|2020-03-26|4592.5|0|389.5|0|7.818145323163388|0|4982.0|0
0|2020-03-27|4592.5|0|389.5|0|7.818145323163388|0|4982.0|0
0|2020-03-28|4592.5|0|389.5|0|7.818145323163388|0|4982.0|0
0|2020-03-29|4592.5|0|389.5|0|7.818145323163388|0|4982.0|0
0|2020-03-30|4592.5|0|389.5|0|7.818145323163388|0|4982.0|0
0|2020-03-31|4592.5|0|389.5|0|7.818145323163388|0|4982.0|0
0|2020-04-01|4231.5|0|671.5|0|13.695696512339383|0|4903.0|0
0|2020-04-02|4231.5|0|671.5|0|13.695696512339383|0|4903.0|0
0|2020-04-03|4231.5|0|671.5|0|13.695696512339383|0|4903.0|0
0|2020-04-04|4231.5|0|671.5|0|13.695696512339383|0|4903.0|0
0|2020-04-05|4231.5|0|671.5|0|13.695696512339383|0|4903.0|0
0|2020-04-06|4231.5|0|671.5|0|13.695696512339383|0|4903.0|0
0|2020-04-07|4231.5|0|671.5|0|13.695696512339383|0|4903.0|0
0|2020-04-08|4231.5|0|671.5|0|13.695696512339383|0|4903.0|0
0|2020-04-09|4231.5|0|671.5|0|13.695696512339383|0|4903.0|0
0|2020-04-10|4231.5|0|671.5|0|13.695696512339383|0|4903.0|0
0|2020-04-11|4231.5|0|671.5|0|13.695696512339383|0|4903.0|0
0|2020-04-12|4231.5|0|671.5|0|13.695696512339383|0|4903.0|0
0|2020-04-13|4231.5|0|671.5|0|13.695696512339383|0|4903.0|0
0|2020-04-14|4231.5|0|671.5|0|13.695696512339383|0|4903.0|0
0|2020-04-15|4231.5|0|671.5|0|13.695696512339383|0|4903.0|0
0|2020-04-16|4231.5|0|671.5|0|13.695696512339383|0|4903.0|0
0|2020-04-17|4231.5|0|671.5|0|13.695696512339383|0|4903.0|0
0|2020-04-18|4231.5|0|671.5|0|13.695696512339383|0|4903.0|0
0|2020-04-19|4231.5|0|671.5|0|13.695696512339383|0|4903.0|0
0|2020-04-20|4231.5|0|671.5|0|13.695696512339383|0|4903.0|0
0|2020-04-21|4231.5|0|671.5|0|13.695696512339383|0|4903.0|0
0|2020-04-22|4231.5|0|671.5|0|13.695696512339383|0|4903.0|0
0|2020-04-23|4231.5|0|671.5|0|13.695696512339383|0|4903.0|0
0|2020-04-24|4231.5|0|671.5|0|13.695696512339383|0|4903.0|0
0|2020-04-25|4231.5|0|671.5|0|13.695696512339383|0|4903.0|0
0|2020-04-26|4231.5|0|671.5|0|13.695696512339383|0|4903.0|0
0|2020-04-27|4231.5|0|671.5|0|13.695696512339383|0|4903.0|0
0|2020-04-28|4231.5|0|671.5|0|13.695696512339383|0|4903.0|0
0|2020-04-29|4231.5|0|671.5|0|13.695696512339383|0|4903.0|0
0|2020-04-30|4231.5|0|671.5|0|13.695696512339383|0|4903.0|0
0|2020-05-01|4549.0|0|506.0|0|10.009891196834817|0|5055.0|0
0|2020-05-02|4549.0|0|506.0|0|10.009891196834817|0|5055.0|0
0|2020-05-03|4549.0|0|506.0|0|10.009891196834817|0|5055.0|0
0|2020-05-04|4549.0|0|506.0|0|10.009891196834817|0|5055.0|0
0|2020-05-05|4549.0|0|506.0|0|10.009891196834817|0|5055.0|0
0|2020-05-06|4549.0|0|506.0|0|10.009891196834817|0|5055.0|0
0|2020-05-07|4549.0|0|506.0|0|10.009891196834817|0|5055.0|0
0|2020-05-08|4549.0|0|506.0|0|10.009891196834817|0|5055.0|0
0|2020-05-09|4549.0|0|506.0|0|10.009891196834817|0|5055.0|0
0|2020-05-10|4549.0|0|506.0|0|10.009891196834817|0|5055.0|0
0|2020-05-11|4549.0|0|506.0|0|10.009891196834817|0|5055.0|0
0|2020-05-12|4549.0|0|506.0|0|10.009891196834817|0|5055.0|0
0|2020-05-13|4549.0|0|506.0|0|10.009891196834817|0|5055.0|0
0|2020-05-14|4549.0|0|506.0|0|10.009891196834817|0|5055.0|0
0|2020-05-15|4549.0|0|506.0|0|10.009891196834817|0|5055.0|0
0|2020-05-16|4549.0|0|506.0|0|10.009891196834817|0|5055.0|0
0|2020-05-17|4549.0|0|506.0|0|10.009891196834817|0|5055.0|0
0|2020-05-18|4549.0|0|506.0|0|10.009891196834817|0|5055.0|0
0|2020-05-19|4549.0|0|506.0|0|10.009891196834817|0|5055.0|0
0|2020-05-20|4549.0|0|506.0|0|10.009891196834817|0|5055.0|0
0|2020-05-21|4549.0|0|506.0|0|10.009891196834817|0|5055.0|0
0|2020-05-22|4549.0|0|506.0|0|10.009891196834817|0|5055.0|0
0|2020-05-23|4549.0|0|506.0|0|10.009891196834817|0|5055.0|0
0|2020-05-24|4549.0|0|506.0|0|10.009891196834817|0|5055.0|0
0|2020-05-25|4549.0|0|506.0|0|10.009891196834817|0|5055.0|0
0|2020-05-26|4549.0|0|506.0|0|10.009891196834817|0|5055.0|0
0|2020-05-27|4549.0|0|506.0|0|10.009891196834817|0|5055.0|0
0|2020-05-28|4549.0|0|506.0|0|10.009891196834817|0|5055.0|0
0|2020-05-29|4549.0|0|506.0|0|10.009891196834817|0|5055.0|0
0|2020-05-30|4549.0|0|506.0|0|10.009891196834817|0|5055.0|0
0|2020-05-31|4549.0|0|506.0|0|10.009891196834817|0|5055.0|0
0|2020-06-01|4829.0|0|414.0|0|7.89624260919321|0|5243.0|0
0|2020-06-02|4829.0|0|414.0|0|7.89624260919321|0|5243.0|0
0|2020-06-03|4829.0|0|414.0|0|7.89624260919321|0|5243.0|0
0|2020-06-04|4829.0|0|414.0|0|7.89624260919321|0|5243.0|0
0|2020-06-05|4829.0|0|414.0|0|7.89624260919321|0|5243.0|0
0|2020-06-06|4829.0|0|414.0|0|7.89624260919321|0|5243.0|0
0|2020-06-07|4829.0|0|414.0|0|7.89624260919321|0|5243.0|0
0|2020-06-08|4829.0|0|414.0|0|7.89624260919321|0|5243.0|0
0|2020-06-09|4829.0|0|414.0|0|7.89624260919321|0|5243.0|0
0|2020-06-10|4829.0|0|414.0|0|7.89624260919321|0|5243.0|0
0|2020-06-11|4829.0|0|414.0|0|7.89624260919321|0|5243.0|0
0|2020-06-12|4829.0|0|414.0|0|7.89624260919321|0|5243.0|0
0|2020-06-13|4829.0|0|414.0|0|7.89624260919321|0|5243.0|0
0|2020-06-14|4829.0|0|414.0|0|7.89624260919321|0|5243.0|0
0|2020-06-15|4829.0|0|414.0|0|7.89624260919321|0|5243.0|0
0|2020-06-16|4829.0|0|414.0|0|7.89624260919321|0|5243.0|0
0|2020-06-17|4829.0|0|414.0|0|7.89624260919321|0|5243.0|0
0|2020-06-18|4829.0|0|414.0|0|7.89624260919321|0|5243.0|0
0|2020-06-19|4829.0|0|414.0|0|7.89624260919321|0|5243.0|0
0|2020-06-20|4829.0|0|414.0|0|7.89624260919321|0|5243.0|0
0|2020-06-21|4829.0|0|414.0|0|7.89624260919321|0|5243.0|0
0|2020-06-22|4829.0|0|414.0|0|7.89624260919321|0|5243.0|0
0|2020-06-23|4829.0|0|414.0|0|7.89624260919321|0|5243.0|0
0|2020-06-24|4829.0|0|414.0|0|7.89624260919321|0|5243.0|0
0|2020-06-25|4829.0|0|414.0|0|7.89624260919321|0|5243.0|0
0|2020-06-26|4829.0|0|414.0|0|7.89624260919321|0|5243.0|0
0|2020-06-27|4829.0|0|414.0|0|7.89624260919321|0|5243.0|0
0|2020-06-28|4829.0|0|414.0|0|7.89624260919321|0|5243.0|0
0|2020-06-29|4829.0|0|414.0|0|7.89624260919321|0|5243.0|0
0|2020-06-30|4829.0|0|414.0|0|7.89624260919321|0|5243.0|0
0|2020-07-01|4762.0|0|381.0|0|7.408127552012444|0|5143.0|0
0|2020-07-02|4762.0|0|381.0|0|7.408127552012444|0|5143.0|0
0|2020-07-03|4762.0|0|381.0|0|7.408127552012444|0|5143.0|0
0|2020-07-04|4762.0|0|381.0|0|7.408127552012444|0|5143.0|0
0|2020-07-05|4762.0|0|381.0|0|7.408127552012444|0|5143.0|0
0|2020-07-06|4762.0|0|381.0|0|7.408127552012444|0|5143.0|0
0|2020-07-07|4762.0|0|381.0|0|7.408127552012444|0|5143.0|0
0|2020-07-08|4762.0|0|381.0|0|7.408127552012444|0|5143.0|0
0|2020-07-09|4762.0|0|381.0|0|7.408127552012444|0|5143.0|0
0|2020-07-10|4762.0|0|381.0|0|7.408127552012444|0|5143.0|0
0|2020-07-11|4762.0|0|381.0|0|7.408127552012444|0|5143.0|0
0|2020-07-12|4762.0|0|381.0|0|7.408127552012444|0|5143.0|0
0|2020-07-13|4762.0|0|381.0|0|7.408127552012444|0|5143.0|0
0|2020-07-14|4762.0|0|381.0|0|7.408127552012444|0|5143.0|0
0|2020-07-15|4762.0|0|381.0|0|7.408127552012444|0|5143.0|0
0|2020-07-16|4762.0|0|381.0|0|7.408127552012444|0|5143.0|0
0|2020-07-17|4762.0|0|381.0|0|7.408127552012444|0|5143.0|0
0|2020-07-18|4762.0|0|381.0|0|7.408127552012444|0|5143.0|0
0|2020-07-19|4762.0|0|381.0|0|7.408127552012444|0|5143.0|0
0|2020-07-20|4762.0|0|381.0|0|7.408127552012444|0|5143.0|0
0|2020-07-21|4762.0|0|381.0|0|7.408127552012444|0|5143.0|0
0|2020-07-22|4762.0|0|381.0|0|7.408127552012444|0|5143.0|0
0|2020-07-23|4762.0|0|381.0|0|7.408127552012444|0|5143.0|0
0|2020-07-24|4762.0|0|381.0|0|7.408127552012444|0|5143.0|0
0|2020-07-25|4762.0|0|381.0|0|7.408127552012444|0|5143.0|0
0|2020-07-26|4762.0|0|381.0|0|7.408127552012444|0|5143.0|0
0|2020-07-27|4762.0|0|381.0|0|7.408127552012444|0|5143.0|0
0|2020-07-28|4762.0|0|381.0|0|7.408127552012444|0|5143.0|0
0|2020-07-29|4762.0|0|381.0|0|7.408127552012444|0|5143.0|0
0|2020-07-30|4762.0|0|381.0|0|7.408127552012444|0|5143.0|0
0|2020-07-31|4762.0|0|381.0|0|7.408127552012444|0|5143.0|0
0|2020-08-01|4871.0|0|324.0|0|6.236766121270453|0|5195.0|0
0|2020-08-02|4871.0|0|324.0|0|6.236766121270453|0|5195.0|0
0|2020-08-03|4871.0|0|324.0|0|6.236766121270453|0|5195.0|0
0|2020-08-04|4871.0|0|324.0|0|6.236766121270453|0|5195.0|0
0|2020-08-05|4871.0|0|324.0|0|6.236766121270453|0|5195.0|0
0|2020-08-06|4871.0|0|324.0|0|6.236766121270453|0|5195.0|0
0|2020-08-07|4871.0|0|324.0|0|6.236766121270453|0|5195.0|0
0|2020-08-08|4871.0|0|324.0|0|6.236766121270453|0|5195.0|0
0|2020-08-09|4871.0|0|324.0|0|6.236766121270453|0|5195.0|0
0|2020-08-10|4871.0|0|324.0|0|6.236766121270453|0|5195.0|0
0|2020-08-11|4871.0|0|324.0|0|6.236766121270453|0|5195.0|0
0|2020-08-12|4871.0|0|324.0|0|6.236766121270453|0|5195.0|0
0|2020-08-13|4871.0|0|324.0|0|6.236766121270453|0|5195.0|0
0|2020-08-14|4871.0|0|324.0|0|6.236766121270453|0|5195.0|0
0|2020-08-15|4871.0|0|324.0|0|6.236766121270453|0|5195.0|0
0|2020-08-16|4871.0|0|324.0|0|6.236766121270453|0|5195.0|0
0|2020-08-17|4871.0|0|324.0|0|6.236766121270453|0|5195.0|0
0|2020-08-18|4871.0|0|324.0|0|6.236766121270453|0|5195.0|0
0|2020-08-19|4871.0|0|324.0|0|6.236766121270453|0|5195.0|0
0|2020-08-20|4871.0|0|324.0|0|6.236766121270453|0|5195.0|0
0|2020-08-21|4871.0|0|324.0|0|6.236766121270453|0|5195.0|0
0|2020-08-22|4871.0|0|324.0|0|6.236766121270453|0|5195.0|0
0|2020-08-23|4871.0|0|324.0|0|6.236766121270453|0|5195.0|0
0|2020-08-24|4871.0|0|324.0|0|6.236766121270453|0|5195.0|0
0|2020-08-25|4871.0|0|324.0|0|6.236766121270453|0|5195.0|0
0|2020-08-26|4871.0|0|324.0|0|6.236766121270453|0|5195.0|0
0|2020-08-27|4871.0|0|324.0|0|6.236766121270453|0|5195.0|0
0|2020-08-28|4871.0|0|324.0|0|6.236766121270453|0|5195.0|0
0|2020-08-29|4871.0|0|324.0|0|6.236766121270453|0|5195.0|0
0|2020-08-30|4871.0|0|324.0|0|6.236766121270453|0|5195.0|0
0|2020-08-31|4871.0|0|324.0|0|6.236766121270453|0|5195.0|0
0|2020-09-01|4837.0|0|293.0|0|5.711500974658869|0|5130.0|0
0|2020-09-02|4837.0|0|293.0|0|5.711500974658869|0|5130.0|0
0|2020-09-03|4837.0|0|293.0|0|5.711500974658869|0|5130.0|0
0|2020-09-04|4837.0|0|293.0|0|5.711500974658869|0|5130.0|0
0|2020-09-05|4837.0|0|293.0|0|5.711500974658869|0|5130.0|0
0|2020-09-06|4837.0|0|293.0|0|5.711500974658869|0|5130.0|0
0|2020-09-07|4837.0|0|293.0|0|5.711500974658869|0|5130.0|0
0|2020-09-08|4837.0|0|293.0|0|5.711500974658869|0|5130.0|0
0|2020-09-09|4837.0|0|293.0|0|5.711500974658869|0|5130.0|0
0|2020-09-10|4837.0|0|293.0|0|5.711500974658869|0|5130.0|0
0|2020-09-11|4837.0|0|293.0|0|5.711500974658869|0|5130.0|0
0|2020-09-12|4837.0|0|293.0|0|5.711500974658869|0|5130.0|0
0|2020-09-13|4837.0|0|293.0|0|5.711500974658869|0|5130.0|0
0|2020-09-14|4837.0|0|293.0|0|5.711500974658869|0|5130.0|0
0|2020-09-15|4837.0|0|293.0|0|5.711500974658869|0|5130.0|0
0|2020-09-16|4837.0|0|293.0|0|5.711500974658869|0|5130.0|0
0|2020-09-17|4837.0|0|293.0|0|5.711500974658869|0|5130.0|0
0|2020-09-18|4837.0|0|293.0|0|5.711500974658869|0|5130.0|0
0|2020-09-19|4837.0|0|293.0|0|5.711500974658869|0|5130.0|0
0|2020-09-20|4837.0|0|293.0|0|5.711500974658869|0|5130.0|0
0|2020-09-21|4837.0|0|293.0|0|5.711500974658869|0|5130.0|0
0|2020-09-22|4837.0|0|293.0|0|5.711500974658869|0|5130.0|0
0|2020-09-23|4837.0|0|293.0|0|5.711500974658869|0|5130.0|0
0|2020-09-24|4837.0|0|293.0|0|5.711500974658869|0|5130.0|0
0|2020-09-25|4837.0|0|293.0|0|5.711500974658869|0|5130.0|0
0|2020-09-26|4837.0|0|293.0|0|5.711500974658869|0|5130.0|0
0|2020-09-27|4837.0|0|293.0|0|5.711500974658869|0|5130.0|0
0|2020-09-28|4837.0|0|293.0|0|5.711500974658869|0|5130.0|0
0|2020-09-29|4837.0|0|293.0|0|5.711500974658869|0|5130.0|0
0|2020-09-30|4837.0|0|293.0|0|5.711500974658869|0|5130.0|0
0|2020-10-01|4857.0|0|262.0|0|5.118187145926939|0|5119.0|0
0|2020-10-02|4857.0|0|262.0|0|5.118187145926939|0|5119.0|0
0|2020-10-03|4857.0|0|262.0|0|5.118187145926939|0|5119.0|0
0|2020-10-04|4857.0|0|262.0|0|5.118187145926939|0|5119.0|0
0|2020-10-05|4857.0|0|262.0|0|5.118187145926939|0|5119.0|0
0|2020-10-06|4857.0|0|262.0|0|5.118187145926939|0|5119.0|0
0|2020-10-07|4857.0|0|262.0|0|5.118187145926939|0|5119.0|0
0|2020-10-08|4857.0|0|262.0|0|5.118187145926939|0|5119.0|0
0|2020-10-09|4857.0|0|262.0|0|5.118187145926939|0|5119.0|0
0|2020-10-10|4857.0|0|262.0|0|5.118187145926939|0|5119.0|0
0|2020-10-11|4857.0|0|262.0|0|5.118187145926939|0|5119.0|0
0|2020-10-12|4857.0|0|262.0|0|5.118187145926939|0|5119.0|0
0|2020-10-13|4857.0|0|262.0|0|5.118187145926939|0|5119.0|0
0|2020-10-14|4857.0|0|262.0|0|5.118187145926939|0|5119.0|0
0|2020-10-15|4857.0|0|262.0|0|5.118187145926939|0|5119.0|0
0|2020-10-16|4857.0|0|262.0|0|5.118187145926939|0|5119.0|0
0|2020-10-17|4857.0|0|262.0|0|5.118187145926939|0|5119.0|0
0|2020-10-18|4857.0|0|262.0|0|5.118187145926939|0|5119.0|0
0|2020-10-19|4857.0|0|262.0|0|5.118187145926939|0|5119.0|0
0|2020-10-20|4857.0|0|262.0|0|5.118187145926939|0|5119.0|0
0|2020-10-21|4857.0|0|262.0|0|5.118187145926939|0|5119.0|0
0|2020-10-22|4857.0|0|262.0|0|5.118187145926939|0|5119.0|0
0|2020-10-23|4857.0|0|262.0|0|5.118187145926939|0|5119.0|0
0|2020-10-24|4857.0|0|262.0|0|5.118187145926939|0|5119.0|0
0|2020-10-25|4857.0|0|262.0|0|5.118187145926939|0|5119.0|0
0|2020-10-26|4857.0|0|262.0|0|5.118187145926939|0|5119.0|0
0|2020-10-27|4857.0|0|262.0|0|5.118187145926939|0|5119.0|0
0|2020-10-28|4857.0|0|262.0|0|5.118187145926939|0|5119.0|0
0|2020-10-29|4857.0|0|262.0|0|5.118187145926939|0|5119.0|0
0|2020-10-30|4857.0|0|262.0|0|5.118187145926939|0|5119.0|0
0|2020-10-31|4857.0|0|262.0|0|5.118187145926939|0|5119.0|0
0|2020-11-01|4752.0|0|290.0|0|5.751685838952796|0|5042.0|0
0|2020-11-02|4752.0|0|290.0|0|5.751685838952796|0|5042.0|0
0|2020-11-03|4752.0|0|290.0|0|5.751685838952796|0|5042.0|0
0|2020-11-04|4752.0|0|290.0|0|5.751685838952796|0|5042.0|0
0|2020-11-05|4752.0|0|290.0|0|5.751685838952796|0|5042.0|0
0|2020-11-06|4752.0|0|290.0|0|5.751685838952796|0|5042.0|0
0|2020-11-07|4752.0|0|290.0|0|5.751685838952796|0|5042.0|0
0|2020-11-08|4752.0|0|290.0|0|5.751685838952796|0|5042.0|0
0|2020-11-09|4752.0|0|290.0|0|5.751685838952796|0|5042.0|0
0|2020-11-10|4752.0|0|290.0|0|5.751685838952796|0|5042.0|0
0|2020-11-11|4752.0|0|290.0|0|5.751685838952796|0|5042.0|0
0|2020-11-12|4752.0|0|290.0|0|5.751685838952796|0|5042.0|0
0|2020-11-13|4752.0|0|290.0|0|5.751685838952796|0|5042.0|0
0|2020-11-14|4752.0|0|290.0|0|5.751685838952796|0|5042.0|0
0|2020-11-15|4752.0|0|290.0|0|5.751685838952796|0|5042.0|0
0|2020-11-16|4752.0|0|290.0|0|5.751685838952796|0|5042.0|0
0|2020-11-17|4752.0|0|290.0|0|5.751685838952796|0|5042.0|0
0|2020-11-18|4752.0|0|290.0|0|5.751685838952796|0|5042.0|0
0|2020-11-19|4752.0|0|290.0|0|5.751685838952796|0|5042.0|0
0|2020-11-20|4752.0|0|290.0|0|5.751685838952796|0|5042.0|0
0|2020-11-21|4752.0|0|290.0|0|5.751685838952796|0|5042.0|0
0|2020-11-22|4752.0|0|290.0|0|5.751685838952796|0|5042.0|0
0|2020-11-23|4752.0|0|290.0|0|5.751685838952796|0|5042.0|0
0|2020-11-24|4752.0|0|290.0|0|5.751685838952796|0|5042.0|0
0|2020-11-25|4752.0|0|290.0|0|5.751685838952796|0|5042.0|0
0|2020-11-26|4752.0|0|290.0|0|5.751685838952796|0|5042.0|0
0|2020-11-27|4752.0|0|290.0|0|5.751685838952796|0|5042.0|0
0|2020-11-28|4752.0|0|290.0|0|5.751685838952796|0|5042.0|0
0|2020-11-29|4752.0|0|290.0|0|5.751685838952796|0|5042.0|0
0|2020-11-30|4752.0|0|290.0|0|5.751685838952796|0|5042.0|0
0|2020-12-01|4574.0|0|342.0|0|6.956875508543531|0|4916.0|0
0|2020-12-02|4574.0|0|342.0|0|6.956875508543531|0|4916.0|0
0|2020-12-03|4574.0|0|342.0|0|6.956875508543531|0|4916.0|0
0|2020-12-04|4574.0|0|342.0|0|6.956875508543531|0|4916.0|0
0|2020-12-05|4574.0|0|342.0|0|6.956875508543531|0|4916.0|0
0|2020-12-06|4574.0|0|342.0|0|6.956875508543531|0|4916.0|0
0|2020-12-07|4574.0|0|342.0|0|6.956875508543531|0|4916.0|0
0|2020-12-08|4574.0|0|342.0|0|6.956875508543531|0|4916.0|0
0|2020-12-09|4574.0|0|342.0|0|6.956875508543531|0|4916.0|0
0|2020-12-10|4574.0|0|342.0|0|6.956875508543531|0|4916.0|0
