|dates|Radford_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Radford_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Radford_Virginia_UnitedStates.NYT_ConfirmedDeaths.data|Radford_Virginia_UnitedStates.NYT_ConfirmedDeaths.missing|Radford_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Radford_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Radford_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Radford_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
