|dates|Hempstead_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Hempstead_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Hempstead_Arkansas_UnitedStates.NYT_ConfirmedDeaths.data|Hempstead_Arkansas_UnitedStates.NYT_ConfirmedDeaths.missing|Hempstead_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Hempstead_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Hempstead_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Hempstead_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
