|dates|Yakima_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Yakima_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Yakima_Washington_UnitedStates.NYT_ConfirmedDeaths.data|Yakima_Washington_UnitedStates.NYT_ConfirmedDeaths.missing|Yakima_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Yakima_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Yakima_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Yakima_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
