|dates|Yolo_California_UnitedStates.BLS_EmployedPopulation.data|Yolo_California_UnitedStates.BLS_EmployedPopulation.missing|Yolo_California_UnitedStates.BLS_UnemployedPopulation.data|Yolo_California_UnitedStates.BLS_UnemployedPopulation.missing|Yolo_California_UnitedStates.BLS_UnemploymentRate.data|Yolo_California_UnitedStates.BLS_UnemploymentRate.missing|Yolo_California_UnitedStates.BLS_LaborForcePopulation.data|Yolo_California_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-31|103013.5|0|5446.0|0|5.021229122391308|0|108459.5|0
0|2020-02-01|103603.0|0|5264.0|0|4.835257699762095|0|108867.0|0
0|2020-02-02|103603.0|0|5264.0|0|4.835257699762095|0|108867.0|0
0|2020-02-03|103603.0|0|5264.0|0|4.835257699762095|0|108867.0|0
0|2020-02-04|103603.0|0|5264.0|0|4.835257699762095|0|108867.0|0
0|2020-02-05|103603.0|0|5264.0|0|4.835257699762095|0|108867.0|0
0|2020-02-06|103603.0|0|5264.0|0|4.835257699762095|0|108867.0|0
0|2020-02-07|103603.0|0|5264.0|0|4.835257699762095|0|108867.0|0
0|2020-02-08|103603.0|0|5264.0|0|4.835257699762095|0|108867.0|0
0|2020-02-09|103603.0|0|5264.0|0|4.835257699762095|0|108867.0|0
0|2020-02-10|103603.0|0|5264.0|0|4.835257699762095|0|108867.0|0
0|2020-02-11|103603.0|0|5264.0|0|4.835257699762095|0|108867.0|0
0|2020-02-12|103603.0|0|5264.0|0|4.835257699762095|0|108867.0|0
0|2020-02-13|103603.0|0|5264.0|0|4.835257699762095|0|108867.0|0
0|2020-02-14|103603.0|0|5264.0|0|4.835257699762095|0|108867.0|0
0|2020-02-15|103603.0|0|5264.0|0|4.835257699762095|0|108867.0|0
0|2020-02-16|103603.0|0|5264.0|0|4.835257699762095|0|108867.0|0
0|2020-02-17|103603.0|0|5264.0|0|4.835257699762095|0|108867.0|0
0|2020-02-18|103603.0|0|5264.0|0|4.835257699762095|0|108867.0|0
0|2020-02-19|103603.0|0|5264.0|0|4.835257699762095|0|108867.0|0
0|2020-02-20|103603.0|0|5264.0|0|4.835257699762095|0|108867.0|0
0|2020-02-21|103603.0|0|5264.0|0|4.835257699762095|0|108867.0|0
0|2020-02-22|103603.0|0|5264.0|0|4.835257699762095|0|108867.0|0
0|2020-02-23|103603.0|0|5264.0|0|4.835257699762095|0|108867.0|0
0|2020-02-24|103603.0|0|5264.0|0|4.835257699762095|0|108867.0|0
0|2020-02-25|103603.0|0|5264.0|0|4.835257699762095|0|108867.0|0
0|2020-02-26|103603.0|0|5264.0|0|4.835257699762095|0|108867.0|0
0|2020-02-27|103603.0|0|5264.0|0|4.835257699762095|0|108867.0|0
0|2020-02-28|103603.0|0|5264.0|0|4.835257699762095|0|108867.0|0
0|2020-02-29|103603.0|0|5264.0|0|4.835257699762095|0|108867.0|0
0|2020-03-01|102550.5|0|6172.0|0|5.676837821058198|0|108722.5|0
0|2020-03-02|102550.5|0|6172.0|0|5.676837821058198|0|108722.5|0
0|2020-03-03|102550.5|0|6172.0|0|5.676837821058198|0|108722.5|0
0|2020-03-04|102550.5|0|6172.0|0|5.676837821058198|0|108722.5|0
0|2020-03-05|102550.5|0|6172.0|0|5.676837821058198|0|108722.5|0
0|2020-03-06|102550.5|0|6172.0|0|5.676837821058198|0|108722.5|0
0|2020-03-07|102550.5|0|6172.0|0|5.676837821058198|0|108722.5|0
0|2020-03-08|102550.5|0|6172.0|0|5.676837821058198|0|108722.5|0
0|2020-03-09|102550.5|0|6172.0|0|5.676837821058198|0|108722.5|0
0|2020-03-10|102550.5|0|6172.0|0|5.676837821058198|0|108722.5|0
0|2020-03-11|102550.5|0|6172.0|0|5.676837821058198|0|108722.5|0
0|2020-03-12|102550.5|0|6172.0|0|5.676837821058198|0|108722.5|0
0|2020-03-13|102550.5|0|6172.0|0|5.676837821058198|0|108722.5|0
0|2020-03-14|102550.5|0|6172.0|0|5.676837821058198|0|108722.5|0
0|2020-03-15|102550.5|0|6172.0|0|5.676837821058198|0|108722.5|0
0|2020-03-16|102550.5|0|6172.0|0|5.676837821058198|0|108722.5|0
0|2020-03-17|102550.5|0|6172.0|0|5.676837821058198|0|108722.5|0
0|2020-03-18|102550.5|0|6172.0|0|5.676837821058198|0|108722.5|0
0|2020-03-19|102550.5|0|6172.0|0|5.676837821058198|0|108722.5|0
0|2020-03-20|102550.5|0|6172.0|0|5.676837821058198|0|108722.5|0
0|2020-03-21|102550.5|0|6172.0|0|5.676837821058198|0|108722.5|0
0|2020-03-22|102550.5|0|6172.0|0|5.676837821058198|0|108722.5|0
0|2020-03-23|102550.5|0|6172.0|0|5.676837821058198|0|108722.5|0
0|2020-03-24|102550.5|0|6172.0|0|5.676837821058198|0|108722.5|0
0|2020-03-25|102550.5|0|6172.0|0|5.676837821058198|0|108722.5|0
0|2020-03-26|102550.5|0|6172.0|0|5.676837821058198|0|108722.5|0
0|2020-03-27|102550.5|0|6172.0|0|5.676837821058198|0|108722.5|0
0|2020-03-28|102550.5|0|6172.0|0|5.676837821058198|0|108722.5|0
0|2020-03-29|102550.5|0|6172.0|0|5.676837821058198|0|108722.5|0
0|2020-03-30|102550.5|0|6172.0|0|5.676837821058198|0|108722.5|0
0|2020-03-31|102550.5|0|6172.0|0|5.676837821058198|0|108722.5|0
0|2020-04-01|88655.5|0|11926.5|0|11.857489411624346|0|100582.0|0
0|2020-04-02|88655.5|0|11926.5|0|11.857489411624346|0|100582.0|0
0|2020-04-03|88655.5|0|11926.5|0|11.857489411624346|0|100582.0|0
0|2020-04-04|88655.5|0|11926.5|0|11.857489411624346|0|100582.0|0
0|2020-04-05|88655.5|0|11926.5|0|11.857489411624346|0|100582.0|0
0|2020-04-06|88655.5|0|11926.5|0|11.857489411624346|0|100582.0|0
0|2020-04-07|88655.5|0|11926.5|0|11.857489411624346|0|100582.0|0
0|2020-04-08|88655.5|0|11926.5|0|11.857489411624346|0|100582.0|0
0|2020-04-09|88655.5|0|11926.5|0|11.857489411624346|0|100582.0|0
0|2020-04-10|88655.5|0|11926.5|0|11.857489411624346|0|100582.0|0
0|2020-04-11|88655.5|0|11926.5|0|11.857489411624346|0|100582.0|0
0|2020-04-12|88655.5|0|11926.5|0|11.857489411624346|0|100582.0|0
0|2020-04-13|88655.5|0|11926.5|0|11.857489411624346|0|100582.0|0
0|2020-04-14|88655.5|0|11926.5|0|11.857489411624346|0|100582.0|0
0|2020-04-15|88655.5|0|11926.5|0|11.857489411624346|0|100582.0|0
0|2020-04-16|88655.5|0|11926.5|0|11.857489411624346|0|100582.0|0
0|2020-04-17|88655.5|0|11926.5|0|11.857489411624346|0|100582.0|0
0|2020-04-18|88655.5|0|11926.5|0|11.857489411624346|0|100582.0|0
0|2020-04-19|88655.5|0|11926.5|0|11.857489411624346|0|100582.0|0
0|2020-04-20|88655.5|0|11926.5|0|11.857489411624346|0|100582.0|0
0|2020-04-21|88655.5|0|11926.5|0|11.857489411624346|0|100582.0|0
0|2020-04-22|88655.5|0|11926.5|0|11.857489411624346|0|100582.0|0
0|2020-04-23|88655.5|0|11926.5|0|11.857489411624346|0|100582.0|0
0|2020-04-24|88655.5|0|11926.5|0|11.857489411624346|0|100582.0|0
0|2020-04-25|88655.5|0|11926.5|0|11.857489411624346|0|100582.0|0
0|2020-04-26|88655.5|0|11926.5|0|11.857489411624346|0|100582.0|0
0|2020-04-27|88655.5|0|11926.5|0|11.857489411624346|0|100582.0|0
0|2020-04-28|88655.5|0|11926.5|0|11.857489411624346|0|100582.0|0
0|2020-04-29|88655.5|0|11926.5|0|11.857489411624346|0|100582.0|0
0|2020-04-30|88655.5|0|11926.5|0|11.857489411624346|0|100582.0|0
0|2020-05-01|90764.0|0|10663.0|0|10.51297977855995|0|101427.0|0
0|2020-05-02|90764.0|0|10663.0|0|10.51297977855995|0|101427.0|0
0|2020-05-03|90764.0|0|10663.0|0|10.51297977855995|0|101427.0|0
0|2020-05-04|90764.0|0|10663.0|0|10.51297977855995|0|101427.0|0
0|2020-05-05|90764.0|0|10663.0|0|10.51297977855995|0|101427.0|0
0|2020-05-06|90764.0|0|10663.0|0|10.51297977855995|0|101427.0|0
0|2020-05-07|90764.0|0|10663.0|0|10.51297977855995|0|101427.0|0
0|2020-05-08|90764.0|0|10663.0|0|10.51297977855995|0|101427.0|0
0|2020-05-09|90764.0|0|10663.0|0|10.51297977855995|0|101427.0|0
0|2020-05-10|90764.0|0|10663.0|0|10.51297977855995|0|101427.0|0
0|2020-05-11|90764.0|0|10663.0|0|10.51297977855995|0|101427.0|0
0|2020-05-12|90764.0|0|10663.0|0|10.51297977855995|0|101427.0|0
0|2020-05-13|90764.0|0|10663.0|0|10.51297977855995|0|101427.0|0
0|2020-05-14|90764.0|0|10663.0|0|10.51297977855995|0|101427.0|0
0|2020-05-15|90764.0|0|10663.0|0|10.51297977855995|0|101427.0|0
0|2020-05-16|90764.0|0|10663.0|0|10.51297977855995|0|101427.0|0
0|2020-05-17|90764.0|0|10663.0|0|10.51297977855995|0|101427.0|0
0|2020-05-18|90764.0|0|10663.0|0|10.51297977855995|0|101427.0|0
0|2020-05-19|90764.0|0|10663.0|0|10.51297977855995|0|101427.0|0
0|2020-05-20|90764.0|0|10663.0|0|10.51297977855995|0|101427.0|0
0|2020-05-21|90764.0|0|10663.0|0|10.51297977855995|0|101427.0|0
0|2020-05-22|90764.0|0|10663.0|0|10.51297977855995|0|101427.0|0
0|2020-05-23|90764.0|0|10663.0|0|10.51297977855995|0|101427.0|0
0|2020-05-24|90764.0|0|10663.0|0|10.51297977855995|0|101427.0|0
0|2020-05-25|90764.0|0|10663.0|0|10.51297977855995|0|101427.0|0
0|2020-05-26|90764.0|0|10663.0|0|10.51297977855995|0|101427.0|0
0|2020-05-27|90764.0|0|10663.0|0|10.51297977855995|0|101427.0|0
0|2020-05-28|90764.0|0|10663.0|0|10.51297977855995|0|101427.0|0
0|2020-05-29|90764.0|0|10663.0|0|10.51297977855995|0|101427.0|0
0|2020-05-30|90764.0|0|10663.0|0|10.51297977855995|0|101427.0|0
0|2020-05-31|90764.0|0|10663.0|0|10.51297977855995|0|101427.0|0
0|2020-06-01|93835.0|0|10240.0|0|9.839058371366804|0|104075.0|0
0|2020-06-02|93835.0|0|10240.0|0|9.839058371366804|0|104075.0|0
0|2020-06-03|93835.0|0|10240.0|0|9.839058371366804|0|104075.0|0
0|2020-06-04|93835.0|0|10240.0|0|9.839058371366804|0|104075.0|0
0|2020-06-05|93835.0|0|10240.0|0|9.839058371366804|0|104075.0|0
0|2020-06-06|93835.0|0|10240.0|0|9.839058371366804|0|104075.0|0
0|2020-06-07|93835.0|0|10240.0|0|9.839058371366804|0|104075.0|0
0|2020-06-08|93835.0|0|10240.0|0|9.839058371366804|0|104075.0|0
0|2020-06-09|93835.0|0|10240.0|0|9.839058371366804|0|104075.0|0
0|2020-06-10|93835.0|0|10240.0|0|9.839058371366804|0|104075.0|0
0|2020-06-11|93835.0|0|10240.0|0|9.839058371366804|0|104075.0|0
0|2020-06-12|93835.0|0|10240.0|0|9.839058371366804|0|104075.0|0
0|2020-06-13|93835.0|0|10240.0|0|9.839058371366804|0|104075.0|0
0|2020-06-14|93835.0|0|10240.0|0|9.839058371366804|0|104075.0|0
0|2020-06-15|93835.0|0|10240.0|0|9.839058371366804|0|104075.0|0
0|2020-06-16|93835.0|0|10240.0|0|9.839058371366804|0|104075.0|0
0|2020-06-17|93835.0|0|10240.0|0|9.839058371366804|0|104075.0|0
0|2020-06-18|93835.0|0|10240.0|0|9.839058371366804|0|104075.0|0
0|2020-06-19|93835.0|0|10240.0|0|9.839058371366804|0|104075.0|0
0|2020-06-20|93835.0|0|10240.0|0|9.839058371366804|0|104075.0|0
0|2020-06-21|93835.0|0|10240.0|0|9.839058371366804|0|104075.0|0
0|2020-06-22|93835.0|0|10240.0|0|9.839058371366804|0|104075.0|0
0|2020-06-23|93835.0|0|10240.0|0|9.839058371366804|0|104075.0|0
0|2020-06-24|93835.0|0|10240.0|0|9.839058371366804|0|104075.0|0
0|2020-06-25|93835.0|0|10240.0|0|9.839058371366804|0|104075.0|0
0|2020-06-26|93835.0|0|10240.0|0|9.839058371366804|0|104075.0|0
0|2020-06-27|93835.0|0|10240.0|0|9.839058371366804|0|104075.0|0
0|2020-06-28|93835.0|0|10240.0|0|9.839058371366804|0|104075.0|0
0|2020-06-29|93835.0|0|10240.0|0|9.839058371366804|0|104075.0|0
0|2020-06-30|93835.0|0|10240.0|0|9.839058371366804|0|104075.0|0
0|2020-07-01|95454.0|0|9604.0|0|9.141617011555521|0|105058.0|0
0|2020-07-02|95454.0|0|9604.0|0|9.141617011555521|0|105058.0|0
0|2020-07-03|95454.0|0|9604.0|0|9.141617011555521|0|105058.0|0
0|2020-07-04|95454.0|0|9604.0|0|9.141617011555521|0|105058.0|0
0|2020-07-05|95454.0|0|9604.0|0|9.141617011555521|0|105058.0|0
0|2020-07-06|95454.0|0|9604.0|0|9.141617011555521|0|105058.0|0
0|2020-07-07|95454.0|0|9604.0|0|9.141617011555521|0|105058.0|0
0|2020-07-08|95454.0|0|9604.0|0|9.141617011555521|0|105058.0|0
0|2020-07-09|95454.0|0|9604.0|0|9.141617011555521|0|105058.0|0
0|2020-07-10|95454.0|0|9604.0|0|9.141617011555521|0|105058.0|0
0|2020-07-11|95454.0|0|9604.0|0|9.141617011555521|0|105058.0|0
0|2020-07-12|95454.0|0|9604.0|0|9.141617011555521|0|105058.0|0
0|2020-07-13|95454.0|0|9604.0|0|9.141617011555521|0|105058.0|0
0|2020-07-14|95454.0|0|9604.0|0|9.141617011555521|0|105058.0|0
0|2020-07-15|95454.0|0|9604.0|0|9.141617011555521|0|105058.0|0
0|2020-07-16|95454.0|0|9604.0|0|9.141617011555521|0|105058.0|0
0|2020-07-17|95454.0|0|9604.0|0|9.141617011555521|0|105058.0|0
0|2020-07-18|95454.0|0|9604.0|0|9.141617011555521|0|105058.0|0
0|2020-07-19|95454.0|0|9604.0|0|9.141617011555521|0|105058.0|0
0|2020-07-20|95454.0|0|9604.0|0|9.141617011555521|0|105058.0|0
0|2020-07-21|95454.0|0|9604.0|0|9.141617011555521|0|105058.0|0
0|2020-07-22|95454.0|0|9604.0|0|9.141617011555521|0|105058.0|0
0|2020-07-23|95454.0|0|9604.0|0|9.141617011555521|0|105058.0|0
0|2020-07-24|95454.0|0|9604.0|0|9.141617011555521|0|105058.0|0
0|2020-07-25|95454.0|0|9604.0|0|9.141617011555521|0|105058.0|0
0|2020-07-26|95454.0|0|9604.0|0|9.141617011555521|0|105058.0|0
0|2020-07-27|95454.0|0|9604.0|0|9.141617011555521|0|105058.0|0
0|2020-07-28|95454.0|0|9604.0|0|9.141617011555521|0|105058.0|0
0|2020-07-29|95454.0|0|9604.0|0|9.141617011555521|0|105058.0|0
0|2020-07-30|95454.0|0|9604.0|0|9.141617011555521|0|105058.0|0
0|2020-07-31|95454.0|0|9604.0|0|9.141617011555521|0|105058.0|0
0|2020-08-01|95663.0|0|8253.0|0|7.941991608606952|0|103916.0|0
0|2020-08-02|95663.0|0|8253.0|0|7.941991608606952|0|103916.0|0
0|2020-08-03|95663.0|0|8253.0|0|7.941991608606952|0|103916.0|0
0|2020-08-04|95663.0|0|8253.0|0|7.941991608606952|0|103916.0|0
0|2020-08-05|95663.0|0|8253.0|0|7.941991608606952|0|103916.0|0
0|2020-08-06|95663.0|0|8253.0|0|7.941991608606952|0|103916.0|0
0|2020-08-07|95663.0|0|8253.0|0|7.941991608606952|0|103916.0|0
0|2020-08-08|95663.0|0|8253.0|0|7.941991608606952|0|103916.0|0
0|2020-08-09|95663.0|0|8253.0|0|7.941991608606952|0|103916.0|0
0|2020-08-10|95663.0|0|8253.0|0|7.941991608606952|0|103916.0|0
0|2020-08-11|95663.0|0|8253.0|0|7.941991608606952|0|103916.0|0
0|2020-08-12|95663.0|0|8253.0|0|7.941991608606952|0|103916.0|0
0|2020-08-13|95663.0|0|8253.0|0|7.941991608606952|0|103916.0|0
0|2020-08-14|95663.0|0|8253.0|0|7.941991608606952|0|103916.0|0
0|2020-08-15|95663.0|0|8253.0|0|7.941991608606952|0|103916.0|0
0|2020-08-16|95663.0|0|8253.0|0|7.941991608606952|0|103916.0|0
0|2020-08-17|95663.0|0|8253.0|0|7.941991608606952|0|103916.0|0
0|2020-08-18|95663.0|0|8253.0|0|7.941991608606952|0|103916.0|0
0|2020-08-19|95663.0|0|8253.0|0|7.941991608606952|0|103916.0|0
0|2020-08-20|95663.0|0|8253.0|0|7.941991608606952|0|103916.0|0
0|2020-08-21|95663.0|0|8253.0|0|7.941991608606952|0|103916.0|0
0|2020-08-22|95663.0|0|8253.0|0|7.941991608606952|0|103916.0|0
0|2020-08-23|95663.0|0|8253.0|0|7.941991608606952|0|103916.0|0
0|2020-08-24|95663.0|0|8253.0|0|7.941991608606952|0|103916.0|0
0|2020-08-25|95663.0|0|8253.0|0|7.941991608606952|0|103916.0|0
0|2020-08-26|95663.0|0|8253.0|0|7.941991608606952|0|103916.0|0
0|2020-08-27|95663.0|0|8253.0|0|7.941991608606952|0|103916.0|0
0|2020-08-28|95663.0|0|8253.0|0|7.941991608606952|0|103916.0|0
0|2020-08-29|95663.0|0|8253.0|0|7.941991608606952|0|103916.0|0
0|2020-08-30|95663.0|0|8253.0|0|7.941991608606952|0|103916.0|0
0|2020-08-31|95663.0|0|8253.0|0|7.941991608606952|0|103916.0|0
0|2020-09-01|96016.0|0|7508.0|0|7.25242455855647|0|103524.0|0
0|2020-09-02|96016.0|0|7508.0|0|7.25242455855647|0|103524.0|0
0|2020-09-03|96016.0|0|7508.0|0|7.25242455855647|0|103524.0|0
0|2020-09-04|96016.0|0|7508.0|0|7.25242455855647|0|103524.0|0
0|2020-09-05|96016.0|0|7508.0|0|7.25242455855647|0|103524.0|0
0|2020-09-06|96016.0|0|7508.0|0|7.25242455855647|0|103524.0|0
0|2020-09-07|96016.0|0|7508.0|0|7.25242455855647|0|103524.0|0
0|2020-09-08|96016.0|0|7508.0|0|7.25242455855647|0|103524.0|0
0|2020-09-09|96016.0|0|7508.0|0|7.25242455855647|0|103524.0|0
0|2020-09-10|96016.0|0|7508.0|0|7.25242455855647|0|103524.0|0
0|2020-09-11|96016.0|0|7508.0|0|7.25242455855647|0|103524.0|0
0|2020-09-12|96016.0|0|7508.0|0|7.25242455855647|0|103524.0|0
0|2020-09-13|96016.0|0|7508.0|0|7.25242455855647|0|103524.0|0
0|2020-09-14|96016.0|0|7508.0|0|7.25242455855647|0|103524.0|0
0|2020-09-15|96016.0|0|7508.0|0|7.25242455855647|0|103524.0|0
0|2020-09-16|96016.0|0|7508.0|0|7.25242455855647|0|103524.0|0
0|2020-09-17|96016.0|0|7508.0|0|7.25242455855647|0|103524.0|0
0|2020-09-18|96016.0|0|7508.0|0|7.25242455855647|0|103524.0|0
0|2020-09-19|96016.0|0|7508.0|0|7.25242455855647|0|103524.0|0
0|2020-09-20|96016.0|0|7508.0|0|7.25242455855647|0|103524.0|0
0|2020-09-21|96016.0|0|7508.0|0|7.25242455855647|0|103524.0|0
0|2020-09-22|96016.0|0|7508.0|0|7.25242455855647|0|103524.0|0
0|2020-09-23|96016.0|0|7508.0|0|7.25242455855647|0|103524.0|0
0|2020-09-24|96016.0|0|7508.0|0|7.25242455855647|0|103524.0|0
0|2020-09-25|96016.0|0|7508.0|0|7.25242455855647|0|103524.0|0
0|2020-09-26|96016.0|0|7508.0|0|7.25242455855647|0|103524.0|0
0|2020-09-27|96016.0|0|7508.0|0|7.25242455855647|0|103524.0|0
0|2020-09-28|96016.0|0|7508.0|0|7.25242455855647|0|103524.0|0
0|2020-09-29|96016.0|0|7508.0|0|7.25242455855647|0|103524.0|0
0|2020-09-30|96016.0|0|7508.0|0|7.25242455855647|0|103524.0|0
0|2020-10-01|99145.0|0|6893.0|0|6.500499820818952|0|106038.0|0
0|2020-10-02|99145.0|0|6893.0|0|6.500499820818952|0|106038.0|0
0|2020-10-03|99145.0|0|6893.0|0|6.500499820818952|0|106038.0|0
0|2020-10-04|99145.0|0|6893.0|0|6.500499820818952|0|106038.0|0
0|2020-10-05|99145.0|0|6893.0|0|6.500499820818952|0|106038.0|0
0|2020-10-06|99145.0|0|6893.0|0|6.500499820818952|0|106038.0|0
0|2020-10-07|99145.0|0|6893.0|0|6.500499820818952|0|106038.0|0
0|2020-10-08|99145.0|0|6893.0|0|6.500499820818952|0|106038.0|0
0|2020-10-09|99145.0|0|6893.0|0|6.500499820818952|0|106038.0|0
0|2020-10-10|99145.0|0|6893.0|0|6.500499820818952|0|106038.0|0
0|2020-10-11|99145.0|0|6893.0|0|6.500499820818952|0|106038.0|0
0|2020-10-12|99145.0|0|6893.0|0|6.500499820818952|0|106038.0|0
0|2020-10-13|99145.0|0|6893.0|0|6.500499820818952|0|106038.0|0
0|2020-10-14|99145.0|0|6893.0|0|6.500499820818952|0|106038.0|0
0|2020-10-15|99145.0|0|6893.0|0|6.500499820818952|0|106038.0|0
0|2020-10-16|99145.0|0|6893.0|0|6.500499820818952|0|106038.0|0
0|2020-10-17|99145.0|0|6893.0|0|6.500499820818952|0|106038.0|0
0|2020-10-18|99145.0|0|6893.0|0|6.500499820818952|0|106038.0|0
0|2020-10-19|99145.0|0|6893.0|0|6.500499820818952|0|106038.0|0
0|2020-10-20|99145.0|0|6893.0|0|6.500499820818952|0|106038.0|0
0|2020-10-21|99145.0|0|6893.0|0|6.500499820818952|0|106038.0|0
0|2020-10-22|99145.0|0|6893.0|0|6.500499820818952|0|106038.0|0
0|2020-10-23|99145.0|0|6893.0|0|6.500499820818952|0|106038.0|0
0|2020-10-24|99145.0|0|6893.0|0|6.500499820818952|0|106038.0|0
0|2020-10-25|99145.0|0|6893.0|0|6.500499820818952|0|106038.0|0
0|2020-10-26|99145.0|0|6893.0|0|6.500499820818952|0|106038.0|0
0|2020-10-27|99145.0|0|6893.0|0|6.500499820818952|0|106038.0|0
0|2020-10-28|99145.0|0|6893.0|0|6.500499820818952|0|106038.0|0
0|2020-10-29|99145.0|0|6893.0|0|6.500499820818952|0|106038.0|0
0|2020-10-30|99145.0|0|6893.0|0|6.500499820818952|0|106038.0|0
0|2020-10-31|99145.0|0|6893.0|0|6.500499820818952|0|106038.0|0
0|2020-11-01|98413.0|0|6048.0|0|5.789720565569926|0|104461.0|0
0|2020-11-02|98413.0|0|6048.0|0|5.789720565569926|0|104461.0|0
0|2020-11-03|98413.0|0|6048.0|0|5.789720565569926|0|104461.0|0
0|2020-11-04|98413.0|0|6048.0|0|5.789720565569926|0|104461.0|0
0|2020-11-05|98413.0|0|6048.0|0|5.789720565569926|0|104461.0|0
0|2020-11-06|98413.0|0|6048.0|0|5.789720565569926|0|104461.0|0
0|2020-11-07|98413.0|0|6048.0|0|5.789720565569926|0|104461.0|0
0|2020-11-08|98413.0|0|6048.0|0|5.789720565569926|0|104461.0|0
0|2020-11-09|98413.0|0|6048.0|0|5.789720565569926|0|104461.0|0
0|2020-11-10|98413.0|0|6048.0|0|5.789720565569926|0|104461.0|0
0|2020-11-11|98413.0|0|6048.0|0|5.789720565569926|0|104461.0|0
0|2020-11-12|98413.0|0|6048.0|0|5.789720565569926|0|104461.0|0
0|2020-11-13|98413.0|0|6048.0|0|5.789720565569926|0|104461.0|0
0|2020-11-14|98413.0|0|6048.0|0|5.789720565569926|0|104461.0|0
0|2020-11-15|98413.0|0|6048.0|0|5.789720565569926|0|104461.0|0
0|2020-11-16|98413.0|0|6048.0|0|5.789720565569926|0|104461.0|0
0|2020-11-17|98413.0|0|6048.0|0|5.789720565569926|0|104461.0|0
0|2020-11-18|98413.0|0|6048.0|0|5.789720565569926|0|104461.0|0
0|2020-11-19|98413.0|0|6048.0|0|5.789720565569926|0|104461.0|0
0|2020-11-20|98413.0|0|6048.0|0|5.789720565569926|0|104461.0|0
0|2020-11-21|98413.0|0|6048.0|0|5.789720565569926|0|104461.0|0
0|2020-11-22|98413.0|0|6048.0|0|5.789720565569926|0|104461.0|0
0|2020-11-23|98413.0|0|6048.0|0|5.789720565569926|0|104461.0|0
0|2020-11-24|98413.0|0|6048.0|0|5.789720565569926|0|104461.0|0
0|2020-11-25|98413.0|0|6048.0|0|5.789720565569926|0|104461.0|0
0|2020-11-26|98413.0|0|6048.0|0|5.789720565569926|0|104461.0|0
0|2020-11-27|98413.0|0|6048.0|0|5.789720565569926|0|104461.0|0
0|2020-11-28|98413.0|0|6048.0|0|5.789720565569926|0|104461.0|0
0|2020-11-29|98413.0|0|6048.0|0|5.789720565569926|0|104461.0|0
0|2020-11-30|98413.0|0|6048.0|0|5.789720565569926|0|104461.0|0
0|2020-12-01|97847.0|0|7187.0|0|6.842546223127749|0|105034.0|0
0|2020-12-02|97847.0|0|7187.0|0|6.842546223127749|0|105034.0|0
