|dates|Plymouth_Massachusetts_UnitedStates.AveragePrecipitationTotal.data|Plymouth_Massachusetts_UnitedStates.AveragePrecipitationTotal.missing|Plymouth_Massachusetts_UnitedStates.AveragePrecipitation.data|Plymouth_Massachusetts_UnitedStates.AveragePrecipitation.missing|Plymouth_Massachusetts_UnitedStates.AverageWindDirection.data|Plymouth_Massachusetts_UnitedStates.AverageWindDirection.missing|Plymouth_Massachusetts_UnitedStates.AverageWindSpeed.data|Plymouth_Massachusetts_UnitedStates.AverageWindSpeed.missing
0|2020-01-01|0.0|0|0.0|0|259.5833333333333|0|11.291666666666666|0
0|2020-01-02|0.0|0|0.0|0|231.875|0|10.020833333333334|0
0|2020-01-03|0.0|0|0.0|0|184.16666666666666|0|5.875|0
0|2020-01-04|0.0004166666666666667|0|0.004201388888888889|0|122.125|0|4.029166666666667|0
0|2020-01-05|0.006666666666666667|0|0.0077083333333333335|0|267.7083333333333|0|12.145833333333334|0
0|2020-01-06|0.0|0|0.0|0|94.16666666666667|0|2.375|0
0|2020-01-07|0.0|0|0.0004166666666666667|0|157.22222222222223|0|6.513888888888889|0
0|2020-01-08|0.006666666666666667|0|0.004826388888888889|0|270.45138888888886|0|10.902777777777779|0
0|2020-01-09|0.0|0|0.0|0|197.91666666666666|0|9.125|0
0|2020-01-10|0.0|0|0.0|0|192.91666666666666|0|10.958333333333334|0
0|2020-01-11|0.0|0|0.0|0|213.81944444444446|0|18.22222222222222|0
0|2020-01-12|0.0025|0|0.004479166666666667|0|233.4375|0|18.70138888888889|0
0|2020-01-13|0.0025|0|0.0|0|119.09722222222223|0|5.895833333333333|0
0|2020-01-14|0.0|0|0.0|0|69.44444444444444|0|2.138888888888889|0
0|2020-01-15|0.0|0|0.0|0|181.66666666666666|0|5.208333333333333|0
0|2020-01-16|0.0016666666666666668|0|0.0020694444444444445|0|203.88194444444446|0|13.026388888888889|0
0|2020-01-17|0.0008333333333333334|0|0.0|0|325.0|0|17.0|0
0|2020-01-18|0.0|0|0.005333333333333333|0|207.68055555555554|0|5.958333333333333|0
0|2020-01-19|0.008333333333333333|0|0.0004166666666666667|0|257.01388888888886|0|9.847222222222223|0
0|2020-01-20|0.0|0|0.0|0|312.0833333333333|0|10.25|0
0|2020-01-21|0.0|0|0.0|0|200.83333333333334|0|4.666666666666667|0
0|2020-01-22|0.0|0|0.0|0|92.91666666666667|0|2.0416666666666665|0
0|2020-01-23|0.0|0|0.0|0|139.58333333333334|0|5.041666666666667|0
0|2020-01-24|0.0|0|0.0|0|23.125|0|3.1979166666666665|0
0|2020-01-25|0.0|0|0.027361111111111114|0|88.19444444444444|0|11.302083333333336|0
0|2020-01-26|0.016458333333333335|0|0.0|0|246.875|0|10.673611111111109|0
0|2020-01-27|0.0|0|0.0|0|250.0|0|8.583333333333334|0
0|2020-01-28|0.0|0|0.0|0|316.6666666666667|0|8.208333333333334|0
0|2020-01-29|0.0|0|0.0|0|262.9166666666667|0|6.958333333333333|0
0|2020-01-30|0.0|0|0.0|0|166.97916666666666|0|5.25|0
0|2020-01-31|0.0|0|0.0|0|158.33333333333334|0|7.666666666666667|0
