|dates|Russell_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Russell_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Russell_Alabama_UnitedStates.NYT_ConfirmedDeaths.data|Russell_Alabama_UnitedStates.NYT_ConfirmedDeaths.missing|Russell_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Russell_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Russell_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Russell_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
