|dates|Lavaca_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Lavaca_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Lavaca_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Lavaca_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Lavaca_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Lavaca_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Lavaca_Texas_UnitedStates.TotalPopulation.data|Lavaca_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|20154.0|0
