|dates|Rappahannock_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Rappahannock_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Rappahannock_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Rappahannock_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Rappahannock_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Rappahannock_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Rappahannock_Virginia_UnitedStates.TotalPopulation.data|Rappahannock_Virginia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|7370.0|0
