|dates|Habersham_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Habersham_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Habersham_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Habersham_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Habersham_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Habersham_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Habersham_Georgia_UnitedStates.TotalPopulation.data|Habersham_Georgia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|45328.0|0
