|dates|Kern_California_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Kern_California_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Kern_California_UnitedStates.NYT_ConfirmedDeaths.data|Kern_California_UnitedStates.NYT_ConfirmedDeaths.missing|Kern_California_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Kern_California_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Kern_California_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Kern_California_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
