|dates|Nassau_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Nassau_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Nassau_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Nassau_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Nassau_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Nassau_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Nassau_Florida_UnitedStates.TotalPopulation.data|Nassau_Florida_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|88625.0|0
