|dates|Perkins_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Perkins_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Perkins_Nebraska_UnitedStates.NYT_ConfirmedDeaths.data|Perkins_Nebraska_UnitedStates.NYT_ConfirmedDeaths.missing|Perkins_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Perkins_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Perkins_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Perkins_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
