|dates|Arlington_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Arlington_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Arlington_Virginia_UnitedStates.NYT_ConfirmedDeaths.data|Arlington_Virginia_UnitedStates.NYT_ConfirmedDeaths.missing|Arlington_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Arlington_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Arlington_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Arlington_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
