|dates|Kenedy_Texas_UnitedStates.BLS_EmployedPopulation.data|Kenedy_Texas_UnitedStates.BLS_EmployedPopulation.missing|Kenedy_Texas_UnitedStates.BLS_UnemployedPopulation.data|Kenedy_Texas_UnitedStates.BLS_UnemployedPopulation.missing|Kenedy_Texas_UnitedStates.BLS_UnemploymentRate.data|Kenedy_Texas_UnitedStates.BLS_UnemploymentRate.missing|Kenedy_Texas_UnitedStates.BLS_LaborForcePopulation.data|Kenedy_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-04-23|165.0|0|10.5|0|5.982905982905983|0|175.5|0
0|2020-04-24|165.0|0|10.5|0|5.982905982905983|0|175.5|0
0|2020-04-25|165.0|0|10.5|0|5.982905982905983|0|175.5|0
0|2020-04-26|165.0|0|10.5|0|5.982905982905983|0|175.5|0
0|2020-04-27|165.0|0|10.5|0|5.982905982905983|0|175.5|0
0|2020-04-28|165.0|0|10.5|0|5.982905982905983|0|175.5|0
0|2020-04-29|165.0|0|10.5|0|5.982905982905983|0|175.5|0
0|2020-04-30|165.0|0|10.5|0|5.982905982905983|0|175.5|0
0|2020-05-01|147.0|0|10.0|0|6.369426751592357|0|157.0|0
0|2020-05-02|147.0|0|10.0|0|6.369426751592357|0|157.0|0
0|2020-05-03|147.0|0|10.0|0|6.369426751592357|0|157.0|0
0|2020-05-04|147.0|0|10.0|0|6.369426751592357|0|157.0|0
0|2020-05-05|147.0|0|10.0|0|6.369426751592357|0|157.0|0
0|2020-05-06|147.0|0|10.0|0|6.369426751592357|0|157.0|0
0|2020-05-07|147.0|0|10.0|0|6.369426751592357|0|157.0|0
0|2020-05-08|147.0|0|10.0|0|6.369426751592357|0|157.0|0
0|2020-05-09|147.0|0|10.0|0|6.369426751592357|0|157.0|0
0|2020-05-10|147.0|0|10.0|0|6.369426751592357|0|157.0|0
0|2020-05-11|147.0|0|10.0|0|6.369426751592357|0|157.0|0
0|2020-05-12|147.0|0|10.0|0|6.369426751592357|0|157.0|0
0|2020-05-13|147.0|0|10.0|0|6.369426751592357|0|157.0|0
0|2020-05-14|147.0|0|10.0|0|6.369426751592357|0|157.0|0
0|2020-05-15|147.0|0|10.0|0|6.369426751592357|0|157.0|0
0|2020-05-16|147.0|0|10.0|0|6.369426751592357|0|157.0|0
0|2020-05-17|147.0|0|10.0|0|6.369426751592357|0|157.0|0
0|2020-05-18|147.0|0|10.0|0|6.369426751592357|0|157.0|0
0|2020-05-19|147.0|0|10.0|0|6.369426751592357|0|157.0|0
0|2020-05-20|147.0|0|10.0|0|6.369426751592357|0|157.0|0
0|2020-05-21|147.0|0|10.0|0|6.369426751592357|0|157.0|0
0|2020-05-22|147.0|0|10.0|0|6.369426751592357|0|157.0|0
0|2020-05-23|147.0|0|10.0|0|6.369426751592357|0|157.0|0
0|2020-05-24|147.0|0|10.0|0|6.369426751592357|0|157.0|0
0|2020-05-25|147.0|0|10.0|0|6.369426751592357|0|157.0|0
0|2020-05-26|147.0|0|10.0|0|6.369426751592357|0|157.0|0
0|2020-05-27|147.0|0|10.0|0|6.369426751592357|0|157.0|0
0|2020-05-28|147.0|0|10.0|0|6.369426751592357|0|157.0|0
0|2020-05-29|147.0|0|10.0|0|6.369426751592357|0|157.0|0
0|2020-05-30|147.0|0|10.0|0|6.369426751592357|0|157.0|0
0|2020-05-31|147.0|0|10.0|0|6.369426751592357|0|157.0|0
0|2020-06-01|153.0|0|12.0|0|7.2727272727272725|0|165.0|0
0|2020-06-02|153.0|0|12.0|0|7.2727272727272725|0|165.0|0
0|2020-06-03|153.0|0|12.0|0|7.2727272727272725|0|165.0|0
0|2020-06-04|153.0|0|12.0|0|7.2727272727272725|0|165.0|0
0|2020-06-05|153.0|0|12.0|0|7.2727272727272725|0|165.0|0
0|2020-06-06|153.0|0|12.0|0|7.2727272727272725|0|165.0|0
0|2020-06-07|153.0|0|12.0|0|7.2727272727272725|0|165.0|0
0|2020-06-08|153.0|0|12.0|0|7.2727272727272725|0|165.0|0
0|2020-06-09|153.0|0|12.0|0|7.2727272727272725|0|165.0|0
0|2020-06-10|153.0|0|12.0|0|7.2727272727272725|0|165.0|0
0|2020-06-11|153.0|0|12.0|0|7.2727272727272725|0|165.0|0
0|2020-06-12|153.0|0|12.0|0|7.2727272727272725|0|165.0|0
0|2020-06-13|153.0|0|12.0|0|7.2727272727272725|0|165.0|0
0|2020-06-14|153.0|0|12.0|0|7.2727272727272725|0|165.0|0
0|2020-06-15|153.0|0|12.0|0|7.2727272727272725|0|165.0|0
0|2020-06-16|153.0|0|12.0|0|7.2727272727272725|0|165.0|0
0|2020-06-17|153.0|0|12.0|0|7.2727272727272725|0|165.0|0
0|2020-06-18|153.0|0|12.0|0|7.2727272727272725|0|165.0|0
0|2020-06-19|153.0|0|12.0|0|7.2727272727272725|0|165.0|0
0|2020-06-20|153.0|0|12.0|0|7.2727272727272725|0|165.0|0
0|2020-06-21|153.0|0|12.0|0|7.2727272727272725|0|165.0|0
0|2020-06-22|153.0|0|12.0|0|7.2727272727272725|0|165.0|0
0|2020-06-23|153.0|0|12.0|0|7.2727272727272725|0|165.0|0
0|2020-06-24|153.0|0|12.0|0|7.2727272727272725|0|165.0|0
0|2020-06-25|153.0|0|12.0|0|7.2727272727272725|0|165.0|0
0|2020-06-26|153.0|0|12.0|0|7.2727272727272725|0|165.0|0
0|2020-06-27|153.0|0|12.0|0|7.2727272727272725|0|165.0|0
0|2020-06-28|153.0|0|12.0|0|7.2727272727272725|0|165.0|0
0|2020-06-29|153.0|0|12.0|0|7.2727272727272725|0|165.0|0
0|2020-06-30|153.0|0|12.0|0|7.2727272727272725|0|165.0|0
0|2020-07-01|156.0|0|13.0|0|7.6923076923076925|0|169.0|0
0|2020-07-02|156.0|0|13.0|0|7.6923076923076925|0|169.0|0
0|2020-07-03|156.0|0|13.0|0|7.6923076923076925|0|169.0|0
0|2020-07-04|156.0|0|13.0|0|7.6923076923076925|0|169.0|0
0|2020-07-05|156.0|0|13.0|0|7.6923076923076925|0|169.0|0
0|2020-07-06|156.0|0|13.0|0|7.6923076923076925|0|169.0|0
0|2020-07-07|156.0|0|13.0|0|7.6923076923076925|0|169.0|0
0|2020-07-08|156.0|0|13.0|0|7.6923076923076925|0|169.0|0
0|2020-07-09|156.0|0|13.0|0|7.6923076923076925|0|169.0|0
0|2020-07-10|156.0|0|13.0|0|7.6923076923076925|0|169.0|0
0|2020-07-11|156.0|0|13.0|0|7.6923076923076925|0|169.0|0
0|2020-07-12|156.0|0|13.0|0|7.6923076923076925|0|169.0|0
0|2020-07-13|156.0|0|13.0|0|7.6923076923076925|0|169.0|0
0|2020-07-14|156.0|0|13.0|0|7.6923076923076925|0|169.0|0
0|2020-07-15|156.0|0|13.0|0|7.6923076923076925|0|169.0|0
0|2020-07-16|156.0|0|13.0|0|7.6923076923076925|0|169.0|0
0|2020-07-17|156.0|0|13.0|0|7.6923076923076925|0|169.0|0
0|2020-07-18|156.0|0|13.0|0|7.6923076923076925|0|169.0|0
0|2020-07-19|156.0|0|13.0|0|7.6923076923076925|0|169.0|0
0|2020-07-20|156.0|0|13.0|0|7.6923076923076925|0|169.0|0
0|2020-07-21|156.0|0|13.0|0|7.6923076923076925|0|169.0|0
0|2020-07-22|156.0|0|13.0|0|7.6923076923076925|0|169.0|0
0|2020-07-23|156.0|0|13.0|0|7.6923076923076925|0|169.0|0
0|2020-07-24|156.0|0|13.0|0|7.6923076923076925|0|169.0|0
0|2020-07-25|156.0|0|13.0|0|7.6923076923076925|0|169.0|0
0|2020-07-26|156.0|0|13.0|0|7.6923076923076925|0|169.0|0
0|2020-07-27|156.0|0|13.0|0|7.6923076923076925|0|169.0|0
0|2020-07-28|156.0|0|13.0|0|7.6923076923076925|0|169.0|0
0|2020-07-29|156.0|0|13.0|0|7.6923076923076925|0|169.0|0
0|2020-07-30|156.0|0|13.0|0|7.6923076923076925|0|169.0|0
0|2020-07-31|156.0|0|13.0|0|7.6923076923076925|0|169.0|0
0|2020-08-01|163.0|0|9.0|0|5.232558139534884|0|172.0|0
0|2020-08-02|163.0|0|9.0|0|5.232558139534884|0|172.0|0
0|2020-08-03|163.0|0|9.0|0|5.232558139534884|0|172.0|0
0|2020-08-04|163.0|0|9.0|0|5.232558139534884|0|172.0|0
0|2020-08-05|163.0|0|9.0|0|5.232558139534884|0|172.0|0
0|2020-08-06|163.0|0|9.0|0|5.232558139534884|0|172.0|0
0|2020-08-07|163.0|0|9.0|0|5.232558139534884|0|172.0|0
0|2020-08-08|163.0|0|9.0|0|5.232558139534884|0|172.0|0
0|2020-08-09|163.0|0|9.0|0|5.232558139534884|0|172.0|0
0|2020-08-10|163.0|0|9.0|0|5.232558139534884|0|172.0|0
0|2020-08-11|163.0|0|9.0|0|5.232558139534884|0|172.0|0
0|2020-08-12|163.0|0|9.0|0|5.232558139534884|0|172.0|0
0|2020-08-13|163.0|0|9.0|0|5.232558139534884|0|172.0|0
0|2020-08-14|163.0|0|9.0|0|5.232558139534884|0|172.0|0
0|2020-08-15|163.0|0|9.0|0|5.232558139534884|0|172.0|0
0|2020-08-16|163.0|0|9.0|0|5.232558139534884|0|172.0|0
0|2020-08-17|163.0|0|9.0|0|5.232558139534884|0|172.0|0
0|2020-08-18|163.0|0|9.0|0|5.232558139534884|0|172.0|0
0|2020-08-19|163.0|0|9.0|0|5.232558139534884|0|172.0|0
0|2020-08-20|163.0|0|9.0|0|5.232558139534884|0|172.0|0
0|2020-08-21|163.0|0|9.0|0|5.232558139534884|0|172.0|0
0|2020-08-22|163.0|0|9.0|0|5.232558139534884|0|172.0|0
0|2020-08-23|163.0|0|9.0|0|5.232558139534884|0|172.0|0
0|2020-08-24|163.0|0|9.0|0|5.232558139534884|0|172.0|0
0|2020-08-25|163.0|0|9.0|0|5.232558139534884|0|172.0|0
0|2020-08-26|163.0|0|9.0|0|5.232558139534884|0|172.0|0
0|2020-08-27|163.0|0|9.0|0|5.232558139534884|0|172.0|0
0|2020-08-28|163.0|0|9.0|0|5.232558139534884|0|172.0|0
0|2020-08-29|163.0|0|9.0|0|5.232558139534884|0|172.0|0
0|2020-08-30|163.0|0|9.0|0|5.232558139534884|0|172.0|0
0|2020-08-31|163.0|0|9.0|0|5.232558139534884|0|172.0|0
0|2020-09-01|155.0|0|10.0|0|6.0606060606060606|0|165.0|0
0|2020-09-02|155.0|0|10.0|0|6.0606060606060606|0|165.0|0
0|2020-09-03|155.0|0|10.0|0|6.0606060606060606|0|165.0|0
0|2020-09-04|155.0|0|10.0|0|6.0606060606060606|0|165.0|0
0|2020-09-05|155.0|0|10.0|0|6.0606060606060606|0|165.0|0
0|2020-09-06|155.0|0|10.0|0|6.0606060606060606|0|165.0|0
0|2020-09-07|155.0|0|10.0|0|6.0606060606060606|0|165.0|0
0|2020-09-08|155.0|0|10.0|0|6.0606060606060606|0|165.0|0
0|2020-09-09|155.0|0|10.0|0|6.0606060606060606|0|165.0|0
0|2020-09-10|155.0|0|10.0|0|6.0606060606060606|0|165.0|0
0|2020-09-11|155.0|0|10.0|0|6.0606060606060606|0|165.0|0
0|2020-09-12|155.0|0|10.0|0|6.0606060606060606|0|165.0|0
0|2020-09-13|155.0|0|10.0|0|6.0606060606060606|0|165.0|0
0|2020-09-14|155.0|0|10.0|0|6.0606060606060606|0|165.0|0
0|2020-09-15|155.0|0|10.0|0|6.0606060606060606|0|165.0|0
0|2020-09-16|155.0|0|10.0|0|6.0606060606060606|0|165.0|0
0|2020-09-17|155.0|0|10.0|0|6.0606060606060606|0|165.0|0
0|2020-09-18|155.0|0|10.0|0|6.0606060606060606|0|165.0|0
0|2020-09-19|155.0|0|10.0|0|6.0606060606060606|0|165.0|0
0|2020-09-20|155.0|0|10.0|0|6.0606060606060606|0|165.0|0
0|2020-09-21|155.0|0|10.0|0|6.0606060606060606|0|165.0|0
0|2020-09-22|155.0|0|10.0|0|6.0606060606060606|0|165.0|0
0|2020-09-23|155.0|0|10.0|0|6.0606060606060606|0|165.0|0
0|2020-09-24|155.0|0|10.0|0|6.0606060606060606|0|165.0|0
0|2020-09-25|155.0|0|10.0|0|6.0606060606060606|0|165.0|0
0|2020-09-26|155.0|0|10.0|0|6.0606060606060606|0|165.0|0
0|2020-09-27|155.0|0|10.0|0|6.0606060606060606|0|165.0|0
0|2020-09-28|155.0|0|10.0|0|6.0606060606060606|0|165.0|0
0|2020-09-29|155.0|0|10.0|0|6.0606060606060606|0|165.0|0
0|2020-09-30|155.0|0|10.0|0|6.0606060606060606|0|165.0|0
0|2020-10-01|165.0|0|12.0|0|6.779661016949152|0|177.0|0
0|2020-10-02|165.0|0|12.0|0|6.779661016949152|0|177.0|0
0|2020-10-03|165.0|0|12.0|0|6.779661016949152|0|177.0|0
0|2020-10-04|165.0|0|12.0|0|6.779661016949152|0|177.0|0
0|2020-10-05|165.0|0|12.0|0|6.779661016949152|0|177.0|0
0|2020-10-06|165.0|0|12.0|0|6.779661016949152|0|177.0|0
0|2020-10-07|165.0|0|12.0|0|6.779661016949152|0|177.0|0
0|2020-10-08|165.0|0|12.0|0|6.779661016949152|0|177.0|0
0|2020-10-09|165.0|0|12.0|0|6.779661016949152|0|177.0|0
0|2020-10-10|165.0|0|12.0|0|6.779661016949152|0|177.0|0
0|2020-10-11|165.0|0|12.0|0|6.779661016949152|0|177.0|0
0|2020-10-12|165.0|0|12.0|0|6.779661016949152|0|177.0|0
0|2020-10-13|165.0|0|12.0|0|6.779661016949152|0|177.0|0
0|2020-10-14|165.0|0|12.0|0|6.779661016949152|0|177.0|0
0|2020-10-15|165.0|0|12.0|0|6.779661016949152|0|177.0|0
0|2020-10-16|165.0|0|12.0|0|6.779661016949152|0|177.0|0
0|2020-10-17|165.0|0|12.0|0|6.779661016949152|0|177.0|0
0|2020-10-18|165.0|0|12.0|0|6.779661016949152|0|177.0|0
0|2020-10-19|165.0|0|12.0|0|6.779661016949152|0|177.0|0
0|2020-10-20|165.0|0|12.0|0|6.779661016949152|0|177.0|0
0|2020-10-21|165.0|0|12.0|0|6.779661016949152|0|177.0|0
0|2020-10-22|165.0|0|12.0|0|6.779661016949152|0|177.0|0
0|2020-10-23|165.0|0|12.0|0|6.779661016949152|0|177.0|0
0|2020-10-24|165.0|0|12.0|0|6.779661016949152|0|177.0|0
0|2020-10-25|165.0|0|12.0|0|6.779661016949152|0|177.0|0
0|2020-10-26|165.0|0|12.0|0|6.779661016949152|0|177.0|0
0|2020-10-27|165.0|0|12.0|0|6.779661016949152|0|177.0|0
0|2020-10-28|165.0|0|12.0|0|6.779661016949152|0|177.0|0
0|2020-10-29|165.0|0|12.0|0|6.779661016949152|0|177.0|0
0|2020-10-30|165.0|0|12.0|0|6.779661016949152|0|177.0|0
0|2020-10-31|165.0|0|12.0|0|6.779661016949152|0|177.0|0
0|2020-11-01|153.0|0|12.0|0|7.2727272727272725|0|165.0|0
0|2020-11-02|153.0|0|12.0|0|7.2727272727272725|0|165.0|0
0|2020-11-03|153.0|0|12.0|0|7.2727272727272725|0|165.0|0
0|2020-11-04|153.0|0|12.0|0|7.2727272727272725|0|165.0|0
0|2020-11-05|153.0|0|12.0|0|7.2727272727272725|0|165.0|0
0|2020-11-06|153.0|0|12.0|0|7.2727272727272725|0|165.0|0
0|2020-11-07|153.0|0|12.0|0|7.2727272727272725|0|165.0|0
0|2020-11-08|153.0|0|12.0|0|7.2727272727272725|0|165.0|0
0|2020-11-09|153.0|0|12.0|0|7.2727272727272725|0|165.0|0
0|2020-11-10|153.0|0|12.0|0|7.2727272727272725|0|165.0|0
0|2020-11-11|153.0|0|12.0|0|7.2727272727272725|0|165.0|0
0|2020-11-12|153.0|0|12.0|0|7.2727272727272725|0|165.0|0
0|2020-11-13|153.0|0|12.0|0|7.2727272727272725|0|165.0|0
0|2020-11-14|153.0|0|12.0|0|7.2727272727272725|0|165.0|0
0|2020-11-15|153.0|0|12.0|0|7.2727272727272725|0|165.0|0
0|2020-11-16|153.0|0|12.0|0|7.2727272727272725|0|165.0|0
0|2020-11-17|153.0|0|12.0|0|7.2727272727272725|0|165.0|0
0|2020-11-18|153.0|0|12.0|0|7.2727272727272725|0|165.0|0
0|2020-11-19|153.0|0|12.0|0|7.2727272727272725|0|165.0|0
0|2020-11-20|153.0|0|12.0|0|7.2727272727272725|0|165.0|0
0|2020-11-21|153.0|0|12.0|0|7.2727272727272725|0|165.0|0
0|2020-11-22|153.0|0|12.0|0|7.2727272727272725|0|165.0|0
0|2020-11-23|153.0|0|12.0|0|7.2727272727272725|0|165.0|0
0|2020-11-24|153.0|0|12.0|0|7.2727272727272725|0|165.0|0
0|2020-11-25|153.0|0|12.0|0|7.2727272727272725|0|165.0|0
0|2020-11-26|153.0|0|12.0|0|7.2727272727272725|0|165.0|0
0|2020-11-27|153.0|0|12.0|0|7.2727272727272725|0|165.0|0
0|2020-11-28|153.0|0|12.0|0|7.2727272727272725|0|165.0|0
0|2020-11-29|153.0|0|12.0|0|7.2727272727272725|0|165.0|0
0|2020-11-30|153.0|0|12.0|0|7.2727272727272725|0|165.0|0
0|2020-12-01|155.0|0|10.0|0|6.0606060606060606|0|165.0|0
0|2020-12-02|155.0|0|10.0|0|6.0606060606060606|0|165.0|0
0|2020-12-03|155.0|0|10.0|0|6.0606060606060606|0|165.0|0
0|2020-12-04|155.0|0|10.0|0|6.0606060606060606|0|165.0|0
0|2020-12-05|155.0|0|10.0|0|6.0606060606060606|0|165.0|0
0|2020-12-06|155.0|0|10.0|0|6.0606060606060606|0|165.0|0
0|2020-12-07|155.0|0|10.0|0|6.0606060606060606|0|165.0|0
0|2020-12-08|155.0|0|10.0|0|6.0606060606060606|0|165.0|0
0|2020-12-09|155.0|0|10.0|0|6.0606060606060606|0|165.0|0
0|2020-12-10|155.0|0|10.0|0|6.0606060606060606|0|165.0|0
0|2020-12-11|155.0|0|10.0|0|6.0606060606060606|0|165.0|0
0|2020-12-12|155.0|0|10.0|0|6.0606060606060606|0|165.0|0
0|2020-12-13|155.0|0|10.0|0|6.0606060606060606|0|165.0|0
0|2020-12-14|155.0|0|10.0|0|6.0606060606060606|0|165.0|0
0|2020-12-15|155.0|0|10.0|0|6.0606060606060606|0|165.0|0
0|2020-12-16|155.0|0|10.0|0|6.0606060606060606|0|165.0|0
0|2020-12-17|155.0|0|10.0|0|6.0606060606060606|0|165.0|0
0|2020-12-18|155.0|0|10.0|0|6.0606060606060606|0|165.0|0
0|2020-12-19|155.0|0|10.0|0|6.0606060606060606|0|165.0|0
0|2020-12-20|155.0|0|10.0|0|6.0606060606060606|0|165.0|0
0|2020-12-21|155.0|0|10.0|0|6.0606060606060606|0|165.0|0
0|2020-12-22|155.0|0|10.0|0|6.0606060606060606|0|165.0|0
0|2020-12-23|155.0|0|10.0|0|6.0606060606060606|0|165.0|0
0|2020-12-24|155.0|0|10.0|0|6.0606060606060606|0|165.0|0
