|dates|Gray_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Gray_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Gray_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Gray_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Gray_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Gray_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Gray_Kansas_UnitedStates.TotalPopulation.data|Gray_Kansas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|5988.0|0
