|dates|Talbot_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Talbot_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Talbot_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Talbot_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Talbot_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Talbot_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Talbot_Georgia_UnitedStates.TotalPopulation.data|Talbot_Georgia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|6195.0|0
