|dates|Cleburne_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Cleburne_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Cleburne_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Cleburne_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Cleburne_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Cleburne_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Cleburne_Alabama_UnitedStates.TotalPopulation.data|Cleburne_Alabama_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|14910.0|0
