|dates|OutofVT_Vermont_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|OutofVT_Vermont_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|OutofVT_Vermont_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|OutofVT_Vermont_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|OutofVT_Vermont_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|OutofVT_Vermont_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|OutofVT_Vermont_UnitedStates.TotalPopulation.data|OutofVT_Vermont_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
