|dates|Floyd_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Floyd_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Floyd_Georgia_UnitedStates.NYT_ConfirmedDeaths.data|Floyd_Georgia_UnitedStates.NYT_ConfirmedDeaths.missing|Floyd_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Floyd_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Floyd_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Floyd_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
