|dates|Leon_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Leon_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Leon_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Leon_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Leon_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Leon_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Leon_Texas_UnitedStates.TotalPopulation.data|Leon_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|17404.0|0
