|dates|Arlington_Virginia_UnitedStates.BLS_EmployedPopulation.data|Arlington_Virginia_UnitedStates.BLS_EmployedPopulation.missing|Arlington_Virginia_UnitedStates.BLS_UnemployedPopulation.data|Arlington_Virginia_UnitedStates.BLS_UnemployedPopulation.missing|Arlington_Virginia_UnitedStates.BLS_UnemploymentRate.data|Arlington_Virginia_UnitedStates.BLS_UnemploymentRate.missing|Arlington_Virginia_UnitedStates.BLS_LaborForcePopulation.data|Arlington_Virginia_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|153785.5|0|3061.5|0|1.9519021721805325|0|156847.0|0
0|2020-01-02|153785.5|0|3061.5|0|1.9519021721805325|0|156847.0|0
0|2020-01-03|153785.5|0|3061.5|0|1.9519021721805325|0|156847.0|0
0|2020-01-04|153785.5|0|3061.5|0|1.9519021721805325|0|156847.0|0
0|2020-01-05|153785.5|0|3061.5|0|1.9519021721805325|0|156847.0|0
0|2020-01-06|153785.5|0|3061.5|0|1.9519021721805325|0|156847.0|0
0|2020-01-07|153785.5|0|3061.5|0|1.9519021721805325|0|156847.0|0
0|2020-01-08|153785.5|0|3061.5|0|1.9519021721805325|0|156847.0|0
0|2020-01-09|153785.5|0|3061.5|0|1.9519021721805325|0|156847.0|0
0|2020-01-10|153785.5|0|3061.5|0|1.9519021721805325|0|156847.0|0
0|2020-01-11|153785.5|0|3061.5|0|1.9519021721805325|0|156847.0|0
0|2020-01-12|153785.5|0|3061.5|0|1.9519021721805325|0|156847.0|0
0|2020-01-13|153785.5|0|3061.5|0|1.9519021721805325|0|156847.0|0
0|2020-01-14|153785.5|0|3061.5|0|1.9519021721805325|0|156847.0|0
0|2020-01-15|153785.5|0|3061.5|0|1.9519021721805325|0|156847.0|0
0|2020-01-16|153785.5|0|3061.5|0|1.9519021721805325|0|156847.0|0
0|2020-01-17|153785.5|0|3061.5|0|1.9519021721805325|0|156847.0|0
0|2020-01-18|153785.5|0|3061.5|0|1.9519021721805325|0|156847.0|0
0|2020-01-19|153785.5|0|3061.5|0|1.9519021721805325|0|156847.0|0
0|2020-01-20|153785.5|0|3061.5|0|1.9519021721805325|0|156847.0|0
0|2020-01-21|153785.5|0|3061.5|0|1.9519021721805325|0|156847.0|0
0|2020-01-22|153785.5|0|3061.5|0|1.9519021721805325|0|156847.0|0
0|2020-01-23|153785.5|0|3061.5|0|1.9519021721805325|0|156847.0|0
0|2020-01-24|153785.5|0|3061.5|0|1.9519021721805325|0|156847.0|0
0|2020-01-25|153785.5|0|3061.5|0|1.9519021721805325|0|156847.0|0
0|2020-01-26|153785.5|0|3061.5|0|1.9519021721805325|0|156847.0|0
0|2020-01-27|153785.5|0|3061.5|0|1.9519021721805325|0|156847.0|0
0|2020-01-28|153785.5|0|3061.5|0|1.9519021721805325|0|156847.0|0
0|2020-01-29|153785.5|0|3061.5|0|1.9519021721805325|0|156847.0|0
0|2020-01-30|153785.5|0|3061.5|0|1.9519021721805325|0|156847.0|0
0|2020-01-31|153785.5|0|3061.5|0|1.9519021721805325|0|156847.0|0
0|2020-02-01|155128.5|0|2699.5|0|1.710406265048027|0|157828.0|0
0|2020-02-02|155128.5|0|2699.5|0|1.710406265048027|0|157828.0|0
0|2020-02-03|155128.5|0|2699.5|0|1.710406265048027|0|157828.0|0
0|2020-02-04|155128.5|0|2699.5|0|1.710406265048027|0|157828.0|0
0|2020-02-05|155128.5|0|2699.5|0|1.710406265048027|0|157828.0|0
0|2020-02-06|155128.5|0|2699.5|0|1.710406265048027|0|157828.0|0
0|2020-02-07|155128.5|0|2699.5|0|1.710406265048027|0|157828.0|0
0|2020-02-08|155128.5|0|2699.5|0|1.710406265048027|0|157828.0|0
0|2020-02-09|155128.5|0|2699.5|0|1.710406265048027|0|157828.0|0
0|2020-02-10|155128.5|0|2699.5|0|1.710406265048027|0|157828.0|0
0|2020-02-11|155128.5|0|2699.5|0|1.710406265048027|0|157828.0|0
0|2020-02-12|155128.5|0|2699.5|0|1.710406265048027|0|157828.0|0
0|2020-02-13|155128.5|0|2699.5|0|1.710406265048027|0|157828.0|0
0|2020-02-14|155128.5|0|2699.5|0|1.710406265048027|0|157828.0|0
0|2020-02-15|155128.5|0|2699.5|0|1.710406265048027|0|157828.0|0
0|2020-02-16|155128.5|0|2699.5|0|1.710406265048027|0|157828.0|0
0|2020-02-17|155128.5|0|2699.5|0|1.710406265048027|0|157828.0|0
0|2020-02-18|155128.5|0|2699.5|0|1.710406265048027|0|157828.0|0
0|2020-02-19|155128.5|0|2699.5|0|1.710406265048027|0|157828.0|0
0|2020-02-20|155128.5|0|2699.5|0|1.710406265048027|0|157828.0|0
0|2020-02-21|155128.5|0|2699.5|0|1.710406265048027|0|157828.0|0
0|2020-02-22|155128.5|0|2699.5|0|1.710406265048027|0|157828.0|0
0|2020-02-23|155128.5|0|2699.5|0|1.710406265048027|0|157828.0|0
0|2020-02-24|155128.5|0|2699.5|0|1.710406265048027|0|157828.0|0
0|2020-02-25|155128.5|0|2699.5|0|1.710406265048027|0|157828.0|0
0|2020-02-26|155128.5|0|2699.5|0|1.710406265048027|0|157828.0|0
0|2020-02-27|155128.5|0|2699.5|0|1.710406265048027|0|157828.0|0
0|2020-02-28|155128.5|0|2699.5|0|1.710406265048027|0|157828.0|0
0|2020-02-29|155128.5|0|2699.5|0|1.710406265048027|0|157828.0|0
0|2020-03-01|153745.5|0|3146.0|0|2.005207420414745|0|156891.5|0
0|2020-03-02|153745.5|0|3146.0|0|2.005207420414745|0|156891.5|0
0|2020-03-03|153745.5|0|3146.0|0|2.005207420414745|0|156891.5|0
0|2020-03-04|153745.5|0|3146.0|0|2.005207420414745|0|156891.5|0
0|2020-03-05|153745.5|0|3146.0|0|2.005207420414745|0|156891.5|0
0|2020-03-06|153745.5|0|3146.0|0|2.005207420414745|0|156891.5|0
0|2020-03-07|153745.5|0|3146.0|0|2.005207420414745|0|156891.5|0
0|2020-03-08|153745.5|0|3146.0|0|2.005207420414745|0|156891.5|0
0|2020-03-09|153745.5|0|3146.0|0|2.005207420414745|0|156891.5|0
0|2020-03-10|153745.5|0|3146.0|0|2.005207420414745|0|156891.5|0
0|2020-03-11|153745.5|0|3146.0|0|2.005207420414745|0|156891.5|0
0|2020-03-12|153745.5|0|3146.0|0|2.005207420414745|0|156891.5|0
0|2020-03-13|153745.5|0|3146.0|0|2.005207420414745|0|156891.5|0
0|2020-03-14|153745.5|0|3146.0|0|2.005207420414745|0|156891.5|0
0|2020-03-15|153745.5|0|3146.0|0|2.005207420414745|0|156891.5|0
0|2020-03-16|153745.5|0|3146.0|0|2.005207420414745|0|156891.5|0
0|2020-03-17|153745.5|0|3146.0|0|2.005207420414745|0|156891.5|0
0|2020-03-18|153745.5|0|3146.0|0|2.005207420414745|0|156891.5|0
0|2020-03-19|153745.5|0|3146.0|0|2.005207420414745|0|156891.5|0
0|2020-03-20|153745.5|0|3146.0|0|2.005207420414745|0|156891.5|0
0|2020-03-21|153745.5|0|3146.0|0|2.005207420414745|0|156891.5|0
0|2020-03-22|153745.5|0|3146.0|0|2.005207420414745|0|156891.5|0
0|2020-03-23|153745.5|0|3146.0|0|2.005207420414745|0|156891.5|0
0|2020-03-24|153745.5|0|3146.0|0|2.005207420414745|0|156891.5|0
0|2020-03-25|153745.5|0|3146.0|0|2.005207420414745|0|156891.5|0
0|2020-03-26|153745.5|0|3146.0|0|2.005207420414745|0|156891.5|0
0|2020-03-27|153745.5|0|3146.0|0|2.005207420414745|0|156891.5|0
0|2020-03-28|153745.5|0|3146.0|0|2.005207420414745|0|156891.5|0
0|2020-03-29|153745.5|0|3146.0|0|2.005207420414745|0|156891.5|0
0|2020-03-30|153745.5|0|3146.0|0|2.005207420414745|0|156891.5|0
0|2020-03-31|153745.5|0|3146.0|0|2.005207420414745|0|156891.5|0
0|2020-04-01|137567.0|0|10485.5|0|7.082285000253289|0|148052.5|0
0|2020-04-02|137567.0|0|10485.5|0|7.082285000253289|0|148052.5|0
0|2020-04-03|137567.0|0|10485.5|0|7.082285000253289|0|148052.5|0
0|2020-04-04|137567.0|0|10485.5|0|7.082285000253289|0|148052.5|0
0|2020-04-05|137567.0|0|10485.5|0|7.082285000253289|0|148052.5|0
0|2020-04-06|137567.0|0|10485.5|0|7.082285000253289|0|148052.5|0
0|2020-04-07|137567.0|0|10485.5|0|7.082285000253289|0|148052.5|0
0|2020-04-08|137567.0|0|10485.5|0|7.082285000253289|0|148052.5|0
0|2020-04-09|137567.0|0|10485.5|0|7.082285000253289|0|148052.5|0
0|2020-04-10|137567.0|0|10485.5|0|7.082285000253289|0|148052.5|0
0|2020-04-11|137567.0|0|10485.5|0|7.082285000253289|0|148052.5|0
0|2020-04-12|137567.0|0|10485.5|0|7.082285000253289|0|148052.5|0
0|2020-04-13|137567.0|0|10485.5|0|7.082285000253289|0|148052.5|0
0|2020-04-14|137567.0|0|10485.5|0|7.082285000253289|0|148052.5|0
0|2020-04-15|137567.0|0|10485.5|0|7.082285000253289|0|148052.5|0
0|2020-04-16|137567.0|0|10485.5|0|7.082285000253289|0|148052.5|0
0|2020-04-17|137567.0|0|10485.5|0|7.082285000253289|0|148052.5|0
0|2020-04-18|137567.0|0|10485.5|0|7.082285000253289|0|148052.5|0
0|2020-04-19|137567.0|0|10485.5|0|7.082285000253289|0|148052.5|0
0|2020-04-20|137567.0|0|10485.5|0|7.082285000253289|0|148052.5|0
0|2020-04-21|137567.0|0|10485.5|0|7.082285000253289|0|148052.5|0
0|2020-04-22|137567.0|0|10485.5|0|7.082285000253289|0|148052.5|0
0|2020-04-23|137567.0|0|10485.5|0|7.082285000253289|0|148052.5|0
0|2020-04-24|137567.0|0|10485.5|0|7.082285000253289|0|148052.5|0
0|2020-04-25|137567.0|0|10485.5|0|7.082285000253289|0|148052.5|0
0|2020-04-26|137567.0|0|10485.5|0|7.082285000253289|0|148052.5|0
0|2020-04-27|137567.0|0|10485.5|0|7.082285000253289|0|148052.5|0
0|2020-04-28|137567.0|0|10485.5|0|7.082285000253289|0|148052.5|0
0|2020-04-29|137567.0|0|10485.5|0|7.082285000253289|0|148052.5|0
0|2020-04-30|137567.0|0|10485.5|0|7.082285000253289|0|148052.5|0
0|2020-05-01|138240.0|0|8449.0|0|5.759804757002911|0|146689.0|0
0|2020-05-02|138240.0|0|8449.0|0|5.759804757002911|0|146689.0|0
0|2020-05-03|138240.0|0|8449.0|0|5.759804757002911|0|146689.0|0
0|2020-05-04|138240.0|0|8449.0|0|5.759804757002911|0|146689.0|0
0|2020-05-05|138240.0|0|8449.0|0|5.759804757002911|0|146689.0|0
0|2020-05-06|138240.0|0|8449.0|0|5.759804757002911|0|146689.0|0
0|2020-05-07|138240.0|0|8449.0|0|5.759804757002911|0|146689.0|0
0|2020-05-08|138240.0|0|8449.0|0|5.759804757002911|0|146689.0|0
0|2020-05-09|138240.0|0|8449.0|0|5.759804757002911|0|146689.0|0
0|2020-05-10|138240.0|0|8449.0|0|5.759804757002911|0|146689.0|0
0|2020-05-11|138240.0|0|8449.0|0|5.759804757002911|0|146689.0|0
0|2020-05-12|138240.0|0|8449.0|0|5.759804757002911|0|146689.0|0
0|2020-05-13|138240.0|0|8449.0|0|5.759804757002911|0|146689.0|0
0|2020-05-14|138240.0|0|8449.0|0|5.759804757002911|0|146689.0|0
0|2020-05-15|138240.0|0|8449.0|0|5.759804757002911|0|146689.0|0
0|2020-05-16|138240.0|0|8449.0|0|5.759804757002911|0|146689.0|0
0|2020-05-17|138240.0|0|8449.0|0|5.759804757002911|0|146689.0|0
0|2020-05-18|138240.0|0|8449.0|0|5.759804757002911|0|146689.0|0
0|2020-05-19|138240.0|0|8449.0|0|5.759804757002911|0|146689.0|0
0|2020-05-20|138240.0|0|8449.0|0|5.759804757002911|0|146689.0|0
0|2020-05-21|138240.0|0|8449.0|0|5.759804757002911|0|146689.0|0
0|2020-05-22|138240.0|0|8449.0|0|5.759804757002911|0|146689.0|0
0|2020-05-23|138240.0|0|8449.0|0|5.759804757002911|0|146689.0|0
0|2020-05-24|138240.0|0|8449.0|0|5.759804757002911|0|146689.0|0
0|2020-05-25|138240.0|0|8449.0|0|5.759804757002911|0|146689.0|0
0|2020-05-26|138240.0|0|8449.0|0|5.759804757002911|0|146689.0|0
0|2020-05-27|138240.0|0|8449.0|0|5.759804757002911|0|146689.0|0
0|2020-05-28|138240.0|0|8449.0|0|5.759804757002911|0|146689.0|0
0|2020-05-29|138240.0|0|8449.0|0|5.759804757002911|0|146689.0|0
0|2020-05-30|138240.0|0|8449.0|0|5.759804757002911|0|146689.0|0
0|2020-05-31|138240.0|0|8449.0|0|5.759804757002911|0|146689.0|0
0|2020-06-01|140823.0|0|9454.0|0|6.291049195818388|0|150277.0|0
0|2020-06-02|140823.0|0|9454.0|0|6.291049195818388|0|150277.0|0
0|2020-06-03|140823.0|0|9454.0|0|6.291049195818388|0|150277.0|0
0|2020-06-04|140823.0|0|9454.0|0|6.291049195818388|0|150277.0|0
0|2020-06-05|140823.0|0|9454.0|0|6.291049195818388|0|150277.0|0
0|2020-06-06|140823.0|0|9454.0|0|6.291049195818388|0|150277.0|0
0|2020-06-07|140823.0|0|9454.0|0|6.291049195818388|0|150277.0|0
0|2020-06-08|140823.0|0|9454.0|0|6.291049195818388|0|150277.0|0
0|2020-06-09|140823.0|0|9454.0|0|6.291049195818388|0|150277.0|0
0|2020-06-10|140823.0|0|9454.0|0|6.291049195818388|0|150277.0|0
0|2020-06-11|140823.0|0|9454.0|0|6.291049195818388|0|150277.0|0
0|2020-06-12|140823.0|0|9454.0|0|6.291049195818388|0|150277.0|0
0|2020-06-13|140823.0|0|9454.0|0|6.291049195818388|0|150277.0|0
0|2020-06-14|140823.0|0|9454.0|0|6.291049195818388|0|150277.0|0
0|2020-06-15|140823.0|0|9454.0|0|6.291049195818388|0|150277.0|0
0|2020-06-16|140823.0|0|9454.0|0|6.291049195818388|0|150277.0|0
0|2020-06-17|140823.0|0|9454.0|0|6.291049195818388|0|150277.0|0
0|2020-06-18|140823.0|0|9454.0|0|6.291049195818388|0|150277.0|0
0|2020-06-19|140823.0|0|9454.0|0|6.291049195818388|0|150277.0|0
0|2020-06-20|140823.0|0|9454.0|0|6.291049195818388|0|150277.0|0
0|2020-06-21|140823.0|0|9454.0|0|6.291049195818388|0|150277.0|0
0|2020-06-22|140823.0|0|9454.0|0|6.291049195818388|0|150277.0|0
0|2020-06-23|140823.0|0|9454.0|0|6.291049195818388|0|150277.0|0
0|2020-06-24|140823.0|0|9454.0|0|6.291049195818388|0|150277.0|0
0|2020-06-25|140823.0|0|9454.0|0|6.291049195818388|0|150277.0|0
0|2020-06-26|140823.0|0|9454.0|0|6.291049195818388|0|150277.0|0
0|2020-06-27|140823.0|0|9454.0|0|6.291049195818388|0|150277.0|0
0|2020-06-28|140823.0|0|9454.0|0|6.291049195818388|0|150277.0|0
0|2020-06-29|140823.0|0|9454.0|0|6.291049195818388|0|150277.0|0
0|2020-06-30|140823.0|0|9454.0|0|6.291049195818388|0|150277.0|0
0|2020-07-01|141752.0|0|8639.0|0|5.744359702375807|0|150391.0|0
0|2020-07-02|141752.0|0|8639.0|0|5.744359702375807|0|150391.0|0
0|2020-07-03|141752.0|0|8639.0|0|5.744359702375807|0|150391.0|0
0|2020-07-04|141752.0|0|8639.0|0|5.744359702375807|0|150391.0|0
0|2020-07-05|141752.0|0|8639.0|0|5.744359702375807|0|150391.0|0
0|2020-07-06|141752.0|0|8639.0|0|5.744359702375807|0|150391.0|0
0|2020-07-07|141752.0|0|8639.0|0|5.744359702375807|0|150391.0|0
0|2020-07-08|141752.0|0|8639.0|0|5.744359702375807|0|150391.0|0
0|2020-07-09|141752.0|0|8639.0|0|5.744359702375807|0|150391.0|0
0|2020-07-10|141752.0|0|8639.0|0|5.744359702375807|0|150391.0|0
0|2020-07-11|141752.0|0|8639.0|0|5.744359702375807|0|150391.0|0
0|2020-07-12|141752.0|0|8639.0|0|5.744359702375807|0|150391.0|0
0|2020-07-13|141752.0|0|8639.0|0|5.744359702375807|0|150391.0|0
0|2020-07-14|141752.0|0|8639.0|0|5.744359702375807|0|150391.0|0
0|2020-07-15|141752.0|0|8639.0|0|5.744359702375807|0|150391.0|0
0|2020-07-16|141752.0|0|8639.0|0|5.744359702375807|0|150391.0|0
0|2020-07-17|141752.0|0|8639.0|0|5.744359702375807|0|150391.0|0
0|2020-07-18|141752.0|0|8639.0|0|5.744359702375807|0|150391.0|0
0|2020-07-19|141752.0|0|8639.0|0|5.744359702375807|0|150391.0|0
0|2020-07-20|141752.0|0|8639.0|0|5.744359702375807|0|150391.0|0
0|2020-07-21|141752.0|0|8639.0|0|5.744359702375807|0|150391.0|0
0|2020-07-22|141752.0|0|8639.0|0|5.744359702375807|0|150391.0|0
0|2020-07-23|141752.0|0|8639.0|0|5.744359702375807|0|150391.0|0
0|2020-07-24|141752.0|0|8639.0|0|5.744359702375807|0|150391.0|0
0|2020-07-25|141752.0|0|8639.0|0|5.744359702375807|0|150391.0|0
0|2020-07-26|141752.0|0|8639.0|0|5.744359702375807|0|150391.0|0
0|2020-07-27|141752.0|0|8639.0|0|5.744359702375807|0|150391.0|0
0|2020-07-28|141752.0|0|8639.0|0|5.744359702375807|0|150391.0|0
0|2020-07-29|141752.0|0|8639.0|0|5.744359702375807|0|150391.0|0
0|2020-07-30|141752.0|0|8639.0|0|5.744359702375807|0|150391.0|0
0|2020-07-31|141752.0|0|8639.0|0|5.744359702375807|0|150391.0|0
0|2020-08-01|144727.0|0|7936.0|0|5.198378126985583|0|152663.0|0
0|2020-08-02|144727.0|0|7936.0|0|5.198378126985583|0|152663.0|0
0|2020-08-03|144727.0|0|7936.0|0|5.198378126985583|0|152663.0|0
0|2020-08-04|144727.0|0|7936.0|0|5.198378126985583|0|152663.0|0
0|2020-08-05|144727.0|0|7936.0|0|5.198378126985583|0|152663.0|0
0|2020-08-06|144727.0|0|7936.0|0|5.198378126985583|0|152663.0|0
0|2020-08-07|144727.0|0|7936.0|0|5.198378126985583|0|152663.0|0
0|2020-08-08|144727.0|0|7936.0|0|5.198378126985583|0|152663.0|0
0|2020-08-09|144727.0|0|7936.0|0|5.198378126985583|0|152663.0|0
