|dates|Perry_Indiana_UnitedStates.BLS_EmployedPopulation.data|Perry_Indiana_UnitedStates.BLS_EmployedPopulation.missing|Perry_Indiana_UnitedStates.BLS_UnemployedPopulation.data|Perry_Indiana_UnitedStates.BLS_UnemployedPopulation.missing|Perry_Indiana_UnitedStates.BLS_UnemploymentRate.data|Perry_Indiana_UnitedStates.BLS_UnemploymentRate.missing|Perry_Indiana_UnitedStates.BLS_LaborForcePopulation.data|Perry_Indiana_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-16|9126.0|0|345.0|0|3.642698764649984|0|9471.0|0
